year,age,tm,pos,no.,games_g,games_gs,0-19_fga,0-19_fgm,20-29_fga,20-29_fgm,30-39_fga,30-39_fgm,40-49_fga,40-49_fgm,50+_fga,50+_fgm,scoring_fga,scoring_fgm,lng,scoring_fg%,scoring_xpa,scoring_xpm,scoring_xp%,kickoffs_ko,kickoffs_koyds,kickoffs_tb,kickoffs_tb%,kickoffs_koavg,name,link,playoff_stat,av,tot_fga,tot_fgm,tot_lng,fg%,pat_xpa,pat_xpm,xp%,awards
2016.0,30,CHI,K,4.0,16,0.0,,,8.0,7.0,8.0,7.0,4.0,3.0,3.0,1.0,23.0,18.0,54.0,78.3%,32.0,31.0,96.9%,64.0,3973.0,26.0,40.6%,62.1,Connor Barth,https://www.pro-football-reference.com/players/B/barthco01.htm,False,2.0,,,,,,,,
2017.0,31,CHI,K,4.0,10,0.0,1.0,1.0,4.0,4.0,,,9.0,5.0,2.0,1.0,16.0,11.0,54.0,68.8%,17.0,17.0,100.0%,37.0,2374.0,17.0,45.9%,64.2,Connor Barth,https://www.pro-football-reference.com/players/B/barthco01.htm,False,1.0,,,,,,,,
1999.0,24,CLE,K,4.0,15,0.0,,,2.0,2.0,5.0,3.0,5.0,3.0,,,12.0,8.0,49.0,66.7%,24.0,23.0,95.8%,41.0,2306.0,2.0,4.9%,56.2,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,2.0,,,,,,,,
2000.0,25,CLE,K,4.0,16,0.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,,,17.0,14.0,45.0,82.4%,17.0,17.0,100.0%,49.0,2966.0,6.0,12.2%,60.5,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,3.0,,,,,,,,
2001.0,26,CLE,K,4.0,16,0.0,,,10.0,10.0,9.0,8.0,6.0,4.0,,,25.0,22.0,48.0,88.0%,30.0,29.0,96.7%,71.0,4068.0,2.0,2.8%,57.3,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,4.0,,,,,,,,
2002.0,27,CLE,K,4.0,16,0.0,,,10.0,9.0,8.0,6.0,7.0,5.0,3.0,2.0,28.0,22.0,52.0,78.6%,35.0,34.0,97.1%,77.0,4597.0,7.0,9.1%,59.7,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,3.0,,,,,,,,
2003.0,28,CLE,K,4.0,13,0.0,2.0,2.0,7.0,7.0,5.0,4.0,5.0,3.0,2.0,2.0,21.0,18.0,52.0,85.7%,21.0,20.0,95.2%,54.0,3225.0,1.0,1.9%,59.7,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,3.0,,,,,,,,
2004.0,29,CLE,K,4.0,16,0.0,,,11.0,11.0,8.0,6.0,9.0,6.0,1.0,1.0,29.0,24.0,50.0,82.8%,28.0,28.0,100.0%,69.0,4170.0,5.0,7.2%,60.4,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,3.0,,,,,,,,
2005.0,30,CLE,K,4.0,16,0.0,2.0,2.0,11.0,11.0,11.0,9.0,5.0,5.0,,,29.0,27.0,44.0,93.1%,21.0,19.0,90.5%,61.0,3651.0,3.0,4.9%,59.9,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,4.0,,,,,,,,
2006.0,31,CLE,K,4.0,16,0.0,,,6.0,5.0,10.0,9.0,12.0,6.0,1.0,1.0,29.0,21.0,51.0,72.4%,25.0,25.0,100.0%,61.0,3874.0,11.0,18.0%,63.5,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,2.0,,,,,,,,
2007.0,32,CLE,K,4.0,16,0.0,2.0,2.0,10.0,9.0,8.0,7.0,8.0,7.0,2.0,1.0,30.0,26.0,51.0,86.7%,43.0,42.0,97.7%,85.0,5214.0,5.0,5.9%,61.3,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,3.0,,,,,,,,AP2
2008.0,33,CLE,K,4.0,16,0.0,,,10.0,10.0,14.0,12.0,6.0,5.0,6.0,3.0,36.0,30.0,56.0,83.3%,18.0,18.0,100.0%,66.0,4228.0,12.0,18.2%,64.1,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,3.0,,,,,,,,
2009.0,34,CLE,K,4.0,11,0.0,,,7.0,7.0,5.0,5.0,6.0,5.0,1.0,,19.0,17.0,49.0,89.5%,19.0,18.0,94.7%,49.0,2871.0,4.0,8.2%,58.6,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,3.0,,,,,,,,
2010.0,35,CLE,K,4.0,16,0.0,3.0,3.0,7.0,7.0,10.0,10.0,5.0,3.0,3.0,,28.0,23.0,48.0,82.1%,28.0,28.0,100.0%,67.0,4035.0,7.0,10.4%,60.2,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,3.0,,,,,,,,
2011.0,36,CLE,K,4.0,16,0.0,,,9.0,7.0,4.0,3.0,8.0,7.0,8.0,7.0,29.0,24.0,54.0,82.8%,20.0,20.0,100.0%,59.0,3661.0,10.0,16.9%,62.1,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,4.0,,,,,,,,
2012.0,37,CLE,K,4.0,16,0.0,,,9.0,8.0,9.0,8.0,6.0,6.0,7.0,7.0,31.0,29.0,53.0,93.5%,29.0,29.0,100.0%,77.0,4820.0,30.0,39.0%,62.6,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,5.0,,,,,,,,"AP2, PB"
2013.0,38,SFO,K,9.0,16,0.0,,,13.0,12.0,6.0,6.0,11.0,10.0,6.0,4.0,36.0,32.0,56.0,88.9%,44.0,44.0,100.0%,91.0,5896.0,38.0,41.8%,64.8,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,4.0,,,,,,,,
2014.0,39,SFO,K,9.0,16,0.0,,,6.0,6.0,9.0,8.0,7.0,5.0,9.0,6.0,31.0,25.0,55.0,80.6%,33.0,33.0,100.0%,73.0,4721.0,32.0,43.8%,64.7,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,3.0,,,,,,,,
2015.0,40,SFO,K,9.0,16,0.0,,,10.0,9.0,6.0,6.0,8.0,6.0,3.0,3.0,27.0,24.0,54.0,88.9%,21.0,20.0,95.2%,6.0,268.0,,,44.7,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,4.0,,,,,,,,
2016.0,41,SFO,K,4.0,16,0.0,,,4.0,4.0,6.0,6.0,9.0,7.0,2.0,1.0,21.0,18.0,53.0,85.7%,34.0,33.0,97.1%,41.0,2304.0,4.0,9.8%,56.2,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,4.0,,,,,,,,
2017.0,42,ARI,K,4.0,16,0.0,1.0,1.0,7.0,7.0,14.0,10.0,13.0,10.0,5.0,4.0,40.0,32.0,57.0,80.0%,26.0,23.0,88.5%,76.0,4647.0,34.0,44.7%,61.1,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,2.0,,,,,,,,
2018.0,43,ARI,K,4.0,10,0.0,,,2.0,2.0,2.0,2.0,3.0,1.0,1.0,,8.0,5.0,43.0,62.5%,15.0,15.0,100.0%,32.0,1982.0,14.0,43.8%,61.9,Phil Dawson,https://www.pro-football-reference.com/players/D/dawsophi01.htm,False,1.0,,,,,,,,
2020.0,23,BUF,K,2.0,16,0.0,1.0,1.0,9.0,9.0,9.0,6.0,9.0,8.0,6.0,4.0,,,,,,,,101.0,6469.0,71.0,70.3%,64.0,Tyler Bass,https://www.pro-football-reference.com/players/B/BassTy00.htm,False,3.0,34.0,28.0,58.0,82.4%,59.0,57.0,96.6%,
2021.0,24,BUF,K,2.0,17,0.0,,,15.0,15.0,8.0,7.0,5.0,4.0,4.0,2.0,,,,,,,,99.0,6213.0,56.0,56.6%,62.8,Tyler Bass,https://www.pro-football-reference.com/players/B/BassTy00.htm,False,3.0,32.0,28.0,57.0,87.5%,51.0,51.0,100.0%,
2022.0,25,BUF,K,2.0,16,0.0,,,4.0,4.0,13.0,11.0,11.0,10.0,3.0,2.0,,,,,,,,92.0,5759.0,43.0,46.7%,62.6,Tyler Bass,https://www.pro-football-reference.com/players/B/BassTy00.htm,False,3.0,31.0,27.0,56.0,87.1%,50.0,48.0,96.0%,
2023.0,26,BUF,K,2.0,17,0.0,,,4.0,4.0,13.0,12.0,6.0,4.0,6.0,4.0,,,,,,,,95.0,5952.0,53.0,55.8%,62.7,Tyler Bass,https://www.pro-football-reference.com/players/B/BassTy00.htm,False,3.0,29.0,24.0,54.0,82.8%,50.0,49.0,98.0%,
2024.0,27,BUF,K,2.0,2,0.0,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,13.0,795.0,9.0,69.2%,61.2,Tyler Bass,https://www.pro-football-reference.com/players/B/BassTy00.htm,False,,4.0,3.0,43.0,75.0%,8.0,8.0,100.0%,
2018.0,28,TEN,LB,53.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,13.0,,,13.0,Daren Bates,https://www.pro-football-reference.com/players/B/BateDa00.htm,False,,,,,,,,,
2024.0,25,DET,K,39.0,2,0.0,,,2.0,2.0,3.0,3.0,,,,,,,,,,,,10.0,648.0,9.0,90.0%,64.8,Jake Bates,https://www.pro-football-reference.com/players/B/BateJa00.htm,False,,5.0,5.0,35.0,100.0%,3.0,3.0,100.0%,
2023.0,27,CLE,S,37.0,17,4.0,,,,,,,,,,,,,0.0,,,,,1.0,42.0,,,42.0,D'Anthony Bell,https://www.pro-football-reference.com/players/B/BellDA03.htm,False,,,,,,,,,
2022.0,23,3TM,RB,,15,3.0,,,,,,,,,,,,,0.0,,,,,3.0,158.0,,,52.7,Eno Benjamin,https://www.pro-football-reference.com/players/B/BenjEn00.htm,False,,,,,,,,,
2020.0,27,JAX,WR,84.0,16,5.0,,,,,,,,,,,,,,,,,,1.0,11.0,,,11.0,Keelan Cole,https://www.pro-football-reference.com/players/C/ColeKe00.htm,False,,,,,,,,,
2019.0,28,PIT,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,3.0,183.0,,,61.0,Jordan Berry,https://www.pro-football-reference.com/players/B/BerrJo00.htm,False,,,,,,,,,
2022.0,30,LAC,K,12.0,2,0.0,,,3.0,3.0,,,,,,,3.0,3.0,28.0,100.0%,6.0,6.0,100.0%,11.0,630.0,5.0,45.5%,57.3,Taylor Bertolet,https://www.pro-football-reference.com/players/B/BertTa01.htm,False,0.0,,,,,,,,
2009.0,24,ATL,LB,71.0,16,2.0,,,,,,,,,,,,,,,,,,3.0,179.0,,,59.7,Kroy Biermann,https://www.pro-football-reference.com/players/B/BierKr99.htm,False,,,,,,,,,
2005.0,27,TEN,K,2.0,16,0.0,,,10.0,10.0,7.0,6.0,7.0,5.0,5.0,2.0,29.0,23.0,53.0,79.3%,32.0,30.0,93.8%,71.0,4483.0,11.0,15.5%,63.1,Rob Bironas,https://www.pro-football-reference.com/players/B/bironrob01.htm,False,3.0,,,,,,,,
2006.0,28,TEN,K,2.0,16,0.0,,,11.0,10.0,7.0,7.0,8.0,4.0,2.0,1.0,28.0,22.0,60.0,78.6%,32.0,32.0,100.0%,70.0,4303.0,10.0,14.3%,61.5,Rob Bironas,https://www.pro-football-reference.com/players/B/bironrob01.htm,False,2.0,,,,,,,,
2007.0,29,TEN,K,2.0,16,0.0,,,12.0,10.0,12.0,12.0,10.0,9.0,5.0,4.0,39.0,35.0,56.0,89.7%,28.0,28.0,100.0%,75.0,5014.0,16.0,21.3%,66.9,Rob Bironas,https://www.pro-football-reference.com/players/B/bironrob01.htm,False,5.0,,,,,,,,"AP1, PB"
2008.0,30,TEN,K,2.0,16,0.0,,,6.0,6.0,7.0,7.0,19.0,15.0,1.0,1.0,33.0,29.0,51.0,87.9%,40.0,40.0,100.0%,85.0,5615.0,22.0,25.9%,66.1,Rob Bironas,https://www.pro-football-reference.com/players/B/bironrob01.htm,False,4.0,,,,,,,,
2009.0,31,TEN,K,2.0,16,0.0,,,8.0,8.0,6.0,4.0,12.0,10.0,6.0,5.0,32.0,27.0,53.0,84.4%,37.0,37.0,100.0%,81.0,5186.0,7.0,8.6%,64.0,Rob Bironas,https://www.pro-football-reference.com/players/B/bironrob01.htm,False,5.0,,,,,,,,
2010.0,32,TEN,K,2.0,16,0.0,,,6.0,6.0,9.0,8.0,8.0,8.0,3.0,2.0,26.0,24.0,55.0,92.3%,38.0,38.0,100.0%,76.0,4956.0,17.0,22.4%,65.2,Rob Bironas,https://www.pro-football-reference.com/players/B/bironrob01.htm,False,5.0,,,,,,,,
2011.0,33,TEN,K,2.0,16,0.0,,,5.0,5.0,10.0,9.0,10.0,9.0,7.0,6.0,32.0,29.0,53.0,90.6%,34.0,34.0,100.0%,78.0,4847.0,44.0,56.4%,62.1,Rob Bironas,https://www.pro-football-reference.com/players/B/bironrob01.htm,False,5.0,,,,,,,,
2012.0,34,TEN,K,2.0,16,0.0,,,6.0,6.0,13.0,13.0,10.0,5.0,2.0,1.0,31.0,25.0,53.0,80.6%,35.0,35.0,100.0%,74.0,4583.0,37.0,50.0%,61.9,Rob Bironas,https://www.pro-football-reference.com/players/B/bironrob01.htm,False,2.0,,,,,,,,
2013.0,35,TEN,K,2.0,16,0.0,,,10.0,10.0,9.0,8.0,7.0,5.0,3.0,2.0,29.0,25.0,55.0,86.2%,41.0,41.0,100.0%,80.0,4875.0,32.0,40.0%,60.9,Rob Bironas,https://www.pro-football-reference.com/players/B/bironrob01.htm,False,3.0,,,,,,,,
2020.0,23,IND,K,3.0,16,0.0,,,10.0,10.0,13.0,12.0,11.0,9.0,3.0,1.0,37.0,32.0,53.0,86.5%,45.0,43.0,95.6%,20.0,1267.0,13.0,65.0%,63.4,Rodrigo Blankenship,https://www.pro-football-reference.com/players/B/BlanRo03.htm,False,3.0,,,,,,,,
2021.0,24,IND,K,3.0,5,0.0,,,3.0,3.0,4.0,3.0,6.0,5.0,1.0,,14.0,11.0,48.0,78.6%,8.0,7.0,87.5%,4.0,208.0,2.0,50.0%,52.0,Rodrigo Blankenship,https://www.pro-football-reference.com/players/B/BlanRo03.htm,False,0.0,,,,,,,,
2022.0,25,2TM,K,,3,0.0,,,2.0,2.0,,,2.0,1.0,1.0,1.0,5.0,4.0,50.0,80.0%,5.0,4.0,80.0%,20.0,1303.0,17.0,85.0%,65.2,Rodrigo Blankenship,https://www.pro-football-reference.com/players/B/BlanRo03.htm,False,0.0,,,,,,,,
2010.0,25,DEN,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,69.0,,,69.0,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2011.0,26,DEN,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,66.0,,,66.0,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2012.0,27,DEN,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,60.0,,,60.0,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2013.0,28,DEN,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,62.0,,,62.0,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2015.0,30,DEN,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,63.0,,,63.0,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2016.0,31,CLE,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,2.0,125.0,,,62.5,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2017.0,32,CLE,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,64.0,,,64.0,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2018.0,33,CLE,P,4.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,56.0,,,56.0,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2019.0,34,MIN,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,63.0,,,63.0,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2020.0,35,MIN,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,2.0,105.0,,,52.5,Britton Colquitt,https://www.pro-football-reference.com/players/C/ColqBr00.htm,False,,,,,,,,,
2007.0,25,KAN,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,70.0,,,70.0,Dustin Colquitt,https://www.pro-football-reference.com/players/C/ColqDu20.htm,False,,,,,,,,,
2009.0,27,KAN,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,64.0,,,64.0,Dustin Colquitt,https://www.pro-football-reference.com/players/C/ColqDu20.htm,False,,,,,,,,,
2011.0,29,KAN,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,57.0,,,57.0,Dustin Colquitt,https://www.pro-football-reference.com/players/C/ColqDu20.htm,False,,,,,,,,,
2013.0,31,KAN,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,77.0,,,77.0,Dustin Colquitt,https://www.pro-football-reference.com/players/C/ColqDu20.htm,False,,,,,,,,,
2014.0,32,KAN,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,71.0,,,71.0,Dustin Colquitt,https://www.pro-football-reference.com/players/C/ColqDu20.htm,False,,,,,,,,,
2017.0,35,KAN,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,48.0,,,48.0,Dustin Colquitt,https://www.pro-football-reference.com/players/C/ColqDu20.htm,False,,,,,,,,,
2018.0,36,KAN,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,60.0,,,60.0,Dustin Colquitt,https://www.pro-football-reference.com/players/C/ColqDu20.htm,False,,,,,,,,,
2021.0,26,WAS,K,12.0,2,0.0,,,,,,,4.0,1.0,1.0,1.0,5.0,2.0,52.0,40.0%,2.0,2.0,100.0%,6.0,335.0,5.0,83.3%,55.8,Chris Blewitt,https://www.pro-football-reference.com/players/B/BlewCh00.htm,False,0.0,,,,,,,,
2019.0,23,BUF,P,9.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,50.0,,,50.0,Corey Bojorquez,https://www.pro-football-reference.com/players/B/BojoCo00.htm,False,,,,,,,,,
2022.0,26,CLE,P,13.0,17,0.0,,,,,,,,,,,,,0.0,,,,,1.0,79.0,,,79.0,Corey Bojorquez,https://www.pro-football-reference.com/players/B/BojoCo00.htm,False,,,,,,,,,
2023.0,27,CLE,P,13.0,16,0.0,,,,,,,,,,,,,0.0,,,,,4.0,230.0,,,57.5,Corey Bojorquez,https://www.pro-football-reference.com/players/B/BojoCo00.htm,False,,,,,,,,,
2011.0,24,ATL,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,88.0,5671.0,25.0,28.4%,64.4,Matthew Bosher,https://www.pro-football-reference.com/players/B/BoshMa00.htm,False,1.0,,,,,,,,
2012.0,25,ATL,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,94.0,6094.0,45.0,47.9%,64.8,Matthew Bosher,https://www.pro-football-reference.com/players/B/BoshMa00.htm,False,2.0,,,,,,,,
2013.0,26,ATL,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,79.0,4836.0,50.0,63.3%,61.2,Matthew Bosher,https://www.pro-football-reference.com/players/B/BoshMa00.htm,False,2.0,,,,,,,,
2014.0,27,ATL,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,83.0,5172.0,46.0,55.4%,62.3,Matthew Bosher,https://www.pro-football-reference.com/players/B/BoshMa00.htm,False,3.0,,,,,,,,
2015.0,28,ATL,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,76.0,4875.0,52.0,68.4%,64.1,Matthew Bosher,https://www.pro-football-reference.com/players/B/BoshMa00.htm,False,2.0,,,,,,,,
2016.0,29,ATL,P,5.0,15,0.0,,,,,,,,,,,,,,,,,,105.0,6781.0,65.0,61.9%,64.6,Matthew Bosher,https://www.pro-football-reference.com/players/B/BoshMa00.htm,False,2.0,,,,,,,,
2017.0,30,ATL,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,84.0,5332.0,49.0,58.3%,63.5,Matthew Bosher,https://www.pro-football-reference.com/players/B/BoshMa00.htm,False,2.0,,,,,,,,
2018.0,31,ATL,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,89.0,5578.0,51.0,57.3%,62.7,Matthew Bosher,https://www.pro-football-reference.com/players/B/BoshMa00.htm,False,2.0,,,,,,,,
2019.0,32,ATL,P,5.0,3,0.0,,,,,,,,,,,,,,,,,,6.0,318.0,4.0,66.7%,53.0,Matthew Bosher,https://www.pro-football-reference.com/players/B/BoshMa00.htm,False,0.0,,,,,,,,
2015.0,24,PIT,K,9.0,12,0.0,1.0,1.0,9.0,9.0,8.0,8.0,12.0,9.0,2.0,2.0,,,,,,,,74.0,4680.0,26.0,35.1%,63.2,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,3.0,32.0,29.0,51.0,90.6%,27.0,26.0,96.3%,
2016.0,25,PIT,K,9.0,15,0.0,,,2.0,2.0,9.0,8.0,12.0,11.0,2.0,,,,,,,,,80.0,4953.0,49.0,61.3%,61.9,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,3.0,25.0,21.0,49.0,84.0%,36.0,36.0,100.0%,
2017.0,26,PIT,K,9.0,16,0.0,,,10.0,10.0,14.0,12.0,10.0,9.0,4.0,4.0,,,,,,,,90.0,5681.0,46.0,51.1%,63.1,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,5.0,38.0,35.0,53.0,92.1%,39.0,37.0,94.9%,PB
2018.0,27,PIT,K,9.0,15,0.0,,,3.0,3.0,6.0,4.0,10.0,5.0,1.0,1.0,,,,,,,,81.0,5097.0,50.0,61.7%,62.9,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,0.0,20.0,13.0,50.0,65.0%,48.0,43.0,89.6%,
2019.0,28,PIT,K,9.0,16,0.0,1.0,1.0,11.0,11.0,7.0,7.0,10.0,9.0,2.0,1.0,,,,,,,,72.0,4552.0,31.0,43.1%,63.2,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,5.0,31.0,29.0,49.0,93.5%,28.0,28.0,100.0%,
2020.0,29,PIT,K,9.0,13,0.0,,,5.0,5.0,6.0,6.0,8.0,7.0,1.0,1.0,,,,,,,,73.0,4622.0,44.0,60.3%,63.3,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,3.0,20.0,19.0,59.0,95.0%,38.0,34.0,89.5%,
2021.0,30,PIT,K,9.0,17,0.0,,,9.0,9.0,9.0,8.0,13.0,11.0,9.0,8.0,,,,,,,,86.0,5464.0,40.0,46.5%,63.5,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,5.0,40.0,36.0,56.0,90.0%,29.0,27.0,93.1%,
2022.0,31,PIT,K,9.0,12,0.0,,,4.0,4.0,5.0,4.0,10.0,5.0,9.0,7.0,,,,,,,,50.0,3073.0,21.0,42.0%,61.5,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,1.0,28.0,20.0,59.0,71.4%,18.0,18.0,100.0%,
2023.0,32,PIT,K,9.0,17,0.0,,,9.0,9.0,7.0,7.0,8.0,7.0,7.0,6.0,,,,,,,,76.0,4833.0,55.0,72.4%,63.6,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,4.0,31.0,29.0,57.0,93.5%,28.0,27.0,96.4%,
2024.0,33,PIT,K,9.0,2,0.0,,,2.0,2.0,,,2.0,2.0,4.0,4.0,,,,,,,,9.0,583.0,7.0,77.8%,64.8,Chris Boswell,https://www.pro-football-reference.com/players/B/BoswCh00.htm,False,,8.0,8.0,57.0,100.0%,1.0,1.0,100.0%,
2019.0,25,MIA,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,2.0,109.0,,,54.5,Matt Haack,https://www.pro-football-reference.com/players/H/HaacMa00.htm,False,,,,,,,,,
2020.0,26,MIA,P,2.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,49.0,,,49.0,Matt Haack,https://www.pro-football-reference.com/players/H/HaacMa00.htm,False,,,,,,,,,
2021.0,27,BUF,P,3.0,17,0.0,,,,,,,,,,,,,0.0,,,,,1.0,53.0,,,53.0,Matt Haack,https://www.pro-football-reference.com/players/H/HaacMa00.htm,False,,,,,,,,,
2017.0,23,HOU,K,7.0,16,0.0,,,4.0,3.0,10.0,8.0,7.0,6.0,4.0,3.0,,,,,,,,75.0,4718.0,49.0,65.3%,62.9,Ka'imi Fairbairn,https://www.pro-football-reference.com/players/F/FairKa01.htm,False,2.0,25.0,20.0,55.0,80.0%,35.0,32.0,91.4%,
2018.0,24,HOU,K,7.0,16,0.0,1.0,1.0,9.0,9.0,11.0,11.0,15.0,12.0,6.0,4.0,,,,,,,,92.0,5885.0,58.0,63.0%,64.0,Ka'imi Fairbairn,https://www.pro-football-reference.com/players/F/FairKa01.htm,False,4.0,42.0,37.0,54.0,88.1%,41.0,39.0,95.1%,
2019.0,25,HOU,K,7.0,16,0.0,,,5.0,5.0,8.0,8.0,6.0,4.0,6.0,3.0,,,,,,,,81.0,5091.0,42.0,51.9%,62.9,Ka'imi Fairbairn,https://www.pro-football-reference.com/players/F/FairKa01.htm,False,3.0,25.0,20.0,54.0,80.0%,45.0,40.0,88.9%,
2020.0,26,HOU,K,7.0,16,0.0,,,8.0,8.0,9.0,9.0,8.0,6.0,6.0,4.0,,,,,,,,85.0,5343.0,52.0,61.2%,62.9,Ka'imi Fairbairn,https://www.pro-football-reference.com/players/F/FairKa01.htm,False,3.0,31.0,27.0,54.0,87.1%,40.0,37.0,92.5%,
2021.0,27,HOU,K,7.0,13,0.0,,,4.0,4.0,5.0,5.0,4.0,2.0,6.0,4.0,,,,,,,,44.0,2656.0,16.0,36.4%,60.4,Ka'imi Fairbairn,https://www.pro-football-reference.com/players/F/FairKa01.htm,False,1.0,19.0,15.0,61.0,78.9%,16.0,13.0,81.3%,
2022.0,28,HOU,K,7.0,17,0.0,,,7.0,7.0,8.0,7.0,10.0,9.0,6.0,6.0,,,,,,,,75.0,4564.0,33.0,44.0%,60.9,Ka'imi Fairbairn,https://www.pro-football-reference.com/players/F/FairKa01.htm,False,5.0,31.0,29.0,56.0,93.5%,24.0,24.0,100.0%,
2023.0,29,HOU,K,15.0,12,0.0,,,10.0,10.0,10.0,10.0,2.0,2.0,6.0,5.0,,,,,,,,58.0,3624.0,37.0,63.8%,62.5,Ka'imi Fairbairn,https://www.pro-football-reference.com/players/F/FairKa01.htm,False,3.0,28.0,27.0,54.0,96.4%,22.0,21.0,95.5%,
2024.0,30,HOU,K,15.0,2,0.0,,,,,,,1.0,1.0,6.0,6.0,,,,,,,,13.0,840.0,7.0,53.8%,64.6,Ka'imi Fairbairn,https://www.pro-football-reference.com/players/F/FairKa01.htm,False,,7.0,7.0,59.0,100.0%,3.0,3.0,100.0%,
2021.0,25,HOU,K,,1,0.0,,,1.0,1.0,,,,,2.0,1.0,3.0,2.0,51.0,66.7%,5.0,5.0,100.0%,8.0,504.0,3.0,37.5%,63.0,Dominik Eberle,https://www.pro-football-reference.com/players/E/EberDo01.htm,False,0.0,,,,,,,,
