year,age,tm,pos,no.,games_g,games_gs,off._num,off._pct,def._num,def._pct,st_num,st_pct,name,link,playoff_stat,av
2021.0,25,PHI,T,64.0,11.0,0.0,53,7%,0,0%,50,17%,Brett Toth,https://www.pro-football-reference.com/players/T/TothBr00.htm,False,
2023.0,27,CAR,G,64.0,3.0,1.0,74,36%,0,0%,6,8%,Brett Toth,https://www.pro-football-reference.com/players/T/TothBr00.htm,False,
2012.0,27,SFO,RILB,52.0,16.0,16.0,0,0%,987,93%,77,17%,Patrick Willis,https://www.pro-football-reference.com/players/W/WillPa98.htm,False,
2013.0,28,SFO,RILB,52.0,14.0,14.0,0,0%,863,94%,54,14%,Patrick Willis,https://www.pro-football-reference.com/players/W/WillPa98.htm,False,
2014.0,29,SFO,RILB,52.0,6.0,6.0,0,0%,342,90%,24,15%,Patrick Willis,https://www.pro-football-reference.com/players/W/WillPa98.htm,False,
2017.0,22,WAS,RB,32.0,16.0,8.0,359,36%,0,0%,80,17%,Samaje Perine,https://www.pro-football-reference.com/players/P/PeriSa00.htm,False,
2018.0,23,WAS,RB,32.0,5.0,0.0,30,10%,0,0%,39,34%,Samaje Perine,https://www.pro-football-reference.com/players/P/PeriSa00.htm,False,
2019.0,24,2TM,RB,,7.0,0.0,11,,0,,110,,Samaje Perine,https://www.pro-football-reference.com/players/P/PeriSa00.htm,False,
2020.0,25,CIN,RB,34.0,16.0,1.0,207,19%,0,0%,288,62%,Samaje Perine,https://www.pro-football-reference.com/players/P/PeriSa00.htm,False,
2021.0,26,CIN,RB,34.0,16.0,0.0,276,27%,0,0%,272,61%,Samaje Perine,https://www.pro-football-reference.com/players/P/PeriSa00.htm,False,
2022.0,27,CIN,RB,34.0,16.0,2.0,448,41%,0,0%,186,43%,Samaje Perine,https://www.pro-football-reference.com/players/P/PeriSa00.htm,False,
2023.0,28,DEN,RB,25.0,17.0,1.0,360,34%,0,0%,94,20%,Samaje Perine,https://www.pro-football-reference.com/players/P/PeriSa00.htm,False,
2024.0,29,KAN,RB,34.0,2.0,0.0,17,14%,0,0%,2,4%,Samaje Perine,https://www.pro-football-reference.com/players/P/PeriSa00.htm,False,
2016.0,22,TEN,WR,19.0,16.0,10.0,787,74%,0,0%,2,0%,Tajae Sharpe,https://www.pro-football-reference.com/players/S/SharTa00.htm,False,
2018.0,24,TEN,WR,19.0,16.0,13.0,591,60%,0,0%,5,1%,Tajae Sharpe,https://www.pro-football-reference.com/players/S/SharTa00.htm,False,
2019.0,25,TEN,WR,19.0,15.0,6.0,431,46%,0,0%,1,0%,Tajae Sharpe,https://www.pro-football-reference.com/players/S/SharTa00.htm,False,
2020.0,26,MIN,WR,11.0,4.0,0.0,28,11%,0,0%,0,0%,Tajae Sharpe,https://www.pro-football-reference.com/players/S/SharTa00.htm,False,
2021.0,27,ATL,WR,4.0,15.0,7.0,510,54%,0,0%,1,0%,Tajae Sharpe,https://www.pro-football-reference.com/players/S/SharTa00.htm,False,
2021.0,27,WAS,C,61.0,6.0,0.0,7,2%,0,0%,17,11%,Jon Toth,https://www.pro-football-reference.com/players/T/TothJo00.htm,False,
2020.0,21,CLE,LT,71.0,15.0,15.0,960,98%,0,0%,68,17%,Jedrick Wills Jr.,https://www.pro-football-reference.com/players/W/WillJe04.htm,False,
2021.0,22,CLE,LT,71.0,13.0,13.0,763,90%,0,0%,24,8%,Jedrick Wills Jr.,https://www.pro-football-reference.com/players/W/WillJe04.htm,False,
2022.0,23,CLE,LT,71.0,17.0,17.0,1154,98%,0,0%,63,14%,Jedrick Wills Jr.,https://www.pro-football-reference.com/players/W/WillJe04.htm,False,
2023.0,24,CLE,T,71.0,8.0,8.0,569,94%,0,0%,33,14%,Jedrick Wills Jr.,https://www.pro-football-reference.com/players/W/WillJe04.htm,False,
2022.0,26,LAR,QB,16.0,5.0,1.0,90,29%,0,0%,0,0%,Bryce Perkins,https://www.pro-football-reference.com/players/P/PerkBr02.htm,False,
2012.0,24,HOU,LILB,51.0,7.0,5.0,0,0%,280,55%,20,9%,Darryl Sharpton,https://www.pro-football-reference.com/players/S/SharDa01.htm,False,
2013.0,25,HOU,LILB,51.0,15.0,8.0,0,0%,718,74%,77,17%,Darryl Sharpton,https://www.pro-football-reference.com/players/S/SharDa01.htm,False,
2014.0,26,CHI,LB,96.0,5.0,2.0,0,0%,104,33%,52,39%,Darryl Sharpton,https://www.pro-football-reference.com/players/S/SharDa01.htm,False,
2022.0,24,GNB,WR,83.0,11.0,2.0,112,16%,0,0%,2,1%,Samori Toure,https://www.pro-football-reference.com/players/T/TourSa00.htm,False,
2023.0,25,GNB,WR,83.0,11.0,0.0,139,20%,0,0%,1,0%,Samori Toure,https://www.pro-football-reference.com/players/T/TourSa00.htm,False,
2013.0,23,SEA,TE,82.0,16.0,7.0,404,40%,0,0%,19,4%,Luke Willson,https://www.pro-football-reference.com/players/W/WillLu00.htm,False,
2014.0,24,SEA,TE,82.0,15.0,10.0,556,56%,0,0%,157,39%,Luke Willson,https://www.pro-football-reference.com/players/W/WillLu00.htm,False,
2015.0,25,SEA,TE,82.0,14.0,7.0,451,48%,0,0%,133,34%,Luke Willson,https://www.pro-football-reference.com/players/W/WillLu00.htm,False,
2016.0,26,SEA,TE,82.0,11.0,6.0,351,47%,0,0%,90,30%,Luke Willson,https://www.pro-football-reference.com/players/W/WillLu00.htm,False,
2017.0,27,SEA,TE,82.0,16.0,7.0,378,35%,0,0%,235,49%,Luke Willson,https://www.pro-football-reference.com/players/W/WillLu00.htm,False,
2018.0,28,DET,TE,82.0,14.0,8.0,424,46%,0,0%,124,33%,Luke Willson,https://www.pro-football-reference.com/players/W/WillLu00.htm,False,
2019.0,29,SEA,TE,82.0,8.0,7.0,243,44%,0,0%,110,46%,Luke Willson,https://www.pro-football-reference.com/players/W/WillLu00.htm,False,
2020.0,30,2TM,TE,,8.0,0.0,85,,0,,57,,Luke Willson,https://www.pro-football-reference.com/players/W/WillLu00.htm,False,
2016.0,23,ATL,TE,82.0,8.0,1.0,72,14%,0,0%,105,46%,Joshua Perkins,https://www.pro-football-reference.com/players/P/PerkJo02.htm,False,
2018.0,25,PHI,TE,83.0,9.0,1.0,95,15%,0,0%,156,63%,Joshua Perkins,https://www.pro-football-reference.com/players/P/PerkJo02.htm,False,
2019.0,26,PHI,TE,81.0,5.0,0.0,131,35%,0,0%,56,36%,Joshua Perkins,https://www.pro-football-reference.com/players/P/PerkJo02.htm,False,
2014.0,23,JAX,G,69.0,1.0,0.0,44,62%,0,0%,0,0%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2015.0,24,JAX,G,69.0,13.0,0.0,1,0%,0,0%,70,18%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2016.0,25,JAX,G,69.0,16.0,4.0,316,28%,0,0%,120,25%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2017.0,26,JAX,G,69.0,16.0,4.0,381,34%,0,0%,78,16%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2018.0,27,JAX,C,69.0,16.0,7.0,543,52%,0,0%,50,12%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2019.0,28,JAX,G,69.0,16.0,0.0,4,0%,0,0%,56,13%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2020.0,29,JAX,C,69.0,16.0,10.0,643,62%,0,0%,37,8%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2021.0,30,JAX,C,69.0,17.0,8.0,533,49%,0,0%,31,7%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2022.0,31,JAX,LG,69.0,17.0,12.0,821,73%,0,0%,73,17%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2023.0,32,JAX,OL,69.0,17.0,6.0,518,44%,0,0%,72,16%,Tyler Shatley,https://www.pro-football-reference.com/players/S/ShatTy00.htm,False,
2014.0,24,BAL,RB,43.0,4.0,0.0,24,9%,0,0%,33,27%,Fitzgerald Toussaint,https://www.pro-football-reference.com/players/T/TousFi00.htm,False,
2015.0,25,PIT,RB,33.0,5.0,0.0,47,14%,0,0%,43,31%,Fitzgerald Toussaint,https://www.pro-football-reference.com/players/T/TousFi00.htm,False,
2016.0,26,PIT,RB,33.0,16.0,0.0,46,4%,0,0%,248,56%,Fitzgerald Toussaint,https://www.pro-football-reference.com/players/T/TousFi00.htm,False,
2017.0,27,PIT,RB,33.0,6.0,0.0,39,9%,0,0%,91,54%,Fitzgerald Toussaint,https://www.pro-football-reference.com/players/T/TousFi00.htm,False,
2014.0,22,KAN,WR,12.0,12.0,2.0,216,30%,0,0%,98,30%,Albert Wilson,https://www.pro-football-reference.com/players/W/WilsAl02.htm,False,
2015.0,23,KAN,WR,12.0,14.0,12.0,655,75%,0,0%,28,7%,Albert Wilson,https://www.pro-football-reference.com/players/W/WilsAl02.htm,False,
2016.0,24,KAN,WR,12.0,16.0,5.0,467,46%,0,0%,153,34%,Albert Wilson,https://www.pro-football-reference.com/players/W/WilsAl02.htm,False,
2017.0,25,KAN,WR,12.0,13.0,7.0,536,64%,0,0%,56,15%,Albert Wilson,https://www.pro-football-reference.com/players/W/WilsAl02.htm,False,
2018.0,26,MIA,WR,15.0,7.0,3.0,232,56%,0,0%,28,15%,Albert Wilson,https://www.pro-football-reference.com/players/W/WilsAl02.htm,False,
2019.0,27,MIA,WR,15.0,13.0,4.0,439,49%,0,0%,4,1%,Albert Wilson,https://www.pro-football-reference.com/players/W/WilsAl02.htm,False,
2021.0,29,MIA,WR,2.0,14.0,5.0,361,38%,0,0%,2,1%,Albert Wilson,https://www.pro-football-reference.com/players/W/WilsAl02.htm,False,
2017.0,23,CIN,T,76.0,1.0,0.0,6,8%,0,0%,0,0%,Kent Perkins,https://www.pro-football-reference.com/players/P/PerkKe00.htm,False,
2012.0,26,OAK,RDE,77.0,16.0,16.0,0,0%,668,65%,71,15%,Matt Shaughnessy,https://www.pro-football-reference.com/players/S/ShauMa99.htm,False,
2013.0,27,ARI,LOLB,91.0,16.0,12.0,0,0%,717,66%,150,32%,Matt Shaughnessy,https://www.pro-football-reference.com/players/S/ShauMa99.htm,False,
2014.0,28,ARI,ROLB,91.0,8.0,7.0,0,0%,334,62%,34,15%,Matt Shaughnessy,https://www.pro-football-reference.com/players/S/ShauMa99.htm,False,
2018.0,23,OAK,P,5.0,16.0,0.0,0,0%,0,0%,132,30%,Johnny Townsend,https://www.pro-football-reference.com/players/T/TownJo01.htm,False,
2020.0,25,BAL,P,6.0,1.0,0.0,0,0%,0,0%,8,32%,Johnny Townsend,https://www.pro-football-reference.com/players/T/TownJo01.htm,False,
2021.0,26,2TM,P,,4.0,0.0,0,,0,,38,,Johnny Townsend,https://www.pro-football-reference.com/players/T/TownJo01.htm,False,
2017.0,22,TAM,WR,,3.0,1.0,19,9%,0,0%,18,22%,Bobo Wilson,https://www.pro-football-reference.com/players/W/WilsJe00.htm,False,
2018.0,23,TAM,WR,,5.0,0.0,69,21%,0,0%,72,55%,Bobo Wilson,https://www.pro-football-reference.com/players/W/WilsJe00.htm,False,
2019.0,24,TAM,WR,,6.0,1.0,97,23%,0,0%,48,25%,Bobo Wilson,https://www.pro-football-reference.com/players/W/WilsJe00.htm,False,
2016.0,22,NYG,RB,28.0,14.0,1.0,290,31%,0,0%,193,48%,Paul Perkins,https://www.pro-football-reference.com/players/P/PerkPa00.htm,False,
2017.0,23,NYG,RB,28.0,11.0,4.0,123,17%,0,0%,101,33%,Paul Perkins,https://www.pro-football-reference.com/players/P/PerkPa00.htm,False,
2019.0,25,DET,RB,26.0,4.0,0.0,24,9%,0,0%,30,27%,Paul Perkins,https://www.pro-football-reference.com/players/P/PerkPa00.htm,False,
2014.0,23,CLE,QB,9.0,1.0,1.0,65,100%,0,0%,0,0%,Connor Shaw,https://www.pro-football-reference.com/players/S/ShawCo00.htm,False,
2020.0,24,KAN,P,5.0,16.0,0.0,0,0%,0,0%,141,32%,Tommy Townsend,https://www.pro-football-reference.com/players/T/TownTo01.htm,False,
2021.0,25,KAN,P,5.0,16.0,0.0,0,0%,0,0%,116,29%,Tommy Townsend,https://www.pro-football-reference.com/players/T/TownTo01.htm,False,
2022.0,26,KAN,P,5.0,17.0,0.0,0,0%,0,0%,143,31%,Tommy Townsend,https://www.pro-football-reference.com/players/T/TownTo01.htm,False,
2023.0,27,KAN,P,5.0,17.0,0.0,0,0%,0,0%,136,32%,Tommy Townsend,https://www.pro-football-reference.com/players/T/TownTo01.htm,False,
2024.0,28,HOU,P,6.0,2.0,0.0,0,0%,0,0%,18,33%,Tommy Townsend,https://www.pro-football-reference.com/players/T/TownTo01.htm,False,
2017.0,23,CIN,RB,40.0,8.0,0.0,0,0%,0,0%,133,57%,Brandon Wilson,https://www.pro-football-reference.com/players/W/WilsBr01.htm,False,
2018.0,24,CIN,RB,40.0,16.0,0.0,0,0%,54,5%,281,62%,Brandon Wilson,https://www.pro-football-reference.com/players/W/WilsBr01.htm,False,
2019.0,25,CIN,RB,40.0,12.0,2.0,0,0%,183,23%,212,66%,Brandon Wilson,https://www.pro-football-reference.com/players/W/WilsBr01.htm,False,
2020.0,26,CIN,RB,40.0,15.0,0.0,0,0%,63,6%,269,61%,Brandon Wilson,https://www.pro-football-reference.com/players/W/WilsBr01.htm,False,
2021.0,27,CIN,RB,40.0,9.0,1.0,0,0%,79,13%,136,55%,Brandon Wilson,https://www.pro-football-reference.com/players/W/WilsBr01.htm,False,
2023.0,24,DEN,OLB,51.0,7.0,0.0,0,0%,149,34%,21,11%,Ronnie Perkins,https://www.pro-football-reference.com/players/P/PerkRo00.htm,False,
2015.0,23,CIN,DB,26.0,15.0,1.0,0,0%,116,11%,250,60%,Josh Shaw,https://www.pro-football-reference.com/players/S/ShawJo00.htm,False,
2016.0,24,CIN,DB,26.0,16.0,12.0,0,0%,618,57%,219,50%,Josh Shaw,https://www.pro-football-reference.com/players/S/ShawJo00.htm,False,
2017.0,25,CIN,DB,26.0,16.0,1.0,0,0%,552,48%,220,49%,Josh Shaw,https://www.pro-football-reference.com/players/S/ShawJo00.htm,False,
2018.0,26,2TM,DB,,8.0,0.0,0,,100,,129,,Josh Shaw,https://www.pro-football-reference.com/players/S/ShawJo00.htm,False,
2024.0,25,NYG,RB,29.0,2.0,0.0,27,21%,0,0%,15,33%,Tyrone Tracy,https://www.pro-football-reference.com/players/T/TracTy00.htm,False,
2012.0,25,GNB,RDE,98.0,11.0,7.0,0,0%,273,35%,73,22%,C.J. Wilson,https://www.pro-football-reference.com/players/W/WilsC.98.htm,False,
2013.0,26,GNB,DE,98.0,8.0,0.0,0,0%,108,21%,1,0%,C.J. Wilson,https://www.pro-football-reference.com/players/W/WilsC.98.htm,False,
2014.0,27,OAK,RDE,98.0,16.0,7.0,0,0%,362,33%,75,15%,C.J. Wilson,https://www.pro-football-reference.com/players/W/WilsC.98.htm,False,
2015.0,28,2TM,DE,,12.0,1.0,0,,225,,29,,C.J. Wilson,https://www.pro-football-reference.com/players/W/WilsC.98.htm,False,
2016.0,29,CHI,DE,69.0,6.0,1.0,0,0%,128,34%,50,31%,C.J. Wilson,https://www.pro-football-reference.com/players/W/WilsC.98.htm,False,
2016.0,23,BAL,WR,18.0,16.0,1.0,485,43%,0,0%,0,0%,Breshad Perriman,https://www.pro-football-reference.com/players/P/PerrBr02.htm,False,
2017.0,24,BAL,WR,11.0,11.0,3.0,385,51%,0,0%,0,0%,Breshad Perriman,https://www.pro-football-reference.com/players/P/PerrBr02.htm,False,
2018.0,25,CLE,WR,19.0,10.0,2.0,218,35%,0,0%,4,2%,Breshad Perriman,https://www.pro-football-reference.com/players/P/PerrBr02.htm,False,
2019.0,26,TAM,WR,19.0,14.0,4.0,645,64%,0,0%,1,0%,Breshad Perriman,https://www.pro-football-reference.com/players/P/PerrBr02.htm,False,
2020.0,27,NYJ,WR,19.0,12.0,12.0,651,90%,0,0%,0,0%,Breshad Perriman,https://www.pro-football-reference.com/players/P/PerrBr02.htm,False,
2021.0,28,TAM,WR,16.0,6.0,0.0,153,37%,0,0%,1,1%,Breshad Perriman,https://www.pro-football-reference.com/players/P/PerrBr02.htm,False,
2022.0,29,TAM,WR,16.0,11.0,3.0,229,30%,0,0%,41,14%,Breshad Perriman,https://www.pro-football-reference.com/players/P/PerrBr02.htm,False,
2014.0,22,PIT,LILB,50.0,9.0,5.0,0,0%,258,44%,58,22%,Ryan Shazier,https://www.pro-football-reference.com/players/S/ShazRy00.htm,False,
2015.0,23,PIT,LILB,50.0,12.0,12.0,0,0%,667,80%,57,17%,Ryan Shazier,https://www.pro-football-reference.com/players/S/ShazRy00.htm,False,
2016.0,24,PIT,LILB,50.0,13.0,12.0,0,0%,771,92%,87,24%,Ryan Shazier,https://www.pro-football-reference.com/players/S/ShazRy00.htm,False,
2017.0,25,PIT,LILB,50.0,12.0,12.0,0,0%,671,91%,36,11%,Ryan Shazier,https://www.pro-football-reference.com/players/S/ShazRy00.htm,False,
2016.0,25,WAS,DE,48.0,2.0,0.0,0,0%,9,6%,10,18%,Lynden Trail,https://www.pro-football-reference.com/players/T/TraiLy00.htm,False,
2013.0,24,CHI,DB,25.0,2.0,0.0,0,0%,0,0%,16,27%,C.J. Wilson,https://www.pro-football-reference.com/players/W/WilsC.00.htm,False,
2014.0,25,TAM,DB,41.0,2.0,0.0,0,0%,27,19%,19,41%,C.J. Wilson,https://www.pro-football-reference.com/players/W/WilsC.00.htm,False,
2023.0,24,NOR,WR,17.0,10.0,3.0,343,53%,0,0%,0,0%,A.T. Perry,https://www.pro-football-reference.com/players/P/PerrAT00.htm,False,
2013.0,24,SEA,DB,35.0,5.0,0.0,0,0%,8,3%,82,59%,DeShawn Shead,https://www.pro-football-reference.com/players/S/SheaDe00.htm,False,
2014.0,25,SEA,DB,35.0,16.0,1.0,0,0%,89,9%,323,75%,DeShawn Shead,https://www.pro-football-reference.com/players/S/SheaDe00.htm,False,
2015.0,26,SEA,RCB,35.0,16.0,6.0,0,0%,617,62%,291,65%,DeShawn Shead,https://www.pro-football-reference.com/players/S/SheaDe00.htm,False,
2016.0,27,SEA,RCB,35.0,15.0,15.0,0,0%,919,91%,53,13%,DeShawn Shead,https://www.pro-football-reference.com/players/S/SheaDe00.htm,False,
2017.0,28,SEA,DB,35.0,2.0,0.0,0,0%,0,0%,45,70%,DeShawn Shead,https://www.pro-football-reference.com/players/S/SheaDe00.htm,False,
2018.0,29,DET,DB,26.0,12.0,1.0,0,0%,247,34%,166,53%,DeShawn Shead,https://www.pro-football-reference.com/players/S/SheaDe00.htm,False,
