player_id,team_id,name,year,age,team,pos,no.,games_g,games_gs,punting_pnt,punting_yds,punting_y/p,punting_retyds,punting_net,punting_ny/p,punting_lng,punting_tb,punting_tb%,punting_in20,punting_in20%,punting_blck,av,playoff_stat,punting_netyds,punting_pnt20,awards
CookLo00,jax,Logan Cooke,2021.0,26,JAX,P,9.0,15.0,0.0,64,3026,47.3,173.0,,44.3,68,1.0,1.6%,,43.8%,0,3.0,False,2833.0,28.0,
CookLo00,jax,Logan Cooke,2022.0,27,JAX,P,9.0,17.0,0.0,58,2862,49.3,203.0,,43.8,70,6.0,10.3%,,41.4%,0,3.0,False,2539.0,24.0,
CookLo00,jax,Logan Cooke,2023.0,28,JAX,P,9.0,17.0,0.0,61,2893,47.4,154.0,,43.6,65,4.0,6.6%,,47.5%,0,2.0,False,2659.0,29.0,
CookLo00,jax,Logan Cooke,2024.0,29,JAX,P,9.0,2.0,0.0,9,467,51.9,38.0,,47.7,67,0.0,0.0%,,44.4%,0,,False,429.0,4.0,
NortBr00,jax,Brad Nortman,2017.0,28,JAX,P,,3.0,0.0,19,785,41.3,46.0,739.0,38.9,62,0.0,0.0%,10.0,52.6%,0,,True,,,
PodlAd20,jax,Adam Podlesh,2007.0,24,JAX,P,,2.0,0.0,5,250,50.0,22.0,208.0,41.6,54,1.0,20.0%,1.0,20.0%,0,,True,,,
CookLo00,jax,Logan Cooke,2022.0,27,JAX,P,,2.0,0.0,7,315,45.0,23.0,,41.7,58,0.0,0.0%,,42.9%,0,,True,292.0,3.0,
novaknic01,sdg,Nick Novak,2014.0,33,SDG,K,9.0,16.0,0.0,6,240,40.0,20.0,220.0,36.7,51,0.0,0.0%,1.0,16.7%,0,,False,,,
novaknic01,htx,Nick Novak,2015.0,34,HOU,K,8.0,13.0,0.0,1,36,36.0,0.0,16.0,16.0,36,1.0,100.0%,0.0,0.0%,0,,False,,,
TownTo01,htx,Tommy Townsend,2024.0,28,HOU,P,6.0,2.0,0.0,7,323,46.1,1.0,,40.3,60,0.0,0.0%,,28.6%,1,,False,322.0,2.0,
LechSh20,htx,Shane Lechler,2013.0,37,HOU,P,9.0,16.0,0.0,88,4189,47.6,530.0,3519.0,40.0,65,7.0,8.0%,34.0,38.6%,0,3.0,False,,,
LechSh20,htx,Shane Lechler,2014.0,38,HOU,P,9.0,16.0,0.0,83,3845,46.3,398.0,3249.0,38.7,71,10.0,12.0%,27.0,32.5%,1,3.0,False,,,
LechSh20,htx,Shane Lechler,2015.0,39,HOU,P,9.0,16.0,0.0,95,4497,47.3,612.0,3685.0,38.8,64,10.0,10.5%,24.0,25.3%,0,3.0,False,,,
LechSh20,htx,Shane Lechler,2016.0,40,HOU,P,9.0,16.0,0.0,72,3423,47.5,477.0,2886.0,40.1,62,3.0,4.2%,30.0,41.7%,0,3.0,False,,,
LechSh20,htx,Shane Lechler,2017.0,41,HOU,P,9.0,16.0,0.0,92,4507,49.0,608.0,3799.0,41.3,68,5.0,5.4%,32.0,34.8%,0,4.0,False,,,
