coach_name,coach_link,team_link,home_away,boxscore_id,date,coach_id,team_id,season
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2017.htm,away,201712070atl,2017-12-07,PaytSe0,nor,2017
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2017.htm,home,201712070atl,2017-12-07,QuinDa0,atl,2017
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2017.htm,away,201712100buf,2017-12-10,PagaCh0,clt,2017
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2017.htm,home,201712100buf,2017-12-10,McDeSe0,buf,2017
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2017.htm,away,201712100car,2017-12-10,ZimmMi0,min,2017
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2017.htm,home,201712100car,2017-12-10,RiveRo0,car,2017
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2017.htm,away,201712100cin,2017-12-10,FoxxJo0,chi,2017
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2017.htm,home,201712100cin,2017-12-10,LewiMa0,cin,2017
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2017.htm,away,201712100cle,2017-12-10,McCaMi0,gnb,2017
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2017.htm,home,201712100cle,2017-12-10,JackHu0,cle,2017
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2017.htm,away,201712100crd,2017-12-10,MulaMi0,oti,2017
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2017.htm,home,201712100crd,2017-12-10,AriaBr0,crd,2017
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2017.htm,away,201712100den,2017-12-10,BowlTo0,nyj,2017
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2017.htm,home,201712100den,2017-12-10,JoseVa0,den,2017
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2017.htm,away,201712100htx,2017-12-10,ShanKy0,sfo,2017
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2017.htm,home,201712100htx,2017-12-10,OBriBi0,htx,2017
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2017.htm,away,201712100jax,2017-12-10,CarrPe0,sea,2017
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2017.htm,home,201712100jax,2017-12-10,MarrDo0,jax,2017
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2017.htm,away,201712100kan,2017-12-10,DelRJa0,rai,2017
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2017.htm,home,201712100kan,2017-12-10,ReidAn0,kan,2017
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2017.htm,away,201712100nyg,2017-12-10,GarrJa0,dal,2017
Steve Spagnuolo,/coaches/SpagSt0.htm,/teams/nyg/2017.htm,home,201712100nyg,2017-12-10,SpagSt0,nyg,2017
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2017.htm,away,201712100pit,2017-12-10,HarbJo0,rav,2017
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2017.htm,home,201712100pit,2017-12-10,TomlMi0,pit,2017
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2017.htm,away,201712100ram,2017-12-10,PedeDo0,phi,2017
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2017.htm,home,201712100ram,2017-12-10,McVaSe0,ram,2017
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2017.htm,away,201712100sdg,2017-12-10,GrudJa0,was,2017
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2017.htm,home,201712100sdg,2017-12-10,LynnAn0,sdg,2017
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2017.htm,away,201712100tam,2017-12-10,CaldJi0,det,2017
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2017.htm,home,201712100tam,2017-12-10,KoetDi0,tam,2017
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2017.htm,away,201712110mia,2017-12-11,BeliBi0,nwe,2017
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2017.htm,home,201712110mia,2017-12-11,GaseAd0,mia,2017
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2017.htm,away,201712140clt,2017-12-14,JoseVa0,den,2017
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2017.htm,home,201712140clt,2017-12-14,PagaCh0,clt,2017
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2017.htm,away,201712160det,2017-12-16,FoxxJo0,chi,2017
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2017.htm,home,201712160det,2017-12-16,CaldJi0,det,2017
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2017.htm,away,201712160kan,2017-12-16,LynnAn0,sdg,2017
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2017.htm,home,201712160kan,2017-12-16,ReidAn0,kan,2017
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2017.htm,away,201712170buf,2017-12-17,GaseAd0,mia,2017
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2017.htm,home,201712170buf,2017-12-17,McDeSe0,buf,2017
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2017.htm,away,201712170car,2017-12-17,McCaMi0,gnb,2017
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2017.htm,home,201712170car,2017-12-17,RiveRo0,car,2017
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2017.htm,away,201712170cle,2017-12-17,HarbJo0,rav,2017
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2017.htm,home,201712170cle,2017-12-17,JackHu0,cle,2017
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2017.htm,away,201712170jax,2017-12-17,OBriBi0,htx,2017
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2017.htm,home,201712170jax,2017-12-17,MarrDo0,jax,2017
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2017.htm,away,201712170min,2017-12-17,LewiMa0,cin,2017
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2017.htm,home,201712170min,2017-12-17,ZimmMi0,min,2017
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2017.htm,away,201712170nor,2017-12-17,BowlTo0,nyj,2017
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2017.htm,home,201712170nor,2017-12-17,PaytSe0,nor,2017
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2017.htm,away,201712170nyg,2017-12-17,PedeDo0,phi,2017
Steve Spagnuolo,/coaches/SpagSt0.htm,/teams/nyg/2017.htm,home,201712170nyg,2017-12-17,SpagSt0,nyg,2017
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2017.htm,away,201712170pit,2017-12-17,BeliBi0,nwe,2017
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2017.htm,home,201712170pit,2017-12-17,TomlMi0,pit,2017
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2017.htm,away,201712170rai,2017-12-17,GarrJa0,dal,2017
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2017.htm,home,201712170rai,2017-12-17,DelRJa0,rai,2017
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2017.htm,away,201712170sea,2017-12-17,McVaSe0,ram,2017
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2017.htm,home,201712170sea,2017-12-17,CarrPe0,sea,2017
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2017.htm,away,201712170sfo,2017-12-17,MulaMi0,oti,2017
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2017.htm,home,201712170sfo,2017-12-17,ShanKy0,sfo,2017
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2017.htm,away,201712170was,2017-12-17,AriaBr0,crd,2017
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2017.htm,home,201712170was,2017-12-17,GrudJa0,was,2017
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2017.htm,away,201712180tam,2017-12-18,QuinDa0,atl,2017
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2017.htm,home,201712180tam,2017-12-18,KoetDi0,tam,2017
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2017.htm,away,201712230gnb,2017-12-23,ZimmMi0,min,2017
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2017.htm,home,201712230gnb,2017-12-23,McCaMi0,gnb,2017
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2017.htm,away,201712230rav,2017-12-23,PagaCh0,clt,2017
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2017.htm,home,201712230rav,2017-12-23,HarbJo0,rav,2017
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2017.htm,away,201712240car,2017-12-24,KoetDi0,tam,2017
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2017.htm,home,201712240car,2017-12-24,RiveRo0,car,2017
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2017.htm,away,201712240chi,2017-12-24,JackHu0,cle,2017
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2017.htm,home,201712240chi,2017-12-24,FoxxJo0,chi,2017
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2017.htm,away,201712240cin,2017-12-24,CaldJi0,det,2017
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2017.htm,home,201712240cin,2017-12-24,LewiMa0,cin,2017
Steve Spagnuolo,/coaches/SpagSt0.htm,/teams/nyg/2017.htm,away,201712240crd,2017-12-24,SpagSt0,nyg,2017
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2017.htm,home,201712240crd,2017-12-24,AriaBr0,crd,2017
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2017.htm,away,201712240dal,2017-12-24,CarrPe0,sea,2017
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2017.htm,home,201712240dal,2017-12-24,GarrJa0,dal,2017
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2017.htm,away,201712240kan,2017-12-24,GaseAd0,mia,2017
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2017.htm,home,201712240kan,2017-12-24,ReidAn0,kan,2017
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2017.htm,away,201712240nor,2017-12-24,QuinDa0,atl,2017
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2017.htm,home,201712240nor,2017-12-24,PaytSe0,nor,2017
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2017.htm,away,201712240nwe,2017-12-24,McDeSe0,buf,2017
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2017.htm,home,201712240nwe,2017-12-24,BeliBi0,nwe,2017
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2017.htm,away,201712240nyj,2017-12-24,LynnAn0,sdg,2017
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2017.htm,home,201712240nyj,2017-12-24,BowlTo0,nyj,2017
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2017.htm,away,201712240oti,2017-12-24,McVaSe0,ram,2017
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2017.htm,home,201712240oti,2017-12-24,MulaMi0,oti,2017
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2017.htm,away,201712240sfo,2017-12-24,MarrDo0,jax,2017
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2017.htm,home,201712240sfo,2017-12-24,ShanKy0,sfo,2017
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2017.htm,away,201712240was,2017-12-24,JoseVa0,den,2017
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2017.htm,home,201712240was,2017-12-24,GrudJa0,was,2017
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2017.htm,away,201712250htx,2017-12-25,TomlMi0,pit,2017
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2017.htm,home,201712250htx,2017-12-25,OBriBi0,htx,2017
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2017.htm,away,201712250phi,2017-12-25,DelRJa0,rai,2017
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2017.htm,home,201712250phi,2017-12-25,PedeDo0,phi,2017
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2017.htm,away,201712310atl,2017-12-31,RiveRo0,car,2017
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2017.htm,home,201712310atl,2017-12-31,QuinDa0,atl,2017
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2017.htm,away,201712310clt,2017-12-31,OBriBi0,htx,2017
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2017.htm,home,201712310clt,2017-12-31,PagaCh0,clt,2017
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2017.htm,away,201712310den,2017-12-31,ReidAn0,kan,2017
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2017.htm,home,201712310den,2017-12-31,JoseVa0,den,2017
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2017.htm,away,201712310det,2017-12-31,McCaMi0,gnb,2017
Jim Caldwell,/coaches/CaldJi0.htm,/teams/det/2017.htm,home,201712310det,2017-12-31,CaldJi0,det,2017
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2017.htm,away,201712310mia,2017-12-31,McDeSe0,buf,2017
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2017.htm,home,201712310mia,2017-12-31,GaseAd0,mia,2017
John Fox,/coaches/FoxxJo0.htm,/teams/chi/2017.htm,away,201712310min,2017-12-31,FoxxJo0,chi,2017
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2017.htm,home,201712310min,2017-12-31,ZimmMi0,min,2017
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2017.htm,away,201712310nwe,2017-12-31,BowlTo0,nyj,2017
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2017.htm,home,201712310nwe,2017-12-31,BeliBi0,nwe,2017
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2017.htm,away,201712310nyg,2017-12-31,GrudJa0,was,2017
Steve Spagnuolo,/coaches/SpagSt0.htm,/teams/nyg/2017.htm,home,201712310nyg,2017-12-31,SpagSt0,nyg,2017
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2017.htm,away,201712310oti,2017-12-31,MarrDo0,jax,2017
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2017.htm,home,201712310oti,2017-12-31,MulaMi0,oti,2017
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2017.htm,away,201712310phi,2017-12-31,GarrJa0,dal,2017
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2017.htm,home,201712310phi,2017-12-31,PedeDo0,phi,2017
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2017.htm,away,201712310pit,2017-12-31,JackHu0,cle,2017
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2017.htm,home,201712310pit,2017-12-31,TomlMi0,pit,2017
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2017.htm,away,201712310ram,2017-12-31,ShanKy0,sfo,2017
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2017.htm,home,201712310ram,2017-12-31,McVaSe0,ram,2017
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2017.htm,away,201712310rav,2017-12-31,LewiMa0,cin,2017
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2017.htm,home,201712310rav,2017-12-31,HarbJo0,rav,2017
Jack Del Rio,/coaches/DelRJa0.htm,/teams/rai/2017.htm,away,201712310sdg,2017-12-31,DelRJa0,rai,2017
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2017.htm,home,201712310sdg,2017-12-31,LynnAn0,sdg,2017
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2017.htm,away,201712310sea,2017-12-31,AriaBr0,crd,2017
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2017.htm,home,201712310sea,2017-12-31,CarrPe0,sea,2017
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2017.htm,away,201712310tam,2017-12-31,PaytSe0,nor,2017
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2017.htm,home,201712310tam,2017-12-31,KoetDi0,tam,2017
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2017.htm,away,201801060kan,2018-01-06,MulaMi0,oti,2017
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2017.htm,home,201801060kan,2018-01-06,ReidAn0,kan,2017
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2017.htm,away,201801060ram,2018-01-06,QuinDa0,atl,2017
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2017.htm,home,201801060ram,2018-01-06,McVaSe0,ram,2017
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2017.htm,away,201801070jax,2018-01-07,McDeSe0,buf,2017
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2017.htm,home,201801070jax,2018-01-07,MarrDo0,jax,2017
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2017.htm,away,201801070nor,2018-01-07,RiveRo0,car,2017
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2017.htm,home,201801070nor,2018-01-07,PaytSe0,nor,2017
Mike Mularkey,/coaches/MulaMi0.htm,/teams/oti/2017.htm,away,201801130nwe,2018-01-13,MulaMi0,oti,2017
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2017.htm,home,201801130nwe,2018-01-13,BeliBi0,nwe,2017
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2017.htm,away,201801130phi,2018-01-13,QuinDa0,atl,2017
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2017.htm,home,201801130phi,2018-01-13,PedeDo0,phi,2017
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2017.htm,away,201801140min,2018-01-14,PaytSe0,nor,2017
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2017.htm,home,201801140min,2018-01-14,ZimmMi0,min,2017
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2017.htm,away,201801140pit,2018-01-14,MarrDo0,jax,2017
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2017.htm,home,201801140pit,2018-01-14,TomlMi0,pit,2017
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2017.htm,away,201801210nwe,2018-01-21,MarrDo0,jax,2017
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2017.htm,home,201801210nwe,2018-01-21,BeliBi0,nwe,2017
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2017.htm,away,201801210phi,2018-01-21,ZimmMi0,min,2017
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2017.htm,home,201801210phi,2018-01-21,PedeDo0,phi,2017
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2017.htm,away,201802040nwe,2018-02-04,PedeDo0,phi,2017
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2017.htm,home,201802040nwe,2018-02-04,BeliBi0,nwe,2017
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,away,201809060phi,2018-09-06,QuinDa0,atl,2018
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,home,201809060phi,2018-09-06,PedeDo0,phi,2018
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,away,201809090car,2018-09-09,GarrJa0,dal,2018
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2018.htm,home,201809090car,2018-09-09,RiveRo0,car,2018
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2018.htm,away,201809090cle,2018-09-09,TomlMi0,pit,2018
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2018.htm,home,201809090cle,2018-09-09,JackHu0,cle,2018
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2018.htm,away,201809090clt,2018-09-09,LewiMa0,cin,2018
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,home,201809090clt,2018-09-09,ReicFr0,clt,2018
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,away,201809090crd,2018-09-09,GrudJa0,was,2018
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,home,201809090crd,2018-09-09,WilkSt0,crd,2018
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,away,201809090den,2018-09-09,CarrPe0,sea,2018
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2018.htm,home,201809090den,2018-09-09,JoseVa0,den,2018
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,away,201809090gnb,2018-09-09,NagyMa0,chi,2018
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2018.htm,home,201809090gnb,2018-09-09,McCaMi0,gnb,2018
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,away,201809090mia,2018-09-09,VrabMi0,oti,2018
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2018.htm,home,201809090mia,2018-09-09,GaseAd0,mia,2018
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2018.htm,away,201809090min,2018-09-09,ShanKy0,sfo,2018
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2018.htm,home,201809090min,2018-09-09,ZimmMi0,min,2018
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,away,201809090nor,2018-09-09,KoetDi0,tam,2018
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,home,201809090nor,2018-09-09,PaytSe0,nor,2018
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,away,201809090nwe,2018-09-09,OBriBi0,htx,2018
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,home,201809090nwe,2018-09-09,BeliBi0,nwe,2018
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,away,201809090nyg,2018-09-09,MarrDo0,jax,2018
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,home,201809090nyg,2018-09-09,ShurPa0,nyg,2018
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2018.htm,away,201809090rav,2018-09-09,McDeSe0,buf,2018
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,home,201809090rav,2018-09-09,HarbJo0,rav,2018
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,away,201809090sdg,2018-09-09,ReidAn0,kan,2018
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,home,201809090sdg,2018-09-09,LynnAn0,sdg,2018
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,away,201809100det,2018-09-10,BowlTo0,nyj,2018
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2018.htm,home,201809100det,2018-09-10,PatrMa0,det,2018
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,away,201809100rai,2018-09-10,McVaSe0,ram,2018
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,home,201809100rai,2018-09-10,GrudJo0,rai,2018
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,away,201809130cin,2018-09-13,HarbJo0,rav,2018
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2018.htm,home,201809130cin,2018-09-13,LewiMa0,cin,2018
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2018.htm,away,201809160atl,2018-09-16,RiveRo0,car,2018
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,home,201809160atl,2018-09-16,QuinDa0,atl,2018
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,away,201809160buf,2018-09-16,LynnAn0,sdg,2018
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2018.htm,home,201809160buf,2018-09-16,McDeSe0,buf,2018
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,away,201809160dal,2018-09-16,ShurPa0,nyg,2018
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,home,201809160dal,2018-09-16,GarrJa0,dal,2018
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,away,201809160den,2018-09-16,GrudJo0,rai,2018
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2018.htm,home,201809160den,2018-09-16,JoseVa0,den,2018
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2018.htm,away,201809160gnb,2018-09-16,ZimmMi0,min,2018
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2018.htm,home,201809160gnb,2018-09-16,McCaMi0,gnb,2018
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,away,201809160jax,2018-09-16,BeliBi0,nwe,2018
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,home,201809160jax,2018-09-16,MarrDo0,jax,2018
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2018.htm,away,201809160nor,2018-09-16,JackHu0,cle,2018
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,home,201809160nor,2018-09-16,PaytSe0,nor,2018
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2018.htm,away,201809160nyj,2018-09-16,GaseAd0,mia,2018
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,home,201809160nyj,2018-09-16,BowlTo0,nyj,2018
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,away,201809160oti,2018-09-16,OBriBi0,htx,2018
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,home,201809160oti,2018-09-16,VrabMi0,oti,2018
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,away,201809160pit,2018-09-16,ReidAn0,kan,2018
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2018.htm,home,201809160pit,2018-09-16,TomlMi0,pit,2018
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,away,201809160ram,2018-09-16,WilkSt0,crd,2018
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,home,201809160ram,2018-09-16,McVaSe0,ram,2018
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2018.htm,away,201809160sfo,2018-09-16,PatrMa0,det,2018
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2018.htm,home,201809160sfo,2018-09-16,ShanKy0,sfo,2018
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,away,201809160tam,2018-09-16,PedeDo0,phi,2018
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,home,201809160tam,2018-09-16,KoetDi0,tam,2018
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,away,201809160was,2018-09-16,ReicFr0,clt,2018
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,home,201809160was,2018-09-16,GrudJa0,was,2018
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,away,201809170chi,2018-09-17,CarrPe0,sea,2018
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,home,201809170chi,2018-09-17,NagyMa0,chi,2018
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,away,201809200cle,2018-09-20,BowlTo0,nyj,2018
Hue Jackson,/coaches/JackHu0.htm,/teams/cle/2018.htm,home,201809200cle,2018-09-20,JackHu0,cle,2018
