coach_name,coach_id,team_id,season,boxscore_id,event_date,week,home_team_id,opp_team_id,rating
Ron Rivera,RiveRo0,was,2022,202210020dal,2022-10-02,4,was,dal,73.36069603356225
Robert Saleh,SaleRo0,nyj,2022,202210020pit,2022-10-02,4,nyj,pit,-17.888461538461556
Kyle Shanahan,ShanKy0,sfo,2022,202210030sfo,2022-10-03,4,sfo,ram,113.88351126472097
Nick Sirianni,SiriNi0,phi,2022,202210020phi,2022-10-02,4,phi,jax,117.23087662337659
Arthur Smith,SmitAr0,atl,2022,202210020atl,2022-10-02,4,atl,cle,2.3170588235293508
Lovie Smith,SmitLo0,htx,2022,202210020htx,2022-10-02,4,htx,sdg,28.966929723502286
Brandon Staley,StalBr0,sdg,2022,202210020htx,2022-10-02,4,sdg,htx,93.51815934065931
Kevin Stefanski,StefKe0,cle,2022,202210020atl,2022-10-02,4,cle,atl,81.22401315789476
Zac Taylor,TaylZa0,cin,2022,202209290cin,2022-09-29,4,cin,mia,26.867577380952433
Mike Tomlin,TomlMi0,pit,2022,202210020pit,2022-10-02,4,pit,nyj,93.1808451334422
Mike Vrabel,VrabMi0,oti,2022,202210020clt,2022-10-02,4,oti,clt,55.69099203631215
Dennis Allen,AlleDe0,nor,2022,202210090nor,2022-10-09,5,nor,sea,27.699520833333303
Bill Belichick,BeliBi0,nwe,2022,202210090nwe,2022-10-09,5,nwe,det,108.83277510363887
Todd Bowles,BowlTo0,tam,2022,202210090tam,2022-10-09,5,tam,atl,41.29683919022162
Dan Campbell,CampDa1,det,2022,202210090nwe,2022-10-09,5,det,nwe,18.34718013468013
Pete Carroll,CarrPe0,sea,2022,202210090nor,2022-10-09,5,sea,nor,93.36205355655869
Brian Daboll,DaboBr0,nyg,2022,202210090gnb,2022-10-09,5,nyg,gnb,68.75583333333333
Matt Eberflus,EberMa0,chi,2022,202210090min,2022-10-09,5,chi,min,-20.907499999999942
Nathaniel Hackett,HackNa0,den,2022,202210060den,2022-10-06,5,den,clt,117.65416666666664
John Harbaugh,HarbJo0,rav,2022,202210090rav,2022-10-09,5,rav,cin,100.97647779346462
Kliff Kingsbury,KingKl0,crd,2022,202210090crd,2022-10-09,5,crd,phi,70.19157671957676
Matt LaFleur,LaFlMa0,gnb,2022,202210090gnb,2022-10-09,5,gnb,nyg,106.38493288177344
Mike McCarthy,McCaMi0,dal,2022,202210090ram,2022-10-09,5,dal,ram,77.19932165029489
Josh McDaniels,McDaJo0,rai,2022,202210100kan,2022-10-10,5,rai,kan,65.63833333333329
Mike McDaniel,McDaMi0,mia,2022,202210090nyj,2022-10-09,5,mia,nyj,25.144999999999996
Sean McDermott,McDeSe0,buf,2022,202210090buf,2022-10-09,5,buf,pit,101.94117598343686
Sean McVay,McVaSe0,ram,2022,202210090ram,2022-10-09,5,ram,dal,114.87646659456857
Kevin O'Connell,OConKe0,min,2022,202210090min,2022-10-09,5,min,chi,17.9283333333333
Doug Pederson,PedeDo0,jax,2022,202210090jax,2022-10-09,5,jax,htx,78.26570048309176
Frank Reich,ReicFr0,clt,2022,202210060den,2022-10-06,5,clt,den,90.46956096986811
Andy Reid,ReidAn0,kan,2022,202210100kan,2022-10-10,5,kan,rai,85.80555534546176
Matt Rhule,RhulMa0,car,2022,202210090car,2022-10-09,5,car,sfo,45.61672557172557
Ron Rivera,RiveRo0,was,2022,202210090was,2022-10-09,5,was,oti,73.23657828928671
Robert Saleh,SaleRo0,nyj,2022,202210090nyj,2022-10-09,5,nyj,mia,-11.1896428571429
Kyle Shanahan,ShanKy0,sfo,2022,202210090car,2022-10-09,5,sfo,car,114.2366697191697
Nick Sirianni,SiriNi0,phi,2022,202210090crd,2022-10-09,5,phi,crd,123.92196212121215
Arthur Smith,SmitAr0,atl,2022,202210090tam,2022-10-09,5,atl,tam,2.045515873015951
Lovie Smith,SmitLo0,htx,2022,202210090jax,2022-10-09,5,htx,jax,27.625178400383096
Brandon Staley,StalBr0,sdg,2022,202210090cle,2022-10-09,5,sdg,cle,96.2774761904762
Kevin Stefanski,StefKe0,cle,2022,202210090cle,2022-10-09,5,cle,sdg,82.65193333333329
Zac Taylor,TaylZa0,cin,2022,202210090rav,2022-10-09,5,cin,rav,27.622023306813475
Mike Tomlin,TomlMi0,pit,2022,202210090buf,2022-10-09,5,pit,buf,92.6767456941274
Mike Vrabel,VrabMi0,oti,2022,202210090was,2022-10-09,5,oti,was,54.24281871345032
Dennis Allen,AlleDe0,nor,2022,202210160nor,2022-10-16,6,nor,cin,31.438030812324964
Bill Belichick,BeliBi0,nwe,2022,202210160cle,2022-10-16,6,nwe,cle,109.07164531079604
Todd Bowles,BowlTo0,tam,2022,202210160pit,2022-10-16,6,tam,pit,44.11892998306041
Pete Carroll,CarrPe0,sea,2022,202210160sea,2022-10-16,6,sea,crd,92.86175376252592
Brian Daboll,DaboBr0,nyg,2022,202210160nyg,2022-10-16,6,nyg,rav,76.46833333333335
Matt Eberflus,EberMa0,chi,2022,202210130chi,2022-10-13,6,chi,was,-38.06400000000002
Nathaniel Hackett,HackNa0,den,2022,202210170sdg,2022-10-17,6,den,sdg,121.29750000000001
John Harbaugh,HarbJo0,rav,2022,202210160nyg,2022-10-16,6,rav,nyg,100.98885448355787
Kliff Kingsbury,KingKl0,crd,2022,202210160sea,2022-10-16,6,crd,sea,70.2174282106782
Matt LaFleur,LaFlMa0,gnb,2022,202210160gnb,2022-10-16,6,gnb,nyj,104.9838078087167
Mike McCarthy,McCaMi0,dal,2022,202210160phi,2022-10-16,6,dal,phi,76.59303585623012
Mike McDaniel,McDaMi0,mia,2022,202210160mia,2022-10-16,6,mia,min,23.719999999999978
Sean McDermott,McDeSe0,buf,2022,202210160kan,2022-10-16,6,buf,kan,103.93664507936037
Sean McVay,McVaSe0,ram,2022,202210160ram,2022-10-16,6,ram,car,115.13688641552508
Kevin O'Connell,OConKe0,min,2022,202210160mia,2022-10-16,6,min,mia,62.1044999999999
Doug Pederson,PedeDo0,jax,2022,202210160clt,2022-10-16,6,jax,clt,80.01903806338599
Frank Reich,ReicFr0,clt,2022,202210160clt,2022-10-16,6,clt,jax,89.30861378249928
Andy Reid,ReidAn0,kan,2022,202210160kan,2022-10-16,6,kan,buf,85.6722001063234
Ron Rivera,RiveRo0,was,2022,202210130chi,2022-10-13,6,was,chi,74.10493844798373
Robert Saleh,SaleRo0,nyj,2022,202210160gnb,2022-10-16,6,nyj,gnb,-5.377787878787927
Kyle Shanahan,ShanKy0,sfo,2022,202210160atl,2022-10-16,6,sfo,atl,114.94884486948865
Nick Sirianni,SiriNi0,phi,2022,202210160phi,2022-10-16,6,phi,dal,121.37370923913056
Arthur Smith,SmitAr0,atl,2022,202210160atl,2022-10-16,6,atl,sfo,-2.5557828282828154
Brandon Staley,StalBr0,sdg,2022,202210170sdg,2022-10-17,6,sdg,den,96.10403030303033
Kevin Stefanski,StefKe0,cle,2022,202210160cle,2022-10-16,6,cle,nwe,81.67971153846153
Zac Taylor,TaylZa0,cin,2022,202210160nor,2022-10-16,6,cin,nor,27.654518980808966
Mike Tomlin,TomlMi0,pit,2022,202210160pit,2022-10-16,6,pit,tam,91.13079229943244
Steve Wilks,WilkSt0,car,2022,202210160ram,2022-10-16,6,car,ram,-66.42810576923078
Dennis Allen,AlleDe0,nor,2022,202210200crd,2022-10-20,7,nor,crd,34.63332417582417
Bill Belichick,BeliBi0,nwe,2022,202210240nwe,2022-10-24,7,nwe,chi,109.39504274209102
Todd Bowles,BowlTo0,tam,2022,202210230car,2022-10-23,7,tam,car,44.918961038961065
Dan Campbell,CampDa1,det,2022,202210230dal,2022-10-23,7,det,dal,17.31679667519189
Pete Carroll,CarrPe0,sea,2022,202210230sdg,2022-10-23,7,sea,sdg,92.66236694823327
Brian Daboll,DaboBr0,nyg,2022,202210230jax,2022-10-23,7,nyg,jax,47.18416666666667
Matt Eberflus,EberMa0,chi,2022,202210240nwe,2022-10-24,7,chi,nwe,8.657999999999973
Nathaniel Hackett,HackNa0,den,2022,202210230den,2022-10-23,7,den,nyj,104.39075
John Harbaugh,HarbJo0,rav,2022,202210230rav,2022-10-23,7,rav,cle,101.82022410248778
Kliff Kingsbury,KingKl0,crd,2022,202210200crd,2022-10-20,7,crd,nor,70.31288610038618
Matt LaFleur,LaFlMa0,gnb,2022,202210230was,2022-10-23,7,gnb,was,104.0934181034483
Mike McCarthy,McCaMi0,dal,2022,202210230dal,2022-10-23,7,dal,det,76.80256789949183
Josh McDaniels,McDaJo0,rai,2022,202210230rai,2022-10-23,7,rai,htx,67.00333333333336
Mike McDaniel,McDaMi0,mia,2022,202210230mia,2022-10-23,7,mia,pit,68.10458333333335
Doug Pederson,PedeDo0,jax,2022,202210230jax,2022-10-23,7,jax,nyg,79.1956021637069
Frank Reich,ReicFr0,clt,2022,202210230oti,2022-10-23,7,clt,oti,89.93300317379948
Andy Reid,ReidAn0,kan,2022,202210230sfo,2022-10-23,7,kan,sfo,85.18832100766346
Ron Rivera,RiveRo0,was,2022,202210230was,2022-10-23,7,was,gnb,72.92954949944385
Robert Saleh,SaleRo0,nyj,2022,202210230den,2022-10-23,7,nyj,den,-1.6390217391304986
Kyle Shanahan,ShanKy0,sfo,2022,202210230sfo,2022-10-23,7,sfo,kan,114.8889115703404
Arthur Smith,SmitAr0,atl,2022,202210230cin,2022-10-23,7,atl,cin,-1.443530383930863
Lovie Smith,SmitLo0,htx,2022,202210230rai,2022-10-23,7,htx,rai,24.066943130630644
Brandon Staley,StalBr0,sdg,2022,202210230sdg,2022-10-23,7,sdg,sea,97.03023097826085
Kevin Stefanski,StefKe0,cle,2022,202210230rav,2022-10-23,7,cle,rav,79.0089404836355
Zac Taylor,TaylZa0,cin,2022,202210230cin,2022-10-23,7,cin,atl,27.473271975199996
Mike Tomlin,TomlMi0,pit,2022,202210230mia,2022-10-23,7,pit,mia,90.76290904471549
Mike Vrabel,VrabMi0,oti,2022,202210230oti,2022-10-23,7,oti,clt,52.50709003831416
Steve Wilks,WilkSt0,car,2022,202210230car,2022-10-23,7,car,tam,-69.82015087853327
Dennis Allen,AlleDe0,nor,2022,202210300nor,2022-10-30,8,nor,rai,41.85152356902357
Bill Belichick,BeliBi0,nwe,2022,202210300nyj,2022-10-30,8,nwe,nyj,108.23172169704085
Todd Bowles,BowlTo0,tam,2022,202210270tam,2022-10-27,8,tam,rav,44.66547009328694
Dan Campbell,CampDa1,det,2022,202210300det,2022-10-30,8,det,mia,17.68152606732349
Pete Carroll,CarrPe0,sea,2022,202210300sea,2022-10-30,8,sea,nyg,93.0639256261688
Brian Daboll,DaboBr0,nyg,2022,202210300sea,2022-10-30,8,nyg,sea,49.109357142857164
Matt Eberflus,EberMa0,chi,2022,202210300dal,2022-10-30,8,chi,dal,38.903571428571425
Nathaniel Hackett,HackNa0,den,2022,202210300jax,2022-10-30,8,den,jax,108.21541666666667
John Harbaugh,HarbJo0,rav,2022,202210270tam,2022-10-27,8,rav,tam,101.09771609403259
Kliff Kingsbury,KingKl0,crd,2022,202210300min,2022-10-30,8,crd,min,67.41837837837846
Matt LaFleur,LaFlMa0,gnb,2022,202210300buf,2022-10-30,8,gnb,buf,101.22391656670663
Mike McCarthy,McCaMi0,dal,2022,202210300dal,2022-10-30,8,dal,chi,76.99781239372517
Josh McDaniels,McDaJo0,rai,2022,202210300nor,2022-10-30,8,rai,nor,68.89666666666662
Mike McDaniel,McDaMi0,mia,2022,202210300det,2022-10-30,8,mia,det,72.98720238095237
Sean McDermott,McDeSe0,buf,2022,202210300buf,2022-10-30,8,buf,gnb,104.20287467589424
Sean McVay,McVaSe0,ram,2022,202210300ram,2022-10-30,8,ram,sfo,116.27575508498192
Kevin O'Connell,OConKe0,min,2022,202210300min,2022-10-30,8,min,crd,25.815833333333295
Doug Pederson,PedeDo0,jax,2022,202210300jax,2022-10-30,8,jax,den,79.17052010285175
Frank Reich,ReicFr0,clt,2022,202210300clt,2022-10-30,8,clt,was,90.00752150537639
Ron Rivera,RiveRo0,was,2022,202210300clt,2022-10-30,8,was,clt,73.7813247863248
Robert Saleh,SaleRo0,nyj,2022,202210300nyj,2022-10-30,8,nyj,nwe,-1.343063725490211
Kyle Shanahan,ShanKy0,sfo,2022,202210300ram,2022-10-30,8,sfo,ram,113.27442241553253
Nick Sirianni,SiriNi0,phi,2022,202210300phi,2022-10-30,8,phi,pit,117.58840686274507
Arthur Smith,SmitAr0,atl,2022,202210300atl,2022-10-30,8,atl,car,-13.647244152046774
Lovie Smith,SmitLo0,htx,2022,202210300htx,2022-10-30,8,htx,oti,24.752379585326917
Kevin Stefanski,StefKe0,cle,2022,202210310cle,2022-10-31,8,cle,cin,80.59236772486766
Zac Taylor,TaylZa0,cin,2022,202210310cle,2022-10-31,8,cin,cle,33.62318722943732
Mike Tomlin,TomlMi0,pit,2022,202210300phi,2022-10-30,8,pit,phi,90.39498196754158
Mike Vrabel,VrabMi0,oti,2022,202210300htx,2022-10-30,8,oti,htx,52.30198502889501
Steve Wilks,WilkSt0,car,2022,202210300atl,2022-10-30,8,car,atl,-60.34302669552669
Dennis Allen,AlleDe0,nor,2022,202211070nor,2022-11-07,9,nor,rav,50.31096035543397
Bill Belichick,BeliBi0,nwe,2022,202211060nwe,2022-11-06,9,nwe,clt,107.45240969858307
Todd Bowles,BowlTo0,tam,2022,202211060tam,2022-11-06,9,tam,ram,43.42934011164276
Dan Campbell,CampDa1,det,2022,202211060det,2022-11-06,9,det,gnb,16.54903678160914
Pete Carroll,CarrPe0,sea,2022,202211060crd,2022-11-06,9,sea,crd,93.29924930148533
Matt Eberflus,EberMa0,chi,2022,202211060chi,2022-11-06,9,chi,mia,31.479285714285684
John Harbaugh,HarbJo0,rav,2022,202211070nor,2022-11-07,9,rav,nor,101.5905770440252
Kliff Kingsbury,KingKl0,crd,2022,202211060crd,2022-11-06,9,crd,sea,67.2477313974592
Matt LaFleur,LaFlMa0,gnb,2022,202211060det,2022-11-06,9,gnb,det,101.00355606758835
Josh McDaniels,McDaJo0,rai,2022,202211060jax,2022-11-06,9,rai,jax,38.155357142857106
Mike McDaniel,McDaMi0,mia,2022,202211060chi,2022-11-06,9,mia,chi,83.29041666666669
Sean McDermott,McDeSe0,buf,2022,202211060nyj,2022-11-06,9,buf,nyj,103.58509017978737
Sean McVay,McVaSe0,ram,2022,202211060tam,2022-11-06,9,ram,tam,114.07058466629896
Kevin O'Connell,OConKe0,min,2022,202211060was,2022-11-06,9,min,was,34.030571428571456
Doug Pederson,PedeDo0,jax,2022,202211060jax,2022-11-06,9,jax,rai,78.76672519465379
Frank Reich,ReicFr0,clt,2022,202211060nwe,2022-11-06,9,clt,nwe,89.16287446557573
Andy Reid,ReidAn0,kan,2022,202211060kan,2022-11-06,9,kan,oti,85.70135135966535
Ron Rivera,RiveRo0,was,2022,202211060was,2022-11-06,9,was,min,73.99394823491306
Robert Saleh,SaleRo0,nyj,2022,202211060nyj,2022-11-06,9,nyj,buf,4.99348538011693
Nick Sirianni,SiriNi0,phi,2022,202211030htx,2022-11-03,9,phi,htx,120.31163888888887
Arthur Smith,SmitAr0,atl,2022,202211060atl,2022-11-06,9,atl,sdg,-13.160776315789462
Lovie Smith,SmitLo0,htx,2022,202211030htx,2022-11-03,9,htx,phi,20.57704714640192
Brandon Staley,StalBr0,sdg,2022,202211060atl,2022-11-06,9,sdg,atl,92.04235294117643
Zac Taylor,TaylZa0,cin,2022,202211060cin,2022-11-06,9,cin,car,30.31494870165637
Mike Vrabel,VrabMi0,oti,2022,202211060kan,2022-11-06,9,oti,kan,55.10929071106194
Steve Wilks,WilkSt0,car,2022,202211060cin,2022-11-06,9,car,cin,-49.72418859649123
Dennis Allen,AlleDe0,nor,2022,202211130pit,2022-11-13,10,nor,pit,47.58340763828612
Todd Bowles,BowlTo0,tam,2022,202211130tam,2022-11-13,10,tam,sea,45.50662321666559
Dan Campbell,CampDa1,det,2022,202211130chi,2022-11-13,10,det,chi,14.422641372141314
Pete Carroll,CarrPe0,sea,2022,202211130tam,2022-11-13,10,sea,tam,94.18709128590714
Brian Daboll,DaboBr0,nyg,2022,202211130nyg,2022-11-13,10,nyg,htx,43.04758333333333
Matt Eberflus,EberMa0,chi,2022,202211130chi,2022-11-13,10,chi,det,34.00011904761909
Nathaniel Hackett,HackNa0,den,2022,202211130oti,2022-11-13,10,den,oti,106.51542857142859
Kliff Kingsbury,KingKl0,crd,2022,202211130ram,2022-11-13,10,crd,ram,64.30125597566274
Matt LaFleur,LaFlMa0,gnb,2022,202211130gnb,2022-11-13,10,gnb,dal,102.53721622369876
Mike McCarthy,McCaMi0,dal,2022,202211130gnb,2022-11-13,10,dal,gnb,77.56090283723616
Josh McDaniels,McDaJo0,rai,2022,202211130rai,2022-11-13,10,rai,clt,30.05574999999999
Mike McDaniel,McDaMi0,mia,2022,202211130mia,2022-11-13,10,mia,cle,82.66055555555563
Sean McDermott,McDeSe0,buf,2022,202211130buf,2022-11-13,10,buf,min,103.22548916103602
Sean McVay,McVaSe0,ram,2022,202211130ram,2022-11-13,10,ram,crd,112.33572072072074
Kevin O'Connell,OConKe0,min,2022,202211130buf,2022-11-13,10,min,buf,43.07166666666664
Doug Pederson,PedeDo0,jax,2022,202211130kan,2022-11-13,10,jax,kan,79.6129429707691
Andy Reid,ReidAn0,kan,2022,202211130kan,2022-11-13,10,kan,jax,87.27095124623945
Ron Rivera,RiveRo0,was,2022,202211140phi,2022-11-14,10,was,phi,73.69244601638117
Jeff Saturday,SatuJe0,clt,2022,202211130rai,2022-11-13,10,clt,rai,50.0
Kyle Shanahan,ShanKy0,sfo,2022,202211130sfo,2022-11-13,10,sfo,sdg,114.4806822139649
Nick Sirianni,SiriNi0,phi,2022,202211140phi,2022-11-14,10,phi,was,120.95971659919027
Arthur Smith,SmitAr0,atl,2022,202211100car,2022-11-10,10,atl,car,-11.051873626373613
Lovie Smith,SmitLo0,htx,2022,202211130nyg,2022-11-13,10,htx,nyg,19.979218749999973
Brandon Staley,StalBr0,sdg,2022,202211130sfo,2022-11-13,10,sdg,sfo,92.00550000000003
Kevin Stefanski,StefKe0,cle,2022,202211130mia,2022-11-13,10,cle,mia,85.72442232787266
Mike Tomlin,TomlMi0,pit,2022,202211130pit,2022-11-13,10,pit,nor,89.52260641975312
Mike Vrabel,VrabMi0,oti,2022,202211130oti,2022-11-13,10,oti,den,51.661263269923865
Steve Wilks,WilkSt0,car,2022,202211100car,2022-11-10,10,car,atl,-57.169270833333286
Dennis Allen,AlleDe0,nor,2022,202211200nor,2022-11-20,11,nor,ram,41.141239035087736
Bill Belichick,BeliBi0,nwe,2022,202211200nwe,2022-11-20,11,nwe,nyj,107.82569013978777
Dan Campbell,CampDa1,det,2022,202211200nyg,2022-11-20,11,det,nyg,13.580251461988247
Brian Daboll,DaboBr0,nyg,2022,202211200nyg,2022-11-20,11,nyg,det,44.66657142857139
Matt Eberflus,EberMa0,chi,2022,202211200atl,2022-11-20,11,chi,atl,45.38150793650796
Nathaniel Hackett,HackNa0,den,2022,202211200den,2022-11-20,11,den,rai,102.36458333333331
John Harbaugh,HarbJo0,rav,2022,202211200rav,2022-11-20,11,rav,car,101.96227737603306
Kliff Kingsbury,KingKl0,crd,2022,202211210crd,2022-11-21,11,crd,sfo,65.21404166666673
Matt LaFleur,LaFlMa0,gnb,2022,202211170gnb,2022-11-17,11,gnb,oti,101.9299384469697
Mike McCarthy,McCaMi0,dal,2022,202211200min,2022-11-20,11,dal,min,77.54243900905803
Josh McDaniels,McDaJo0,rai,2022,202211200den,2022-11-20,11,rai,den,21.73422222222227
Sean McDermott,McDeSe0,buf,2022,202211200buf,2022-11-20,11,buf,cle,102.90857509912763
Sean McVay,McVaSe0,ram,2022,202211200nor,2022-11-20,11,ram,nor,111.35906486486486
Kevin O'Connell,OConKe0,min,2022,202211200min,2022-11-20,11,min,dal,45.79492063492061
Andy Reid,ReidAn0,kan,2022,202211200sdg,2022-11-20,11,kan,sdg,88.22423516975505
Ron Rivera,RiveRo0,was,2022,202211200htx,2022-11-20,11,was,htx,74.18829952830193
Robert Saleh,SaleRo0,nyj,2022,202211200nwe,2022-11-20,11,nyj,nwe,7.2115991902833585
Jeff Saturday,SatuJe0,clt,2022,202211200clt,2022-11-20,11,clt,phi,177.605
Kyle Shanahan,ShanKy0,sfo,2022,202211210crd,2022-11-21,11,sfo,crd,115.64137003480752
Nick Sirianni,SiriNi0,phi,2022,202211200clt,2022-11-20,11,phi,clt,115.9127301587302
Arthur Smith,SmitAr0,atl,2022,202211200atl,2022-11-20,11,atl,chi,-10.121746031745914
Lovie Smith,SmitLo0,htx,2022,202211200htx,2022-11-20,11,htx,was,21.45458460365854
Brandon Staley,StalBr0,sdg,2022,202211200sdg,2022-11-20,11,sdg,kan,84.90172064777329
Kevin Stefanski,StefKe0,cle,2022,202211200buf,2022-11-20,11,cle,buf,80.33211255411251
Zac Taylor,TaylZa0,cin,2022,202211200pit,2022-11-20,11,cin,pit,35.185312632505976
Mike Tomlin,TomlMi0,pit,2022,202211200pit,2022-11-20,11,pit,cin,90.69160588957057
Mike Vrabel,VrabMi0,oti,2022,202211170gnb,2022-11-17,11,oti,gnb,51.85550492547983
Steve Wilks,WilkSt0,car,2022,202211200rav,2022-11-20,11,car,rav,-48.760566620879146
Dennis Allen,AlleDe0,nor,2022,202211270sfo,2022-11-27,12,nor,sfo,41.78252935766841
Bill Belichick,BeliBi0,nwe,2022,202211240min,2022-11-24,12,nwe,min,108.77478107943018
Todd Bowles,BowlTo0,tam,2022,202211270cle,2022-11-27,12,tam,cle,47.7519565600083
Dan Campbell,CampDa1,det,2022,202211240det,2022-11-24,12,det,buf,13.022445970695905
Pete Carroll,CarrPe0,sea,2022,202211270sea,2022-11-27,12,sea,rai,93.16120948091326
Brian Daboll,DaboBr0,nyg,2022,202211240dal,2022-11-24,12,nyg,dal,54.667738095238064
Matt Eberflus,EberMa0,chi,2022,202211270nyj,2022-11-27,12,chi,nyj,47.893647727272736
Nathaniel Hackett,HackNa0,den,2022,202211270car,2022-11-27,12,den,car,89.5245833333334
John Harbaugh,HarbJo0,rav,2022,202211270jax,2022-11-27,12,rav,jax,102.46947147325564
Kliff Kingsbury,KingKl0,crd,2022,202211270crd,2022-11-27,12,crd,sdg,63.61988934426232
Matt LaFleur,LaFlMa0,gnb,2022,202211270phi,2022-11-27,12,gnb,phi,99.06965967365969
Mike McCarthy,McCaMi0,dal,2022,202211240dal,2022-11-24,12,dal,nyg,79.66897002923977
Josh McDaniels,McDaJo0,rai,2022,202211270sea,2022-11-27,12,rai,sea,35.66200000000002
Mike McDaniel,McDaMi0,mia,2022,202211270mia,2022-11-27,12,mia,htx,102.99000000000002
Sean McDermott,McDeSe0,buf,2022,202211240det,2022-11-24,12,buf,det,102.21832153185153
Sean McVay,McVaSe0,ram,2022,202211270kan,2022-11-27,12,ram,kan,110.98045100347875
Kevin O'Connell,OConKe0,min,2022,202211240min,2022-11-24,12,min,nwe,16.206874999999982
Doug Pederson,PedeDo0,jax,2022,202211270jax,2022-11-27,12,jax,rav,77.56672578828825
Andy Reid,ReidAn0,kan,2022,202211270kan,2022-11-27,12,kan,ram,88.81071995477261
Ron Rivera,RiveRo0,was,2022,202211270was,2022-11-27,12,was,atl,75.4659948347107
Robert Saleh,SaleRo0,nyj,2022,202211270nyj,2022-11-27,12,nyj,chi,1.7803313840155965
Jeff Saturday,SatuJe0,clt,2022,202211280clt,2022-11-28,12,clt,pit,106.24000000000001
Kyle Shanahan,ShanKy0,sfo,2022,202211270sfo,2022-11-27,12,sfo,nor,116.18085022435885
Nick Sirianni,SiriNi0,phi,2022,202211270phi,2022-11-27,12,phi,gnb,115.26814285714285
Arthur Smith,SmitAr0,atl,2022,202211270was,2022-11-27,12,atl,was,-7.67581168831164
Lovie Smith,SmitLo0,htx,2022,202211270mia,2022-11-27,12,htx,mia,17.416837797619067
Brandon Staley,StalBr0,sdg,2022,202211270crd,2022-11-27,12,sdg,crd,79.6966296296297
Kevin Stefanski,StefKe0,cle,2022,202211270cle,2022-11-27,12,cle,tam,80.82835253456223
Zac Taylor,TaylZa0,cin,2022,202211270oti,2022-11-27,12,cin,oti,36.72075545830987
Mike Tomlin,TomlMi0,pit,2022,202211280clt,2022-11-28,12,pit,clt,90.15244682926831
Mike Vrabel,VrabMi0,oti,2022,202211270oti,2022-11-27,12,oti,cin,53.89744733377225
Steve Wilks,WilkSt0,car,2022,202211270car,2022-11-27,12,car,den,-48.75691176470595
Dennis Allen,AlleDe0,nor,2022,202212050tam,2022-12-05,13,nor,tam,40.24770986842108
Bill Belichick,BeliBi0,nwe,2022,202212010nwe,2022-12-01,13,nwe,buf,108.76148883683494
Todd Bowles,BowlTo0,tam,2022,202212050tam,2022-12-05,13,tam,nor,47.348757121439306
Dan Campbell,CampDa1,det,2022,202212040det,2022-12-04,13,det,jax,12.424745550611782
Pete Carroll,CarrPe0,sea,2022,202212040ram,2022-12-04,13,sea,ram,91.7609736712295
Brian Daboll,DaboBr0,nyg,2022,202212040nyg,2022-12-04,13,nyg,was,42.85882575757576
Matt Eberflus,EberMa0,chi,2022,202212040chi,2022-12-04,13,chi,gnb,32.845359848484875
Nathaniel Hackett,HackNa0,den,2022,202212040rav,2022-12-04,13,den,rav,76.65997835497836
John Harbaugh,HarbJo0,rav,2022,202212040rav,2022-12-04,13,rav,den,102.77128947186563
Matt LaFleur,LaFlMa0,gnb,2022,202212040chi,2022-12-04,13,gnb,chi,95.97866872045259
Mike McCarthy,McCaMi0,dal,2022,202212040dal,2022-12-04,13,dal,clt,80.55897695477908
Josh McDaniels,McDaJo0,rai,2022,202212040rai,2022-12-04,13,rai,sdg,58.14503246753246
Mike McDaniel,McDaMi0,mia,2022,202212040sfo,2022-12-04,13,mia,sfo,113.29743939393938
Sean McDermott,McDeSe0,buf,2022,202212010nwe,2022-12-01,13,buf,nwe,102.666240981241
Sean McVay,McVaSe0,ram,2022,202212040ram,2022-12-04,13,ram,sea,107.9862340557276
Kevin O'Connell,OConKe0,min,2022,202212040min,2022-12-04,13,min,nyj,16.993939393939357
Doug Pederson,PedeDo0,jax,2022,202212040det,2022-12-04,13,jax,det,76.58937876947701
Andy Reid,ReidAn0,kan,2022,202212040cin,2022-12-04,13,kan,cin,90.20932533254285
Ron Rivera,RiveRo0,was,2022,202212040nyg,2022-12-04,13,was,nyg,75.34016029069093
Robert Saleh,SaleRo0,nyj,2022,202212040min,2022-12-04,13,nyj,min,11.179749999999999
Jeff Saturday,SatuJe0,clt,2022,202212040dal,2022-12-04,13,clt,dal,79.58333333333334
Kyle Shanahan,ShanKy0,sfo,2022,202212040sfo,2022-12-04,13,sfo,mia,116.4164632880179
Nick Sirianni,SiriNi0,phi,2022,202212040phi,2022-12-04,13,phi,oti,119.46620199843267
Arthur Smith,SmitAr0,atl,2022,202212040atl,2022-12-04,13,atl,pit,-4.748778110944485
