date,player_id,player_name,team,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,kick_ret_long,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,punt_ret_long
2018-09-16,LogaT.00,T.J. Logan,ARI,3,49,16.3,0,19,0,0,,0,0
2018-09-16,NatsJo00,Jojo Natson,LAR,1,22,22.0,0,22,6,133,22.2,0,60
2018-09-16,AgneJa00,Jamal Agnew,DET,5,144,28.8,0,45,4,11,2.8,0,7
2018-09-16,PettDa00,Dante Pettis,SFO,0,0,,0,0,2,14,7.0,0,14
2018-09-16,ReedD.00,D.J. Reed,SFO,4,159,39.8,0,90,0,0,,0,0
2018-09-16,TaylTr02,Trent Taylor,SFO,1,15,15.0,0,15,0,0,,0,0
2018-09-16,NelsJo00,Jordy Nelson,OAK,0,0,,0,0,1,7,7.0,0,7
2018-09-16,JonePa20,Adam Jones,DEN,0,0,,0,0,1,1,1.0,0,1
2018-09-16,MichSo00,Sony Michel,NWE,1,22,22.0,0,22,0,0,,0,0
2018-09-16,PattCo00,Cordarrelle Patterson,NWE,1,25,25.0,0,25,0,0,,0,0
2018-09-16,MickJa01,Jaydon Mickens,JAX,1,26,26.0,0,26,2,21,10.5,0,16
2018-09-16,CharDJ00,DJ Chark,JAX,1,4,4.0,0,4,0,0,,0,0
2018-09-16,GranCo00,Corey Grant,JAX,1,6,6.0,0,6,0,0,,0,0
2018-09-16,ClayKa00,Kaelin Clay,NYG,0,0,,0,0,2,11,5.5,0,6
2018-09-16,BeckOd00,Odell Beckham Jr.,NYG,0,0,,0,0,1,3,3.0,0,3
2018-09-16,LatiCo00,Cody Latimer,NYG,2,56,28.0,0,30,0,0,,0,0
2018-09-16,AustTa00,Tavon Austin,DAL,0,0,,0,0,1,0,0.0,0,0
2018-09-17,LockTy00,Tyler Lockett,SEA,0,0,,0,0,1,14,14.0,0,14
2018-09-17,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,4,58,14.5,0,32
2018-09-17,MillAn02,Anthony Miller,CHI,1,14,14.0,0,14,0,0,,0,0
2018-09-20,RobeAn00,Andre Roberts,NYJ,1,22,22.0,0,22,1,12,12.0,0,12
2018-09-20,BrooTe00,Terrence Brooks,NYJ,0,0,,0,0,1,0,0.0,0,0
2018-09-20,PeppJa00,Jabrill Peppers,CLE,0,0,,0,0,3,10,3.3,0,8
2018-09-20,LandJa00,Jarvis Landry,CLE,0,0,,0,0,2,10,5.0,0,8
2018-09-20,CarrTr00,T.J. Carrie,CLE,1,19,19.0,0,19,0,0,,0,0
2018-09-23,KamaAl00,Alvin Kamara,NOR,0,0,,0,0,3,16,5.3,0,10
2018-09-23,HillTa00,Taysom Hill,NOR,3,64,21.3,0,23,0,0,,0,0
2018-09-23,HardJu00,Justin Hardy,ATL,0,0,,0,0,2,12,6.0,0,6
2018-09-23,HallMa02,Marvin Hall,ATL,3,74,24.7,0,30,0,0,,0,0
2018-09-23,McClRa00,Ray-Ray McCloud,BUF,0,0,,0,0,1,13,13.0,0,13
2018-09-23,HughMi00,Mike Hughes,MIN,3,61,20.3,0,23,1,0,0.0,0,0
2018-09-23,RobiAl00,Aldrick Robinson,MIN,1,21,21.0,0,21,0,0,,0,0
2018-09-23,EricAl01,Alex Erickson,CIN,0,0,,0,0,1,9,9.0,0,9
2018-09-23,MoorD.00,D.J. Moore,CAR,0,0,,0,0,1,4,4.0,0,4
2018-09-23,HiltT.00,T.Y. Hilton,IND,0,0,,0,0,1,2,2.0,0,2
2018-09-23,PascZa00,Zach Pascal,IND,2,35,17.5,0,25,0,0,,0,0
2018-09-23,ClemCo00,Corey Clement,PHI,0,0,,0,0,4,4,1.0,0,4
2018-09-23,SmalWe00,Wendell Smallwood,PHI,2,33,16.5,0,17,0,0,,0,0
2018-09-23,HamiDa01,DaeSean Hamilton,DEN,0,0,,0,0,3,31,10.3,0,13
2018-09-23,BookDe00,Devontae Booker,DEN,1,23,23.0,0,23,0,0,,0,0
2018-09-23,LindPh00,Phillip Lindsay,DEN,1,18,18.0,0,18,0,0,,0,0
2018-09-23,WhitTi00,Tim White,BAL,3,78,26.0,0,37,3,12,4.0,0,7
2018-09-23,CobbRa00,Randall Cobb,GNB,0,0,,0,0,4,29,7.3,0,11
2018-09-23,MontTy01,Ty Montgomery,GNB,1,25,25.0,0,25,0,0,,0,0
2018-09-23,StroGr00,Greg Stroman,WAS,1,18,18.0,0,18,1,9,9.0,0,9
2018-09-23,JohnDa09,Danny Johnson,WAS,1,15,15.0,0,15,0,0,,0,0
2018-09-23,ColeSt00,Stacy Coley,NYG,2,27,13.5,0,21,2,6,3.0,0,6
2018-09-23,LatiCo00,Cody Latimer,NYG,1,18,18.0,0,18,0,0,,0,0
2018-09-23,ErviTy00,Tyler Ervin,HOU,2,41,20.5,0,22,3,45,15.0,0,27
2018-09-23,MattRi00,Rishard Matthews,TEN,0,0,,0,0,3,20,6.7,0,10
2018-09-23,JackAd00,Adoree' Jackson,TEN,0,0,,0,0,1,6,6.0,0,6
2018-09-23,MickJa01,Jaydon Mickens,JAX,1,25,25.0,0,25,2,11,5.5,0,11
2018-09-23,PettDa00,Dante Pettis,SFO,0,0,,0,0,1,1,1.0,0,1
2018-09-23,ReedD.00,D.J. Reed,SFO,1,23,23.0,0,23,0,0,,0,0
2018-09-23,HillTy00,Tyreek Hill,KAN,0,0,,0,0,1,5,5.0,0,5
2018-09-23,ThomDe05,De'Anthony Thomas,KAN,1,25,25.0,0,25,0,0,,0,0
2018-09-23,HarrDw00,Dwayne Harris,OAK,2,39,19.5,0,21,1,11,11.0,0,11
2018-09-23,NelsJo00,Jordy Nelson,OAK,0,0,,0,0,1,0,0.0,0,0
2018-09-23,RodgDo99,Dominique Rodgers-Cromartie,OAK,0,0,,0,0,1,0,0.0,0,0
2018-09-23,GranJa00,Jakeem Grant,MIA,4,105,26.3,0,32,0,0,,0,0
2018-09-23,JoneJJ00,JJ Jones,LAC,1,33,33.0,0,33,1,11,11.0,0,11
2018-09-23,NatsJo00,Jojo Natson,LAR,1,24,24.0,0,24,2,8,4.0,0,7
2018-09-23,CounBl00,Blake Countess,LAR,2,51,25.5,0,26,0,0,,0,0
2018-09-23,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,2,24,12.0,0,21
2018-09-23,KirkCh01,Christian Kirk,ARI,0,0,,0,0,1,0,0.0,0,0
2018-09-23,PetePa00,Patrick Peterson,ARI,0,0,,0,0,1,7,7.0,0,7
2018-09-23,AustTa00,Tavon Austin,DAL,0,0,,0,0,4,20,5.0,0,12
2018-09-23,ThomDe04,Deonte Thompson,DAL,3,81,27.0,0,35,0,0,,0,0
2018-09-23,LockTy00,Tyler Lockett,SEA,3,66,22.0,0,27,3,25,8.3,0,18
2018-09-23,PattCo00,Cordarrelle Patterson,NWE,4,113,28.3,0,45,0,0,,0,0
2018-09-23,MichSo00,Sony Michel,NWE,1,18,18.0,0,18,0,0,,0,0
2018-09-23,AgneJa00,Jamal Agnew,DET,0,0,,0,0,3,28,9.3,0,16
2018-09-24,SwitRy00,Ryan Switzer,PIT,1,21,21.0,0,21,1,16,16.0,0,16
2018-09-24,JackDe00,DeSean Jackson,TAM,0,0,,0,0,1,0,0.0,0,0
2018-09-24,WilsSh01,Shaun Wilson,TAM,5,68,13.6,0,17,0,0,,0,0
2018-09-27,KuppCo00,Cooper Kupp,LAR,0,0,,0,0,1,4,4.0,0,4
2018-09-27,CounBl00,Blake Countess,LAR,2,53,26.5,0,27,0,0,,0,0
2018-09-27,WoodRo02,Robert Woods,LAR,1,0,0.0,0,0,0,0,,0,0
2018-09-30,EricAl01,Alex Erickson,CIN,2,82,41.0,0,47,1,13,13.0,0,13
2018-09-30,HallMa02,Marvin Hall,ATL,3,95,31.7,0,53,0,0,,0,0
2018-09-30,HardJu00,Justin Hardy,ATL,1,0,0.0,0,0,0,0,,0,0
2018-09-30,McClRa00,Ray-Ray McCloud,BUF,0,0,,0,0,1,-1,-1.0,0,-1
2018-09-30,JoneTa00,Taiwan Jones,BUF,2,37,18.5,0,19,0,0,,0,0
2018-09-30,WillTr99,Tramon Williams,GNB,0,0,,0,0,5,20,4.0,0,9
2018-09-30,JackDe00,DeSean Jackson,TAM,0,0,,0,0,1,2,2.0,0,2
2018-09-30,RodgJa00,Jacquizz Rodgers,TAM,1,21,21.0,0,21,0,0,,0,0
2018-09-30,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,3,14,4.7,0,10
2018-09-30,CunnBe01,Benny Cunningham,CHI,1,28,28.0,0,28,0,0,,0,0
2018-09-30,ErviTy00,Tyler Ervin,HOU,3,56,18.7,0,23,2,20,10.0,0,15
2018-09-30,BlueAl00,Alfred Blue,HOU,1,13,13.0,0,13,0,0,,0,0
2018-09-30,RogeCh02,Chester Rogers,IND,0,0,,0,0,1,19,19.0,0,19
2018-09-30,PascZa00,Zach Pascal,IND,2,32,16.0,0,20,0,0,,0,0
2018-09-30,AgneJa00,Jamal Agnew,DET,1,23,23.0,0,23,0,0,,0,0
2018-09-30,ThomDe04,Deonte Thompson,DAL,1,17,17.0,0,17,0,0,,0,0
2018-09-30,RobeAn00,Andre Roberts,NYJ,3,40,13.3,0,17,1,7,7.0,0,7
2018-09-30,MickJa01,Jaydon Mickens,JAX,0,0,,0,0,4,11,2.8,0,8
2018-09-30,WestDe00,Dede Westbrook,JAX,2,21,10.5,0,13,0,0,,0,0
2018-09-30,GranJa00,Jakeem Grant,MIA,1,25,25.0,0,25,1,11,11.0,0,11
2018-09-30,AmenDa00,Danny Amendola,MIA,0,0,,0,0,1,12,12.0,0,12
2018-09-30,PerrSe00,Senorise Perry,MIA,1,16,16.0,0,16,0,0,,0,0
2018-09-30,JoneCy00,Cyrus Jones,NWE,0,0,,0,0,5,45,9.0,0,24
2018-09-30,CartDe02,DeAndre Carter,PHI,0,0,,0,0,2,42,21.0,0,42
2018-09-30,WillNi02,Nick Williams,TEN,0,0,,0,0,2,8,4.0,0,8
2018-09-30,PeppJa00,Jabrill Peppers,CLE,4,64,16.0,0,18,1,1,1.0,0,1
2018-09-30,CallAn00,Antonio Callaway,CLE,1,24,24.0,0,24,1,9,9.0,0,9
2018-09-30,HarrDw00,Dwayne Harris,OAK,0,0,,0,0,5,98,19.6,0,49
2018-09-30,LockTy00,Tyler Lockett,SEA,0,0,,0,0,4,39,9.8,0,19
2018-09-30,PennRa00,Rashaad Penny,SEA,3,65,21.7,0,23,0,0,,0,0
2018-09-30,KirkCh01,Christian Kirk,ARI,0,0,,0,0,1,0,0.0,0,0
2018-09-30,WillBr07,Brandon Williams,ARI,2,55,27.5,0,29,0,0,,0,0
2018-09-30,TateBr00,Brandon Tate,NOR,0,0,,0,0,3,15,5.0,0,8
2018-09-30,GinnTe00,Ted Ginn Jr.,NOR,1,1,1.0,0,1,0,0,,0,0
2018-09-30,HillTa00,Taysom Hill,NOR,1,16,16.0,0,16,0,0,,0,0
2018-09-30,DaviJa07,Jawill Davis,NYG,3,60,20.0,0,24,0,0,,0,0
2018-09-30,PettDa00,Dante Pettis,SFO,0,0,,0,0,1,-3,-3.0,0,-3
2018-09-30,TaylTr02,Trent Taylor,SFO,0,0,,0,0,1,8,8.0,0,8
2018-09-30,ReedD.00,D.J. Reed,SFO,4,91,22.8,0,29,0,0,,0,0
2018-09-30,KingDe01,Desmond King,LAC,0,0,,0,0,4,82,20.5,0,56
2018-09-30,WhitTi00,Tim White,BAL,3,57,19.0,0,23,1,4,4.0,0,4
2018-09-30,SwitRy00,Ryan Switzer,PIT,3,68,22.7,0,35,1,3,3.0,0,3
2018-09-30,NixxRo01,Roosevelt Nix,PIT,1,12,12.0,0,12,0,0,,0,0
2018-10-01,HillTy00,Tyreek Hill,KAN,0,0,,0,0,1,37,37.0,0,37
2018-10-01,JonePa20,Adam Jones,DEN,0,0,,0,0,1,2,2.0,0,2
2018-10-01,JanoAn00,Andy Janovich,DEN,1,8,8.0,0,8,0,0,,0,0
2018-10-01,LindPh00,Phillip Lindsay,DEN,1,32,32.0,0,32,0,0,,0,0
2018-10-04,RogeCh02,Chester Rogers,IND,0,0,,0,0,2,38,19.0,0,33
2018-10-04,PascZa00,Zach Pascal,IND,1,15,15.0,0,15,0,0,,0,0
2018-10-04,EdelJu00,Julian Edelman,NWE,0,0,,0,0,2,20,10.0,0,15
2018-10-04,MichSo00,Sony Michel,NWE,1,26,26.0,0,26,0,0,,0,0
2018-10-07,BeckOd00,Odell Beckham Jr.,NYG,1,26,26.0,0,26,3,15,5.0,0,15
2018-10-07,DaviJa07,Jawill Davis,NYG,2,53,26.5,0,29,0,0,,0,0
2018-10-07,ShepSt00,Sterling Shepard,NYG,0,27,,0,27,0,0,,0,0
2018-10-07,ByrdDa00,Damiere Byrd,CAR,0,0,,0,0,1,-3,-3.0,0,-3
2018-10-07,HardJu00,Justin Hardy,ATL,0,0,,0,0,2,3,1.5,0,3
2018-10-07,HallMa02,Marvin Hall,ATL,2,44,22.0,0,23,0,0,,0,0
2018-10-07,SwitRy00,Ryan Switzer,PIT,1,23,23.0,0,23,0,0,,0,0
2018-10-07,WillNi02,Nick Williams,TEN,0,0,,0,0,2,39,19.5,0,38
2018-10-07,JennDa00,Darius Jennings,TEN,1,33,33.0,0,33,0,0,,0,0
2018-10-07,McClRa00,Ray-Ray McCloud,BUF,0,0,,0,0,1,8,8.0,0,8
2018-10-07,JoneTa00,Taiwan Jones,BUF,1,27,27.0,0,27,0,0,,0,0
2018-10-07,GranJa00,Jakeem Grant,MIA,3,89,29.7,0,32,3,85,28.3,1,71
2018-10-07,EricAl01,Alex Erickson,CIN,0,0,,0,0,2,19,9.5,0,13
2018-10-07,WhitTi00,Tim White,BAL,0,0,,0,0,5,59,11.8,0,14
2018-10-07,PeppJa00,Jabrill Peppers,CLE,0,0,,0,0,3,23,7.7,0,12
2018-10-07,JonePa20,Adam Jones,DEN,0,0,,0,0,1,1,1.0,0,1
2018-10-07,LindPh00,Phillip Lindsay,DEN,1,27,27.0,0,27,0,0,,0,0
2018-10-07,RobeAn00,Andre Roberts,NYJ,2,30,15.0,0,22,4,71,17.8,0,51
2018-10-07,KingKe01,Kevin King,GNB,0,0,,0,0,1,0,0.0,0,0
2018-10-07,WillTr99,Tramon Williams,GNB,0,0,,0,0,1,2,2.0,0,2
2018-10-07,MontTy01,Ty Montgomery,GNB,2,29,14.5,0,21,0,0,,0,0
2018-10-07,AbduAm00,Ameer Abdullah,DET,1,30,30.0,0,30,0,0,,0,0
2018-10-07,MickJa01,Jaydon Mickens,JAX,1,22,22.0,0,22,1,6,6.0,0,6
2018-10-07,PaulNi00,Niles Paul,JAX,1,8,8.0,0,8,0,0,,0,0
2018-10-07,HillTy00,Tyreek Hill,KAN,0,0,,0,0,1,2,2.0,0,2
2018-10-07,HarrDe03,Demetrius Harris,KAN,1,11,11.0,0,11,0,0,,0,0
2018-10-07,HarrDw00,Dwayne Harris,OAK,2,44,22.0,0,22,1,2,2.0,0,2
2018-10-07,KingDe01,Desmond King,LAC,2,51,25.5,0,35,4,35,8.8,0,18
2018-10-07,KirkCh01,Christian Kirk,ARI,0,0,,0,0,1,0,0.0,0,0
2018-10-07,TaylTr02,Trent Taylor,SFO,0,0,,0,0,3,3,1.0,0,3
2018-10-07,JameRi00,Richie James,SFO,1,32,32.0,0,32,0,0,,0,0
2018-10-07,ReedD.00,D.J. Reed,SFO,1,29,29.0,0,29,0,0,,0,0
2018-10-07,HughMi00,Mike Hughes,MIN,0,0,,0,0,1,13,13.0,0,13
2018-10-07,ZylsBr00,Brandon Zylstra,MIN,0,0,,0,0,1,9,9.0,0,9
2018-10-07,CartDe02,DeAndre Carter,PHI,4,86,21.5,0,24,0,0,,0,0
2018-10-07,ChriMa00,Marqui Christian,LAR,0,0,,0,0,1,11,11.0,0,11
2018-10-07,CounBl00,Blake Countess,LAR,4,98,24.5,0,40,0,0,,0,0
2018-10-07,LongMa00,Matt Longacre,LAR,2,30,15.0,0,16,0,0,,0,0
2018-10-07,LockTy00,Tyler Lockett,SEA,3,77,25.7,0,42,1,-3,-3.0,0,-3
2018-10-07,MoorDa03,David Moore,SEA,1,18,18.0,0,18,0,0,,0,0
2018-10-07,AustTa00,Tavon Austin,DAL,0,0,,0,0,2,22,11.0,0,22
2018-10-07,ErviTy00,Tyler Ervin,HOU,0,0,,0,0,2,29,14.5,0,16
2018-10-08,JohnDa09,Danny Johnson,WAS,2,45,22.5,0,26,0,0,,0,0
2018-10-08,KamaAl00,Alvin Kamara,NOR,0,0,,0,0,1,0,0.0,0,0
2018-10-08,HillTa00,Taysom Hill,NOR,2,43,21.5,0,30,0,0,,0,0
2018-10-11,CartDe02,DeAndre Carter,PHI,2,34,17.0,0,20,5,47,9.4,0,23
2018-10-11,BeckOd00,Odell Beckham Jr.,NYG,0,0,,0,0,3,0,0.0,0,9
2018-10-11,DaviJa07,Jawill Davis,NYG,2,58,29.0,0,32,0,0,,0,0
2018-10-14,MoorD.00,D.J. Moore,CAR,0,0,,0,0,1,1,1.0,0,1
2018-10-14,SamuCu00,Curtis Samuel,CAR,2,37,18.5,0,20,0,0,,0,0
2018-10-14,StroGr00,Greg Stroman,WAS,0,0,,0,0,1,10,10.0,0,10
2018-10-14,BibbKa00,Kapri Bibbs,WAS,1,18,18.0,0,18,0,0,,0,0
2018-10-14,SpriJe00,Jeremy Sprinkle,WAS,1,6,6.0,0,6,0,0,,0,0
2018-10-14,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,1,5,5.0,0,5
2018-10-14,CunnBe01,Benny Cunningham,CHI,1,16,16.0,0,16,0,0,,0,0
2018-10-14,HumpAd00,Adam Humphries,TAM,0,0,,0,0,1,6,6.0,0,6
2018-10-14,JackDe00,DeSean Jackson,TAM,0,0,,0,0,1,9,9.0,0,9
2018-10-14,RodgJa00,Jacquizz Rodgers,TAM,2,31,15.5,0,17,0,0,,0,0
2018-10-14,AuclAn00,Antony Auclair,TAM,1,9,9.0,0,9,0,0,,0,0
2018-10-14,HardJu00,Justin Hardy,ATL,0,0,,0,0,2,14,7.0,0,14
2018-10-14,HallMa02,Marvin Hall,ATL,1,19,19.0,0,19,0,0,,0,0
2018-10-14,HydeMi00,Micah Hyde,BUF,0,0,,0,0,2,8,4.0,0,8
2018-10-14,McClRa00,Ray-Ray McCloud,BUF,1,18,18.0,0,18,1,0,0.0,0,0
2018-10-14,JoneTa00,Taiwan Jones,BUF,2,25,12.5,0,21,0,0,,0,0
2018-10-14,ErviTy00,Tyler Ervin,HOU,0,0,,0,0,3,7,2.3,0,6
2018-10-14,SwitRy00,Ryan Switzer,PIT,2,48,24.0,0,24,2,22,11.0,0,15
2018-10-14,EricAl01,Alex Erickson,CIN,3,122,40.7,0,51,1,6,6.0,0,6
2018-10-14,KingDe01,Desmond King,LAC,1,27,27.0,0,27,2,36,18.0,0,32
2018-10-14,AlleKe00,Keenan Allen,LAC,0,0,,0,0,1,0,0.0,0,0
2018-10-14,JameDe00,Derwin James,LAC,1,20,20.0,0,20,0,0,,0,0
2018-10-14,PeppJa00,Jabrill Peppers,CLE,3,71,23.7,0,27,4,51,12.8,0,33
2018-10-14,CallAn00,Antonio Callaway,CLE,1,18,18.0,0,18,0,0,,0,0
2018-10-14,HillDo00,Dontrell Hilliard,CLE,1,31,31.0,0,31,0,0,,0,0
2018-10-14,JohnMa07,Marcus Johnson,IND,1,23,23.0,0,23,0,0,,0,0
2018-10-14,PascZa00,Zach Pascal,IND,1,27,27.0,0,27,0,0,,0,0
2018-10-14,RobeAn00,Andre Roberts,NYJ,3,69,23.0,0,28,1,6,6.0,0,6
2018-10-14,KirkCh01,Christian Kirk,ARI,0,0,,0,0,3,17,5.7,0,10
2018-10-14,WillBr07,Brandon Williams,ARI,3,60,20.0,0,27,0,0,,0,0
2018-10-14,SherMa20,Marcus Sherels,MIN,1,17,17.0,0,17,3,26,8.7,0,20
2018-10-14,LockTy00,Tyler Lockett,SEA,0,0,,0,0,1,0,0.0,0,0
2018-10-14,PennRa00,Rashaad Penny,SEA,2,23,11.5,0,14,0,0,,0,0
2018-10-14,NatsJo00,Jojo Natson,LAR,0,0,,0,0,2,29,14.5,0,26
2018-10-14,CounBl00,Blake Countess,LAR,1,31,31.0,0,31,0,0,,0,0
2018-10-14,LindPh00,Phillip Lindsay,DEN,2,48,24.0,0,25,0,0,,0,0
2018-10-14,MickJa01,Jaydon Mickens,JAX,1,31,31.0,0,31,1,0,0.0,0,0
2018-10-14,WestDe00,Dede Westbrook,JAX,0,0,,0,0,1,6,6.0,0,6
2018-10-14,AustTa00,Tavon Austin,DAL,0,0,,0,0,1,3,3.0,0,3
2018-10-14,BeasCo00,Cole Beasley,DAL,0,0,,0,0,1,6,6.0,0,6
2018-10-14,JoneCy00,Cyrus Jones,BAL,0,0,,0,0,4,50,12.5,0,26
2018-10-14,MoorCh00,Chris Moore,BAL,1,20,20.0,0,20,0,0,,0,0
2018-10-14,BatsCa00,Cameron Batson,TEN,0,0,,0,0,1,0,0.0,0,0
2018-10-14,JennDa00,Darius Jennings,TEN,1,20,20.0,0,20,0,0,,0,0
2018-10-14,SmitTr04,Tremon Smith,KAN,4,180,45.0,0,97,0,0,,0,0
2018-10-14,WareSp00,Spencer Ware,KAN,1,10,10.0,0,10,0,0,,0,0
2018-10-14,PattCo00,Cordarrelle Patterson,NWE,1,30,30.0,0,30,0,0,,0,0
2018-10-15,JameRi00,Richie James,SFO,4,108,27.0,0,32,1,0,0.0,0,0
2018-10-15,ReedD.00,D.J. Reed,SFO,1,30,30.0,0,30,0,0,,0,0
2018-10-15,WillTr99,Tramon Williams,GNB,0,0,,0,0,1,6,6.0,0,6
2018-10-15,MontTy01,Ty Montgomery,GNB,2,41,20.5,0,22,0,0,,0,0
2018-10-18,LindPh00,Phillip Lindsay,DEN,2,38,19.0,0,19,3,23,7.7,0,15
2018-10-18,KirkCh01,Christian Kirk,ARI,0,0,,0,0,2,17,8.5,0,9
2018-10-18,WillBr07,Brandon Williams,ARI,5,77,15.4,0,22,0,0,,0,0
2018-10-21,JackAd00,Adoree' Jackson,TEN,0,0,,0,0,1,0,0.0,0,0
2018-10-21,JennDa00,Darius Jennings,TEN,5,156,31.2,0,37,0,0,,0,0
2018-10-21,KingDe01,Desmond King,LAC,2,47,23.5,0,30,2,14,7.0,0,12
2018-10-21,MoorD.00,D.J. Moore,CAR,1,18,18.0,0,18,1,3,3.0,0,3
2018-10-21,ByrdDa00,Damiere Byrd,CAR,0,0,,0,0,1,9,9.0,0,9
2018-10-21,SamuCu00,Curtis Samuel,CAR,2,51,25.5,0,32,0,0,,0,0
2018-10-21,CartDe02,DeAndre Carter,PHI,3,73,24.3,0,30,2,14,7.0,0,13
2018-10-21,EdelJu00,Julian Edelman,NWE,0,0,,0,0,2,3,1.5,0,3
2018-10-21,PattCo00,Cordarrelle Patterson,NWE,4,179,44.8,1,95,0,0,,0,0
2018-10-21,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,1,17,17.0,0,17
2018-10-21,CunnBe01,Benny Cunningham,CHI,4,92,23.0,0,31,0,0,,0,0
2018-10-21,TateGo00,Golden Tate,DET,0,0,,0,0,2,15,7.5,0,9
2018-10-21,GranJa00,Jakeem Grant,MIA,3,74,24.7,0,28,1,19,19.0,0,19
2018-10-21,MurpMa03,Marcus Murphy,BUF,3,48,16.0,0,22,0,0,,0,0
2018-10-21,PeppJa00,Jabrill Peppers,CLE,1,12,12.0,0,12,2,46,23.0,0,32
2018-10-21,HillDo00,Dontrell Hilliard,CLE,1,30,30.0,0,30,0,0,,0,0
2018-10-21,HumpAd00,Adam Humphries,TAM,0,0,,0,0,4,20,5.0,0,13
2018-10-21,ErviTy00,Tyler Ervin,HOU,0,0,,0,0,2,0,0.0,0,0
2018-10-21,WestDe00,Dede Westbrook,JAX,0,0,,0,0,1,21,21.0,0,21
2018-10-21,CharDJ00,DJ Chark,JAX,1,5,5.0,0,5,0,0,,0,0
2018-10-21,SherMa20,Marcus Sherels,MIN,0,0,,0,0,5,52,10.4,0,20
2018-10-21,ZylsBr00,Brandon Zylstra,MIN,0,0,,0,0,1,5,5.0,0,5
2018-10-21,HillHo00,Holton Hill,MIN,2,57,28.5,0,30,0,0,,0,0
2018-10-21,RobeAn00,Andre Roberts,NYJ,6,193,32.2,0,53,2,8,4.0,0,8
2018-10-21,KamaAl00,Alvin Kamara,NOR,0,0,,0,0,1,12,12.0,0,12
2018-10-21,LineZa01,Zach Line,NOR,1,16,16.0,0,16,0,0,,0,0
2018-10-21,JoneCy00,Cyrus Jones,BAL,0,0,,0,0,1,8,8.0,0,8
2018-10-21,MoorCh00,Chris Moore,BAL,3,50,16.7,0,21,0,0,,0,0
2018-10-21,BeasCo00,Cole Beasley,DAL,0,0,,0,0,3,11,3.7,0,5
2018-10-21,ThomDe04,Deonte Thompson,DAL,1,26,26.0,0,26,0,0,,0,0
2018-10-21,StroGr00,Greg Stroman,WAS,0,0,,0,0,1,3,3.0,0,3
2018-10-21,NatsJo00,Jojo Natson,LAR,1,23,23.0,0,23,2,36,18.0,0,36
2018-10-21,CounBl00,Blake Countess,LAR,1,24,24.0,0,24,0,0,,0,0
2018-10-21,JameRi00,Richie James,SFO,1,21,21.0,0,21,1,6,6.0,0,6
2018-10-21,EricAl01,Alex Erickson,CIN,3,65,21.7,0,28,0,0,,0,0
2018-10-21,HillTy00,Tyreek Hill,KAN,0,0,,0,0,3,21,7.0,0,10
2018-10-21,RobiDe01,Demarcus Robinson,KAN,0,0,,0,0,1,0,0.0,0,0
2018-10-21,SmitTr04,Tremon Smith,KAN,1,23,23.0,0,23,0,0,,0,0
2018-10-22,HendQu00,Quadree Henderson,NYG,4,82,20.5,0,25,2,29,14.5,0,21
2018-10-22,HallMa02,Marvin Hall,ATL,1,22,22.0,0,22,0,0,,0,0
2018-10-25,GranJa00,Jakeem Grant,MIA,0,0,,0,0,2,29,14.5,0,21
2018-10-25,PerrSe00,Senorise Perry,MIA,3,80,26.7,0,32,0,0,,0,0
2018-10-25,ErviTy00,Tyler Ervin,HOU,0,0,,0,0,1,13,13.0,0,13
2018-10-28,CartDe02,DeAndre Carter,PHI,1,11,11.0,0,11,1,0,0.0,0,0
2018-10-28,ClemCo00,Corey Clement,PHI,1,17,17.0,0,17,0,0,,0,0
2018-10-28,GreeRa00,Rashad Greene,JAX,0,0,,0,0,1,8,8.0,0,8
2018-10-28,WestDe00,Dede Westbrook,JAX,0,0,,0,0,1,23,23.0,0,23
2018-10-28,CharDJ00,DJ Chark,JAX,1,29,29.0,0,29,0,0,,0,0
2018-10-28,JoneCy00,Cyrus Jones,BAL,0,0,,0,0,1,23,23.0,0,23
2018-10-28,MoorCh00,Chris Moore,BAL,1,39,39.0,0,39,0,0,,0,0
2018-10-28,ByrdDa00,Damiere Byrd,CAR,0,0,,0,0,2,21,10.5,0,17
2018-10-28,SamuCu00,Curtis Samuel,CAR,1,14,14.0,0,14,0,0,,0,0
2018-10-28,RobeAn00,Andre Roberts,NYJ,0,0,,0,0,1,8,8.0,0,8
2018-10-28,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,4,36,9.0,0,21
2018-10-28,CunnBe01,Benny Cunningham,CHI,1,19,19.0,0,19,0,0,,0,0
2018-10-28,LockTy00,Tyler Lockett,SEA,0,0,,0,0,1,10,10.0,0,10
2018-10-28,PennRa00,Rashaad Penny,SEA,1,17,17.0,0,17,0,0,,0,0
2018-10-28,PoweBr00,Brandon Powell,DET,0,0,,0,0,2,8,4.0,0,5
2018-10-28,AbduAm00,Ameer Abdullah,DET,3,77,25.7,0,32,0,0,,0,0
2018-10-28,HumpAd00,Adam Humphries,TAM,0,0,,0,0,1,8,8.0,0,8
