date,player_id,player_name,team,scoring_xpm,scoring_xpa,scoring_fgm,scoring_fga,punt,punt_yds,punt_yds_per_punt,punt_long
2021-09-12,BoswCh00,Chris Boswell,PIT,2.0,2.0,3.0,3.0,0,0,,0.0
2021-09-12,HarvPr00,Pressley Harvin III,PIT,,,,,5,207,41.4,51.0
2021-09-12,BassTy00,Tyler Bass,BUF,1.0,1.0,3.0,3.0,0,0,,0.0
2021-09-12,HaacMa00,Matt Haack,BUF,,,,,3,137,45.7,55.0
2021-09-12,AmmeMa00,Matt Ammendola,NYJ,,,,,6,291,48.5,65.0
2021-09-12,MannBr01,Braden Mann,NYJ,,,,,1,56,56.0,56.0
2021-09-12,SantRy00,Ryan Santoso,CAR,1.0,2.0,2.0,2.0,0,0,,0.0
2021-09-12,CharJo01,Joseph Charlton,CAR,,,,,6,225,37.5,54.0
2021-09-12,JoseGr00,Greg Joseph,MIN,3.0,3.0,1.0,1.0,0,0,,0.0
2021-09-12,BerrJo00,Jordan Berry,MIN,,,,,8,402,50.3,63.0
2021-09-12,McPhEv00,Evan McPherson,CIN,3.0,3.0,2.0,2.0,0,0,,0.0
2021-09-12,HubeKe20,Kevin Huber,CIN,,,,,7,332,47.4,61.0
2021-09-12,MyerJa00,Jason Myers,SEA,4.0,4.0,,,0,0,,0.0
2021-09-12,DickMi00,Michael Dickson,SEA,,,,,5,185,37.0,49.0
2021-09-12,BlanRo03,Rodrigo Blankenship,IND,1.0,1.0,1.0,1.0,0,0,,0.0
2021-09-12,SancRi00,Rigoberto Sanchez,IND,,,,,4,187,46.8,52.0
2021-09-12,PratMa20,Matt Prater,ARI,5.0,5.0,1.0,2.0,0,0,,0.0
2021-09-12,LeexAn20,Andy Lee,ARI,,,,,3,144,48.0,58.0
2021-09-12,BadgMi00,Michael Badgley,TEN,1.0,2.0,,1.0,0,0,,0.0
2021-09-12,KernBr20,Brett Kern,TEN,,,,,3,151,50.3,59.0
2021-09-12,gouldrob01,Robbie Gould,SFO,5.0,5.0,2.0,3.0,0,0,,0.0
2021-09-12,WishMi00,Mitch Wishnowsky,SFO,,,,,2,76,38.0,43.0
2021-09-12,SeibAu00,Austin Seibert,DET,2.0,2.0,1.0,2.0,0,0,,0.0
2021-09-12,FoxxJa01,Jack Fox,DET,,,,,3,152,50.7,57.0
2021-09-12,LambJo00,Josh Lambo,JAX,3.0,3.0,,1.0,0,0,,0.0
2021-09-12,CookLo00,Logan Cooke,JAX,,,,,6,297,49.5,58.0
2021-09-12,SlyeJo00,Joey Slye,HOU,4.0,4.0,3.0,3.0,0,0,,0.0
2021-09-12,JohnCa02,Cameron Johnston,HOU,,,,,6,266,44.3,52.0
2021-09-12,VizcTr00,Tristan Vizcaino,LAC,2.0,2.0,2.0,2.0,0,0,,0.0
2021-09-12,LongTy00,Ty Long,LAC,,,,,2,94,47.0,47.0
2021-09-12,HopkDu00,Dustin Hopkins,WAS,1.0,1.0,3.0,4.0,0,0,,0.0
2021-09-12,WayxTr00,Tress Way,WAS,,,,,3,138,46.0,56.0
2021-09-12,McLaCh00,Chase McLaughlin,CLE,3.0,3.0,,,0,0,,0.0
2021-09-12,GillJa00,Jamie Gillan,CLE,,,,,1,52,52.0,52.0
2021-09-12,ButkHa00,Harrison Butker,KAN,3.0,3.0,2.0,2.0,0,0,,0.0
2021-09-12,TownTo01,Tommy Townsend,KAN,,,,,2,91,45.5,47.0
2021-09-12,McMaBr01,Brandon McManus,DEN,3.0,3.0,2.0,2.0,0,0,,0.0
2021-09-12,MartSa01,Sam Martin,DEN,,,,,2,78,39.0,41.0
2021-09-12,GanoGr44,Graham Gano,NYG,1.0,1.0,,,0,0,,0.0
2021-09-12,DixoRi00,Riley Dixon,NYG,,,,,3,162,54.0,61.0
2021-09-12,BojoCo00,Corey Bojorquez,GNB,,,,,4,176,44.0,59.0
2021-09-12,CrosMa20,Mason Crosby,GNB,,,1.0,1.0,0,0,,0.0
2021-09-12,RosaAl00,Aldrick Rosas,NOR,5.0,5.0,1.0,1.0,0,0,,0.0
2021-09-12,GillBl00,Blake Gillikin,NOR,,,,,2,103,51.5,58.0
2021-09-12,SandJa00,Jason Sanders,MIA,2.0,2.0,1.0,1.0,0,0,,0.0
2021-09-12,PalaMi00,Michael Palardy,MIA,,,,,4,180,45.0,52.0
2021-09-12,FolkNi20,Nick Folk,NWE,1.0,1.0,3.0,3.0,0,0,,0.0
2021-09-12,BailJa00,Jake Bailey,NWE,,,,,2,99,49.5,62.0
2021-09-12,SantCa01,Cairo Santos,CHI,2.0,2.0,,,0,0,,0.0
2021-09-12,ODonPa00,Pat O'Donnell,CHI,,,,,1,36,36.0,36.0
2021-09-12,GayxMa00,Matt Gay,LAR,4.0,4.0,2.0,2.0,0,0,,0.0
2021-09-12,HekkJo00,Johnny Hekker,LAR,,,,,1,50,50.0,50.0
2021-09-13,TuckJu00,Justin Tucker,BAL,3.0,3.0,2.0,2.0,0,0,,0.0
2021-09-13,KochSa20,Sam Koch,BAL,,,,,4,179,44.8,49.0
2021-09-13,CarlDa00,Daniel Carlson,LVR,3.0,3.0,2.0,2.0,0,0,,0.0
2021-09-13,ColeAJ01,AJ Cole III,LVR,,,,,6,316,52.7,67.0
2021-09-16,GanoGr44,Graham Gano,NYG,2.0,2.0,5.0,5.0,0,0,,0.0
2021-09-16,DixoRi00,Riley Dixon,NYG,,,,,3,123,41.0,53.0
2021-09-16,HopkDu00,Dustin Hopkins,WAS,3.0,3.0,3.0,3.0,0,0,,0.0
2021-09-16,WayxTr00,Tress Way,WAS,,,,,4,200,50.0,55.0
2021-09-19,BassTy00,Tyler Bass,BUF,5.0,5.0,,1.0,0,0,,0.0
2021-09-19,HaacMa00,Matt Haack,BUF,,,,,4,184,46.0,54.0
2021-09-19,PalaMi00,Michael Palardy,MIA,,,,,5,222,44.4,61.0
2021-09-19,RosaAl00,Aldrick Rosas,NOR,1.0,1.0,,,0,0,,0.0
2021-09-19,GillBl00,Blake Gillikin,NOR,,,,,6,294,49.0,60.0
2021-09-19,GonzZa00,Zane Gonzalez,CAR,2.0,3.0,2.0,3.0,0,0,,0.0
2021-09-19,CharJo01,Joseph Charlton,CAR,,,,,4,160,40.0,51.0
2021-09-19,McPhEv00,Evan McPherson,CIN,2.0,2.0,1.0,1.0,0,0,,0.0
2021-09-19,HubeKe20,Kevin Huber,CIN,,,,,2,75,37.5,39.0
2021-09-19,SantCa01,Cairo Santos,CHI,2.0,2.0,2.0,2.0,0,0,,0.0
2021-09-19,ODonPa00,Pat O'Donnell,CHI,,,,,4,169,42.3,47.0
2021-09-19,SlyeJo00,Joey Slye,HOU,3.0,3.0,,1.0,0,0,,0.0
2021-09-19,JohnCa02,Cameron Johnston,HOU,,,,,4,209,52.3,56.0
2021-09-19,McLaCh00,Chase McLaughlin,CLE,4.0,4.0,1.0,1.0,0,0,,0.0
2021-09-19,GillJa00,Jamie Gillan,CLE,,,,,2,80,40.0,43.0
2021-09-19,GayxMa00,Matt Gay,LAR,3.0,3.0,2.0,2.0,0,0,,0.0
2021-09-19,HekkJo00,Johnny Hekker,LAR,,,,,3,109,36.3,46.0
2021-09-19,BlanRo03,Rodrigo Blankenship,IND,1.0,1.0,3.0,3.0,0,0,,0.0
2021-09-19,SancRi00,Rigoberto Sanchez,IND,,,,,2,85,42.5,45.0
2021-09-19,McMaBr01,Brandon McManus,DEN,2.0,2.0,3.0,3.0,0,0,,0.0
2021-09-19,MartSa01,Sam Martin,DEN,,,,,4,180,45.0,48.0
2021-09-19,LambJo00,Josh Lambo,JAX,1.0,1.0,,2.0,0,0,,0.0
2021-09-19,CookLo00,Logan Cooke,JAX,,,,,4,227,56.8,64.0
2021-09-19,FolkNi20,Nick Folk,NWE,1.0,2.0,4.0,4.0,0,0,,0.0
2021-09-19,BailJa00,Jake Bailey,NWE,,,,,5,219,43.8,60.0
2021-09-19,MorsTh00,Thomas Morstead,NYJ,,,,,1,45,45.0,45.0
2021-09-19,AmmeMa00,Matt Ammendola,NYJ,,,2.0,3.0,0,0,,0.0
2021-09-19,gouldrob01,Robbie Gould,SFO,2.0,2.0,1.0,1.0,0,0,,0.0
2021-09-19,WishMi00,Mitch Wishnowsky,SFO,,,,,5,226,45.2,52.0
2021-09-19,SipoAr01,Arryn Siposs,PHI,,,,,4,204,51.0,68.0
2021-09-19,ElliJa03,Jake Elliott,PHI,,,1.0,2.0,0,0,,0.0
2021-09-19,CarlDa00,Daniel Carlson,LVR,2.0,2.0,4.0,4.0,0,0,,0.0
2021-09-19,ColeAJ01,AJ Cole III,LVR,,,,,4,190,47.5,55.0
2021-09-19,BoswCh00,Chris Boswell,PIT,2.0,2.0,1.0,1.0,0,0,,0.0
2021-09-19,HarvPr00,Pressley Harvin III,PIT,,,,,4,197,49.3,59.0
2021-09-19,KooxYo00,Younghoe Koo,ATL,2.0,2.0,1.0,1.0,0,0,,0.0
2021-09-19,NiziCa00,Cameron Nizialek,ATL,,,,,4,157,39.3,54.0
2021-09-19,SuccRy44,Ryan Succop,TAM,6.0,7.0,,,0,0,,0.0
2021-09-19,PiniBr00,Bradley Pinion,TAM,,,,,4,189,47.3,57.0
2021-09-19,JoseGr00,Greg Joseph,MIN,3.0,4.0,2.0,3.0,0,0,,0.0
2021-09-19,BerrJo00,Jordan Berry,MIN,,,,,5,231,46.2,60.0
2021-09-19,PratMa20,Matt Prater,ARI,4.0,4.0,2.0,2.0,0,0,,0.0
2021-09-19,LeexAn20,Andy Lee,ARI,,,,,4,221,55.3,60.0
2021-09-19,ZuerGr00,Greg Zuerlein,DAL,2.0,2.0,2.0,2.0,0,0,,0.0
2021-09-19,AngeBr00,Bryan Anger,DAL,,,,,1,44,44.0,44.0
2021-09-19,VizcTr00,Tristan Vizcaino,LAC,,,3.0,4.0,0,0,,0.0
2021-09-19,BullRa00,Randy Bullock,TEN,3.0,3.0,4.0,5.0,0,0,,0.0
2021-09-19,KernBr20,Brett Kern,TEN,,,,,2,94,47.0,53.0
2021-09-19,MyerJa00,Jason Myers,SEA,3.0,4.0,1.0,1.0,0,0,,0.0
2021-09-19,DickMi00,Michael Dickson,SEA,,,,,6,310,51.7,66.0
2021-09-19,ButkHa00,Harrison Butker,KAN,5.0,5.0,,,0,0,,0.0
2021-09-19,TownTo01,Tommy Townsend,KAN,,,,,3,135,45.0,54.0
2021-09-19,TuckJu00,Justin Tucker,BAL,3.0,3.0,1.0,1.0,0,0,,0.0
2021-09-19,KochSa20,Sam Koch,BAL,,,,,2,95,47.5,49.0
2021-09-20,SeibAu00,Austin Seibert,DET,2.0,2.0,1.0,1.0,0,0,,0.0
2021-09-20,FoxxJa01,Jack Fox,DET,,,,,2,107,53.5,55.0
2021-09-20,CrosMa20,Mason Crosby,GNB,5.0,5.0,,,0,0,,0.0
2021-09-20,BojoCo00,Corey Bojorquez,GNB,,,,,3,140,46.7,56.0
2021-09-23,GonzZa00,Zane Gonzalez,CAR,3.0,3.0,1.0,1.0,0,0,,0.0
2021-09-23,CharJo01,Joseph Charlton,CAR,,,,,3,111,37.0,42.0
2021-09-23,SlyeJo00,Joey Slye,HOU,,1.0,1.0,1.0,0,0,,0.0
2021-09-23,JohnCa02,Cameron Johnston,HOU,,,,,6,267,44.5,53.0
2021-09-26,KooxYo00,Younghoe Koo,ATL,2.0,2.0,1.0,1.0,0,0,,0.0
2021-09-26,NiziCa00,Cameron Nizialek,ATL,,,,,6,284,47.3,58.0
2021-09-26,DixoRi00,Riley Dixon,NYG,,,,,5,229,45.8,55.0
2021-09-26,GanoGr44,Graham Gano,NYG,,,2.0,2.0,0,0,,0.0
2021-09-26,HopkDu00,Dustin Hopkins,WAS,3.0,3.0,,,0,0,,0.0
2021-09-26,WayxTr00,Tress Way,WAS,,,,,5,235,47.0,55.0
2021-09-26,BassTy00,Tyler Bass,BUF,4.0,4.0,3.0,3.0,0,0,,0.0
2021-09-26,HaacMa00,Matt Haack,BUF,,,,,2,97,48.5,60.0
2021-09-26,ODonPa00,Pat O'Donnell,CHI,,,,,7,397,56.7,63.0
2021-09-26,SantCa01,Cairo Santos,CHI,,,2.0,2.0,0,0,,0.0
2021-09-26,McLaCh00,Chase McLaughlin,CLE,2.0,2.0,4.0,4.0,0,0,,0.0
2021-09-26,GillJa00,Jamie Gillan,CLE,,,,,2,82,41.0,48.0
2021-09-26,McPhEv00,Evan McPherson,CIN,3.0,3.0,1.0,1.0,0,0,,0.0
2021-09-26,HubeKe20,Kevin Huber,CIN,,,,,5,241,48.2,54.0
2021-09-26,BoswCh00,Chris Boswell,PIT,1.0,1.0,1.0,2.0,0,0,,0.0
2021-09-26,HarvPr00,Pressley Harvin III,PIT,,,,,4,162,40.5,50.0
2021-09-26,BlanRo03,Rodrigo Blankenship,IND,1.0,1.0,3.0,4.0,0,0,,0.0
2021-09-26,SancRi00,Rigoberto Sanchez,IND,,,,,4,197,49.3,56.0
2021-09-26,BullRa00,Randy Bullock,TEN,2.0,2.0,1.0,1.0,0,0,,0.0
2021-09-26,KernBr20,Brett Kern,TEN,,,,,1,42,42.0,42.0
2021-09-26,PratMa20,Matt Prater,ARI,4.0,4.0,1.0,2.0,0,0,,0.0
2021-09-26,LeexAn20,Andy Lee,ARI,,,,,5,253,50.6,59.0
2021-09-26,LambJo00,Josh Lambo,JAX,1.0,3.0,,,0,0,,0.0
2021-09-26,CookLo00,Logan Cooke,JAX,,,,,6,289,48.2,56.0
2021-09-26,TuckJu00,Justin Tucker,BAL,1.0,1.0,4.0,5.0,0,0,,0.0
2021-09-26,KochSa20,Sam Koch,BAL,,,,,3,137,45.7,54.0
2021-09-26,SantRy00,Ryan Santoso,DET,2.0,2.0,1.0,1.0,0,0,,0.0
2021-09-26,FoxxJa01,Jack Fox,DET,,,,,6,273,45.5,59.0
2021-09-26,VizcTr00,Tristan Vizcaino,LAC,1.0,3.0,1.0,1.0,0,0,,0.0
2021-09-26,LongTy00,Ty Long,LAC,,,,,4,172,43.0,55.0
2021-09-26,ButkHa00,Harrison Butker,KAN,3.0,3.0,1.0,1.0,0,0,,0.0
2021-09-26,TownTo01,Tommy Townsend,KAN,,,,,1,51,51.0,51.0
2021-09-26,RosaAl00,Aldrick Rosas,NOR,4.0,4.0,,2.0,0,0,,0.0
2021-09-26,GillBl00,Blake Gillikin,NOR,,,,,5,249,49.8,56.0
2021-09-26,FolkNi20,Nick Folk,NWE,1.0,1.0,2.0,2.0,0,0,,0.0
2021-09-26,BailJa00,Jake Bailey,NWE,,,,,5,283,56.6,68.0
2021-09-26,MorsTh00,Thomas Morstead,NYJ,,,,,6,280,46.7,51.0
2021-09-26,McMaBr01,Brandon McManus,DEN,2.0,2.0,4.0,4.0,0,0,,0.0
2021-09-26,MartSa01,Sam Martin,DEN,,,,,3,122,40.7,53.0
2021-09-26,SandJa00,Jason Sanders,MIA,2.0,2.0,2.0,3.0,0,0,,0.0
2021-09-26,PalaMi00,Michael Palardy,MIA,,,,,4,155,38.8,50.0
2021-09-26,CarlDa00,Daniel Carlson,LVR,2.0,3.0,3.0,3.0,0,0,,0.0
2021-09-26,ColeAJ01,AJ Cole III,LVR,,,,,4,216,54.0,67.0
2021-09-26,MyerJa00,Jason Myers,SEA,2.0,2.0,1.0,2.0,0,0,,0.0
2021-09-26,DickMi00,Michael Dickson,SEA,,,,,2,88,44.0,45.0
2021-09-26,JoseGr00,Greg Joseph,MIN,3.0,3.0,3.0,3.0,0,0,,0.0
2021-09-26,BerrJo00,Jordan Berry,MIN,,,,,2,94,47.0,49.0
2021-09-26,SuccRy44,Ryan Succop,TAM,3.0,3.0,1.0,2.0,0,0,,0.0
2021-09-26,PiniBr00,Bradley Pinion,TAM,,,,,4,145,36.3,53.0
2021-09-26,GayxMa00,Matt Gay,LAR,4.0,4.0,2.0,2.0,0,0,,0.0
2021-09-26,HekkJo00,Johnny Hekker,LAR,,,,,3,119,39.7,51.0
2021-09-26,CrosMa20,Mason Crosby,GNB,3.0,3.0,3.0,3.0,0,0,,0.0
2021-09-26,BojoCo00,Corey Bojorquez,GNB,,,,,3,164,54.7,63.0
2021-09-26,gouldrob01,Robbie Gould,SFO,4.0,4.0,,,0,0,,0.0
2021-09-26,WishMi00,Mitch Wishnowsky,SFO,,,,,4,213,53.3,59.0
2021-09-27,ElliJa03,Jake Elliott,PHI,3.0,3.0,,,0,0,,0.0
2021-09-27,SipoAr01,Arryn Siposs,PHI,,,,,6,258,43.0,51.0
2021-09-27,ZuerGr00,Greg Zuerlein,DAL,5.0,6.0,,,0,0,,0.0
2021-09-27,AngeBr00,Bryan Anger,DAL,,,,,4,202,50.5,57.0
2021-09-30,WrigMa00,Matthew Wright,JAX,3.0,3.0,,,0,0,,0.0
2021-09-30,CookLo00,Logan Cooke,JAX,,,,,4,183,45.8,57.0
2021-09-30,McPhEv00,Evan McPherson,CIN,3.0,3.0,1.0,2.0,0,0,,0.0
2021-09-30,HubeKe20,Kevin Huber,CIN,,,,,3,142,47.3,56.0
2021-10-03,HopkDu00,Dustin Hopkins,WAS,1.0,3.0,1.0,1.0,0,0,,0.0
2021-10-03,WayxTr00,Tress Way,WAS,,,,,2,84,42.0,45.0
2021-10-03,KooxYo00,Younghoe Koo,ATL,3.0,3.0,1.0,1.0,2,70,35.0,45.0
2021-10-03,NiziCa00,Cameron Nizialek,ATL,,,,,2,97,48.5,51.0
2021-10-03,JohnCa02,Cameron Johnston,HOU,,,,,5,251,50.2,61.0
2021-10-03,BassTy00,Tyler Bass,BUF,4.0,4.0,4.0,4.0,0,0,,0.0
2021-10-03,HaacMa00,Matt Haack,BUF,,,,,1,44,44.0,44.0
2021-10-03,GonzZa00,Zane Gonzalez,CAR,4.0,4.0,,1.0,0,0,,0.0
2021-10-03,CharJo01,Joseph Charlton,CAR,,,,,3,136,45.3,49.0
2021-10-03,ZuerGr00,Greg Zuerlein,DAL,3.0,3.0,1.0,1.0,0,0,,0.0
2021-10-03,AngeBr00,Bryan Anger,DAL,,,,,4,190,47.5,63.0
2021-10-03,SantRy00,Ryan Santoso,DET,2.0,2.0,,,0,0,,0.0
2021-10-03,FoxxJa01,Jack Fox,DET,,,,,3,166,55.3,56.0
2021-10-03,SantCa01,Cairo Santos,CHI,3.0,3.0,1.0,1.0,0,0,,0.0
2021-10-03,ODonPa00,Pat O'Donnell,CHI,,,,,3,159,53.0,60.0
2021-10-03,GillJa00,Jamie Gillan,CLE,,,,,7,279,39.9,54.0
2021-10-03,McLaCh00,Chase McLaughlin,CLE,,,2.0,2.0,0,0,,0.0
2021-10-03,JoseGr00,Greg Joseph,MIN,1.0,1.0,,,0,0,,0.0
2021-10-03,BerrJo00,Jordan Berry,MIN,,,,,6,291,48.5,58.0
2021-10-03,BlanRo03,Rodrigo Blankenship,IND,3.0,3.0,2.0,2.0,0,0,,0.0
2021-10-03,SancRi00,Rigoberto Sanchez,IND,,,,,4,200,50.0,57.0
2021-10-03,SandJa00,Jason Sanders,MIA,2.0,2.0,1.0,1.0,0,0,,0.0
2021-10-03,PalaMi00,Michael Palardy,MIA,,,,,5,239,47.8,56.0
2021-10-03,ButkHa00,Harrison Butker,KAN,6.0,6.0,,,0,0,,0.0
2021-10-03,ElliJa03,Jake Elliott,PHI,3.0,3.0,3.0,3.0,0,0,,0.0
2021-10-03,GanoGr44,Graham Gano,NYG,1.0,1.0,2.0,3.0,0,0,,0.0
2021-10-03,DixoRi00,Riley Dixon,NYG,,,,,4,157,39.3,51.0
2021-10-03,RosaAl00,Aldrick Rosas,NOR,3.0,3.0,,1.0,0,0,,0.0
2021-10-03,GillBl00,Blake Gillikin,NOR,,,,,3,132,44.0,55.0
2021-10-03,BullRa00,Randy Bullock,TEN,1.0,1.0,3.0,4.0,0,0,,0.0
2021-10-03,TownJo01,Johnny Townsend,TEN,,,,,5,188,37.6,63.0
2021-10-03,AmmeMa00,Matt Ammendola,NYJ,3.0,3.0,2.0,2.0,0,0,,0.0
2021-10-03,MorsTh00,Thomas Morstead,NYJ,,,,,6,277,46.2,56.0
2021-10-03,PratMa20,Matt Prater,ARI,4.0,4.0,3.0,3.0,0,0,,0.0
2021-10-03,LeexAn20,Andy Lee,ARI,,,,,2,88,44.0,47.0
2021-10-03,GayxMa00,Matt Gay,LAR,2.0,2.0,2.0,3.0,0,0,,0.0
2021-10-03,HekkJo00,Johnny Hekker,LAR,,,,,1,37,37.0,37.0
2021-10-03,MyerJa00,Jason Myers,SEA,4.0,4.0,,,0,0,,0.0
2021-10-03,DickMi00,Michael Dickson,SEA,,,,,8,405,50.6,62.0
2021-10-03,WishMi00,Mitch Wishnowsky,SFO,1.0,2.0,,1.0,6,262,43.7,54.0
2021-10-03,TuckJu00,Justin Tucker,BAL,2.0,2.0,3.0,3.0,0,0,,0.0
2021-10-03,KochSa20,Sam Koch,BAL,,,,,7,335,47.9,57.0
2021-10-03,McMaBr01,Brandon McManus,DEN,1.0,1.0,,,0,0,,0.0
2021-10-03,MartSa01,Sam Martin,DEN,,,,,10,491,49.1,68.0
2021-10-03,BoswCh00,Chris Boswell,PIT,2.0,2.0,1.0,1.0,0,0,,0.0
2021-10-03,HarvPr00,Pressley Harvin III,PIT,,,,,3,102,34.0,45.0
2021-10-03,CrosMa20,Mason Crosby,GNB,3.0,3.0,2.0,2.0,0,0,,0.0
2021-10-03,BojoCo00,Corey Bojorquez,GNB,,,,,3,138,46.0,57.0
2021-10-03,SuccRy44,Ryan Succop,TAM,1.0,1.0,4.0,5.0,0,0,,0.0
2021-10-03,PiniBr00,Bradley Pinion,TAM,,,,,4,170,42.5,55.0
2021-10-03,FolkNi20,Nick Folk,NWE,2.0,2.0,1.0,2.0,0,0,,0.0
2021-10-03,BailJa00,Jake Bailey,NWE,,,,,4,188,47.0,58.0
2021-10-04,CarlDa00,Daniel Carlson,LVR,2.0,2.0,,1.0,0,0,,0.0
2021-10-04,ColeAJ01,AJ Cole III,LVR,,,,,5,256,51.2,56.0
2021-10-04,VizcTr00,Tristan Vizcaino,LAC,4.0,4.0,,,1,32,32.0,32.0
2021-10-04,LongTy00,Ty Long,LAC,,,,,5,221,44.2,58.0
2021-10-07,GayxMa00,Matt Gay,LAR,2.0,3.0,2.0,2.0,0,0,,0.0
2021-10-07,HekkJo00,Johnny Hekker,LAR,,,,,5,232,46.4,54.0
2021-10-07,MyerJa00,Jason Myers,SEA,2.0,2.0,1.0,2.0,0,0,,0.0
2021-10-07,DickMi00,Michael Dickson,SEA,,,,,4,202,50.5,68.0
2021-10-10,AmmeMa00,Matt Ammendola,NYJ,,1.0,2.0,2.0,0,0,,0.0
2021-10-10,MorsTh00,Thomas Morstead,NYJ,,,,,4,205,51.3,59.0
2021-10-10,KooxYo00,Younghoe Koo,ATL,3.0,3.0,2.0,2.0,0,0,,0.0
2021-10-10,ColqDu20,Dustin Colquitt,ATL,,,,,2,56,28.0,32.0
2021-10-10,ElliJa03,Jake Elliott,PHI,1.0,1.0,2.0,2.0,0,0,,0.0
2021-10-10,SipoAr01,Arryn Siposs,PHI,,,,,6,276,46.0,64.0
2021-10-10,GonzZa00,Zane Gonzalez,CAR,1.0,1.0,3.0,3.0,1,40,40.0,40.0
2021-10-10,CharJo01,Joseph Charlton,CAR,,,,,5,189,37.8,44.0
2021-10-10,CrosMa20,Mason Crosby,GNB,1.0,2.0,4.0,7.0,0,0,,0.0
2021-10-10,BojoCo00,Corey Bojorquez,GNB,,,,,2,67,33.5,36.0
2021-10-10,McPhEv00,Evan McPherson,CIN,2.0,2.0,,2.0,0,0,,0.0
2021-10-10,HubeKe20,Kevin Huber,CIN,,,,,5,194,38.8,46.0
2021-10-10,McMaBr01,Brandon McManus,DEN,1.0,1.0,2.0,2.0,0,0,,0.0
2021-10-10,MartSa01,Sam Martin,DEN,,,,,4,176,44.0,52.0
2021-10-10,BoswCh00,Chris Boswell,PIT,3.0,3.0,2.0,2.0,0,0,,0.0
2021-10-10,HarvPr00,Pressley Harvin III,PIT,,,,,2,119,59.5,63.0
2021-10-10,FoxxJa01,Jack Fox,DET,,,,,4,204,51.0,67.0
2021-10-10,SeibAu00,Austin Seibert,DET,,,3.0,3.0,0,0,,0.0
2021-10-10,JoseGr00,Greg Joseph,MIN,1.0,1.0,4.0,5.0,0,0,,0.0
2021-10-10,BerrJo00,Jordan Berry,MIN,,,,,3,150,50.0,54.0
2021-10-10,FolkNi20,Nick Folk,NWE,1.0,2.0,4.0,4.0,0,0,,0.0
2021-10-10,BailJa00,Jake Bailey,NWE,,,,,1,58,58.0,58.0
2021-10-10,FairKa01,Ka'imi Fairbairn,HOU,1.0,3.0,1.0,2.0,0,0,,0.0
2021-10-10,JohnCa02,Cameron Johnston,HOU,,,,,3,99,33.0,54.0
2021-10-10,BullRa00,Randy Bullock,TEN,4.0,5.0,1.0,1.0,0,0,,0.0
2021-10-10,TownJo01,Johnny Townsend,TEN,,,,,4,170,42.5,45.0
2021-10-10,WrigMa00,Matthew Wright,JAX,1.0,2.0,,1.0,0,0,,0.0
2021-10-10,CookLo00,Logan Cooke,JAX,,,,,2,80,40.0,42.0
2021-10-10,SandJa00,Jason Sanders,MIA,2.0,2.0,1.0,1.0,0,0,,0.0
2021-10-10,PalaMi00,Michael Palardy,MIA,,,,,4,154,38.5,44.0
2021-10-10,SuccRy44,Ryan Succop,TAM,6.0,6.0,1.0,1.0,0,0,,0.0
2021-10-10,PiniBr00,Bradley Pinion,TAM,,,,1.0,1,41,41.0,41.0
2021-10-10,ParkCo03,Cody Parkey,NOR,3.0,5.0,,,0,0,,0.0
2021-10-10,GillBl00,Blake Gillikin,NOR,,,,,5,268,53.6,60.0
2021-10-10,HopkDu00,Dustin Hopkins,WAS,1.0,1.0,3.0,3.0,0,0,,0.0
2021-10-10,WayxTr00,Tress Way,WAS,,,,,3,154,51.3,56.0
2021-10-10,SantCa01,Cairo Santos,CHI,2.0,2.0,2.0,2.0,0,0,,0.0
2021-10-10,ODonPa00,Pat O'Donnell,CHI,,,,,5,234,46.8,53.0
2021-10-10,ColeAJ01,AJ Cole III,LVR,,,,,4,224,56.0,70.0
2021-10-10,CarlDa00,Daniel Carlson,LVR,,,1.0,1.0,0,0,,0.0
2021-10-10,McLaCh00,Chase McLaughlin,CLE,4.0,4.0,2.0,2.0,0,0,,0.0
2021-10-10,GillJa00,Jamie Gillan,CLE,,,,,3,134,44.7,53.0
2021-10-10,VizcTr00,Tristan Vizcaino,LAC,3.0,5.0,,,0,0,,0.0
2021-10-10,LongTy00,Ty Long,LAC,,,,,3,159,53.0,63.0
2021-10-10,SlyeJo00,Joey Slye,SFO,1.0,1.0,1.0,1.0,0,0,,0.0
2021-10-10,WishMi00,Mitch Wishnowsky,SFO,,,,,2,97,48.5,58.0
2021-10-10,PratMa20,Matt Prater,ARI,2.0,2.0,1.0,2.0,0,0,,0.0
2021-10-10,LeexAn20,Andy Lee,ARI,,,,,4,205,51.3,56.0
2021-10-10,GanoGr44,Graham Gano,NYG,2.0,2.0,2.0,3.0,0,0,,0.0
2021-10-10,DixoRi00,Riley Dixon,NYG,,,,,2,90,45.0,50.0
2021-10-10,ZuerGr00,Greg Zuerlein,DAL,5.0,5.0,3.0,3.0,0,0,,0.0
2021-10-10,AngeBr00,Bryan Anger,DAL,,,,,1,61,61.0,61.0
2021-10-10,BassTy00,Tyler Bass,BUF,5.0,5.0,1.0,1.0,0,0,,0.0
2021-10-10,HaacMa00,Matt Haack,BUF,,,,,4,160,40.0,48.0
2021-10-10,ButkHa00,Harrison Butker,KAN,2.0,2.0,2.0,2.0,0,0,,0.0
2021-10-10,TownTo01,Tommy Townsend,KAN,,,,,2,88,44.0,46.0
2021-10-11,BlanRo03,Rodrigo Blankenship,IND,1.0,2.0,2.0,4.0,0,0,,0.0
