position,statistic,stat_source,weight
OL,off_num,snap_counts_all.csv,0.006934081758187802
OL,off_pct,snap_counts_all.csv,-0.14086114916766046
OL,def_num,snap_counts_all.csv,0.0
OL,def_pct,snap_counts_all.csv,0.0
OL,st_num,snap_counts_all.csv,-0.030079116718778394
OL,st_pct,snap_counts_all.csv,1.0620724702371398
OL,home,game_starters_all.csv,0.2837596454035769
OL,season,injuries_all.csv,7.528349708588617e-06
OL,def_int,player_defense_all.csv,0.0
OL,def_int_yds,player_defense_all.csv,0.0
OL,def_int_td,player_defense_all.csv,0.0
OL,def_int_long,player_defense_all.csv,0.0
OL,pass_defended,player_defense_all.csv,0.0
OL,sacks,player_defense_all.csv,0.0
OL,tackles_combined,player_defense_all.csv,0.08220068600029855
OL,tackles_solo,player_defense_all.csv,-0.08676039779479652
OL,tackles_assists,player_defense_all.csv,0.16896108379515085
OL,tackles_loss,player_defense_all.csv,0.0
OL,qb_hits,player_defense_all.csv,0.0
OL,fumbles_rec,player_defense_all.csv,0.009885538257674038
OL,fumbles_rec_yds,player_defense_all.csv,0.5487597101748287
OL,fumbles_rec_td,player_defense_all.csv,0.0
OL,fumbles_forced,player_defense_all.csv,0.057268110185530435
OL,pass_cmp,player_offense_all.csv,0.0
OL,pass_att,player_offense_all.csv,0.0
OL,pass_yds,player_offense_all.csv,0.0
OL,pass_td,player_offense_all.csv,0.0
OL,pass_int,player_offense_all.csv,0.0
OL,pass_sacked,player_offense_all.csv,0.0
OL,pass_sacked_yds,player_offense_all.csv,0.0
OL,pass_long,player_offense_all.csv,0.0
OL,pass_rating,player_offense_all.csv,0.0
OL,rush_att,player_offense_all.csv,0.0
OL,rush_yds,player_offense_all.csv,0.0
OL,rush_td,player_offense_all.csv,0.0
OL,rush_long,player_offense_all.csv,0.0
OL,rec_tgt,player_offense_all.csv,0.5339297842513213
OL,rec_rec,player_offense_all.csv,1.0499915313325046
OL,rec_yds,player_offense_all.csv,0.013178552547909317
OL,rec_td,player_offense_all.csv,-1.9003432779307072
OL,rec_long,player_offense_all.csv,0.013178552547907833
OL,fmb,player_offense_all.csv,-0.3301498335016126
OL,fmb_lost,player_offense_all.csv,-0.33014983350161253
OL,scoring_xpm,player_kicking_all.csv,0.0
OL,scoring_xpa,player_kicking_all.csv,0.0
OL,scoring_fgm,player_kicking_all.csv,0.0
OL,scoring_fga,player_kicking_all.csv,0.0
OL,punt,player_kicking_all.csv,0.0
OL,punt_yds,player_kicking_all.csv,0.0
OL,punt_yds_per_punt,player_kicking_all.csv,0.0
OL,punt_long,player_kicking_all.csv,0.0
OL,kick_ret,player_returns_all.csv,0.055156495207602844
OL,kick_ret_yds,player_returns_all.csv,-0.0009073854110397739
OL,kick_ret_yds_per_ret,player_returns_all.csv,-0.0009073854110396048
OL,kick_ret_td,player_returns_all.csv,0.0
OL,kick_ret_long,player_returns_all.csv,-0.0009073854110398653
OL,punt_ret,player_returns_all.csv,0.0
OL,punt_ret_yds,player_returns_all.csv,0.0
OL,punt_ret_yds_per_ret,player_returns_all.csv,0.0
OL,punt_ret_td,player_returns_all.csv,0.0
OL,punt_ret_long,player_returns_all.csv,0.0
OL,active,injuries_all.csv,0.10487599361845018
OL,game_status_available,injuries_all.csv,-0.12032641631605843
OL,game_status_out,injuries_all.csv,-0.04507926344748654
OL,game_status_probable,injuries_all.csv,-0.11292929920063105
OL,game_status_doubtful,injuries_all.csv,0.10021410725351129
OL,game_status_injured_reserve,injuries_all.csv,-0.011311897948095416
OL,game_status_questionable,injuries_all.csv,-0.033006694700221696
OL,game_status_unable_to_perform,injuries_all.csv,0.08547619426417397
OL,game_status_suspended,injuries_all.csv,-0.01871035462571274
OL,game_status_day_to_day,injuries_all.csv,0.0
OL,game_status_reserve,injuries_all.csv,0.0
OL,game_status_unknown,injuries_all.csv,0.0
P,off_num,snap_counts_all.csv,0.0
P,off_pct,snap_counts_all.csv,0.0
P,def_num,snap_counts_all.csv,0.0
P,def_pct,snap_counts_all.csv,0.0
P,st_num,snap_counts_all.csv,0.0030897954682468365
P,st_pct,snap_counts_all.csv,-0.17066092085944023
P,home,game_starters_all.csv,0.0
P,season,injuries_all.csv,-1.0728817869676277e-05
P,def_int,player_defense_all.csv,0.0
P,def_int_yds,player_defense_all.csv,0.0
P,def_int_td,player_defense_all.csv,0.0
P,def_int_long,player_defense_all.csv,0.0
P,pass_defended,player_defense_all.csv,0.0
P,sacks,player_defense_all.csv,0.0
P,tackles_combined,player_defense_all.csv,0.04246924095361798
P,tackles_solo,player_defense_all.csv,-0.044009514419075135
P,tackles_assists,player_defense_all.csv,0.0864787553726931
P,tackles_loss,player_defense_all.csv,0.0
P,qb_hits,player_defense_all.csv,0.0
P,fumbles_rec,player_defense_all.csv,0.11975872167704049
P,fumbles_rec_yds,player_defense_all.csv,0.03283822554172461
P,fumbles_rec_td,player_defense_all.csv,0.0
P,fumbles_forced,player_defense_all.csv,0.0
P,pass_cmp,player_offense_all.csv,0.314425065853017
P,pass_att,player_offense_all.csv,-0.008937470639645673
P,pass_yds,player_offense_all.csv,0.22035606843675248
P,pass_td,player_offense_all.csv,-0.12973952442413056
P,pass_int,player_offense_all.csv,0.0
P,pass_sacked,player_offense_all.csv,0.13676006575908503
P,pass_sacked_yds,player_offense_all.csv,0.27352013151817006
P,pass_long,player_offense_all.csv,-0.2393812130398949
P,pass_rating,player_offense_all.csv,0.0010319097500470775
P,rush_att,player_offense_all.csv,0.07735379028849224
P,rush_yds,player_offense_all.csv,-0.0014940577063970867
P,rush_td,player_offense_all.csv,0.0
P,rush_long,player_offense_all.csv,-0.0196297494987073
P,rec_tgt,player_offense_all.csv,0.0
P,rec_rec,player_offense_all.csv,0.0
P,rec_yds,player_offense_all.csv,0.0
P,rec_td,player_offense_all.csv,0.0
P,rec_long,player_offense_all.csv,0.0
P,fmb,player_offense_all.csv,0.14956964360683178
P,fmb_lost,player_offense_all.csv,0.0
P,scoring_xpm,player_kicking_all.csv,-0.10705239343127664
P,scoring_xpa,player_kicking_all.csv,-0.10705239343127664
P,scoring_fgm,player_kicking_all.csv,0.0
P,scoring_fga,player_kicking_all.csv,0.0
P,punt,player_kicking_all.csv,-0.19301421785754358
P,punt_yds,player_kicking_all.csv,0.00444260507416222
P,punt_yds_per_punt,player_kicking_all.csv,0.00343136409701367
P,punt_long,player_kicking_all.csv,-0.0006709774184374684
P,kick_ret,player_returns_all.csv,0.0
P,kick_ret_yds,player_returns_all.csv,0.0
P,kick_ret_yds_per_ret,player_returns_all.csv,0.0
P,kick_ret_td,player_returns_all.csv,0.0
P,kick_ret_long,player_returns_all.csv,0.0
P,punt_ret,player_returns_all.csv,0.0
P,punt_ret_yds,player_returns_all.csv,0.0
P,punt_ret_yds_per_ret,player_returns_all.csv,0.0
P,punt_ret_td,player_returns_all.csv,0.0
P,punt_ret_long,player_returns_all.csv,0.0
P,active,injuries_all.csv,0.026604791007262207
P,game_status_available,injuries_all.csv,-0.00021705719572295834
P,game_status_out,injuries_all.csv,0.05988982385658069
P,game_status_probable,injuries_all.csv,-0.07129725558551349
P,game_status_doubtful,injuries_all.csv,0.0
P,game_status_injured_reserve,injuries_all.csv,0.027984382795044116
P,game_status_questionable,injuries_all.csv,-0.017589076070569476
P,game_status_unable_to_perform,injuries_all.csv,0.0
P,game_status_suspended,injuries_all.csv,0.0
P,game_status_day_to_day,injuries_all.csv,0.0
P,game_status_reserve,injuries_all.csv,0.0
P,game_status_unknown,injuries_all.csv,0.0
DL,off_num,snap_counts_all.csv,0.002371266279422218
DL,off_pct,snap_counts_all.csv,0.011067610214336165
DL,def_num,snap_counts_all.csv,-4.634710123693953e-05
DL,def_pct,snap_counts_all.csv,0.037348931387771435
DL,st_num,snap_counts_all.csv,-0.024795756564850623
DL,st_pct,snap_counts_all.csv,0.7277933755373615
DL,home,game_starters_all.csv,0.5143197958042031
DL,season,injuries_all.csv,-3.704589026601263e-05
DL,def_int,player_defense_all.csv,0.028678344940263643
DL,def_int_yds,player_defense_all.csv,-0.011034692884380833
DL,def_int_td,player_defense_all.csv,0.4669392980091409
DL,def_int_long,player_defense_all.csv,-0.011034692884234637
DL,pass_defended,player_defense_all.csv,-0.014567385312112024
DL,sacks,player_defense_all.csv,0.24843114123685167
DL,tackles_combined,player_defense_all.csv,0.017400298392367834
DL,tackles_solo,player_defense_all.csv,0.042266220538098705
DL,tackles_assists,player_defense_all.csv,-0.02486592214446394
DL,tackles_loss,player_defense_all.csv,0.03872434199062396
DL,qb_hits,player_defense_all.csv,-0.0066818894313274094
DL,fumbles_rec,player_defense_all.csv,0.09347845641208496
DL,fumbles_rec_yds,player_defense_all.csv,0.0010430439073713502
DL,fumbles_rec_td,player_defense_all.csv,-0.0660324738113474
DL,fumbles_forced,player_defense_all.csv,-0.08376098007230902
DL,pass_cmp,player_offense_all.csv,0.0
DL,pass_att,player_offense_all.csv,0.0
DL,pass_yds,player_offense_all.csv,0.0
DL,pass_td,player_offense_all.csv,0.0
DL,pass_int,player_offense_all.csv,0.0
DL,pass_sacked,player_offense_all.csv,0.0
DL,pass_sacked_yds,player_offense_all.csv,0.0
DL,pass_long,player_offense_all.csv,0.0
DL,pass_rating,player_offense_all.csv,0.0
DL,rush_att,player_offense_all.csv,0.7838786392120763
DL,rush_yds,player_offense_all.csv,0.3109143672936299
DL,rush_td,player_offense_all.csv,0.6810672246463856
DL,rush_long,player_offense_all.csv,-0.422798626433876
DL,rec_tgt,player_offense_all.csv,0.07203171138539415
DL,rec_rec,player_offense_all.csv,-0.42010961191720453
DL,rec_yds,player_offense_all.csv,-0.03248401847631565
DL,rec_td,player_offense_all.csv,-0.05264576908111788
DL,rec_long,player_offense_all.csv,0.020161750604803526
DL,fmb,player_offense_all.csv,-0.05264576908111786
DL,fmb_lost,player_offense_all.csv,-0.052645769081117864
DL,scoring_xpm,player_kicking_all.csv,0.0
DL,scoring_xpa,player_kicking_all.csv,0.0
DL,scoring_fgm,player_kicking_all.csv,0.0
DL,scoring_fga,player_kicking_all.csv,0.0
DL,punt,player_kicking_all.csv,0.0
DL,punt_yds,player_kicking_all.csv,0.0
DL,punt_yds_per_punt,player_kicking_all.csv,0.0
DL,punt_long,player_kicking_all.csv,0.0
DL,kick_ret,player_returns_all.csv,-0.1847797800634672
DL,kick_ret_yds,player_returns_all.csv,0.00185472301457657
DL,kick_ret_yds_per_ret,player_returns_all.csv,0.001854723014576974
DL,kick_ret_td,player_returns_all.csv,0.0
DL,kick_ret_long,player_returns_all.csv,0.0018547230145753509
DL,punt_ret,player_returns_all.csv,0.15407449887402588
DL,punt_ret_yds,player_returns_all.csv,-0.15407449887402586
DL,punt_ret_yds_per_ret,player_returns_all.csv,-0.15407449887402586
DL,punt_ret_td,player_returns_all.csv,0.0
DL,punt_ret_long,player_returns_all.csv,-0.15407449887402583
DL,active,injuries_all.csv,0.06623374470190553
DL,game_status_available,injuries_all.csv,0.016133440108405776
DL,game_status_out,injuries_all.csv,0.05776433129105242
DL,game_status_probable,injuries_all.csv,0.02941497292357937
DL,game_status_doubtful,injuries_all.csv,-0.2610036052507868
DL,game_status_injured_reserve,injuries_all.csv,0.06398941108536248
DL,game_status_questionable,injuries_all.csv,0.0653895998471461
DL,game_status_unable_to_perform,injuries_all.csv,0.06663257720763814
DL,game_status_suspended,injuries_all.csv,0.038427209997315144
DL,game_status_day_to_day,injuries_all.csv,0.0
DL,game_status_reserve,injuries_all.csv,0.0
DL,game_status_unknown,injuries_all.csv,0.0
