team_id,season,event_date,rating,team_rating
sea,2014,2015-01-10,133.35426,155.78390666666667
rav,2014,2015-01-10,165.34298,129.91606666666667
nwe,2014,2015-01-10,155.20849,131.80584333333334
clt,2014,2015-01-11,160.10436,152.37270333333333
gnb,2014,2015-01-11,154.12374000000003,158.98897666666667
dal,2014,2015-01-11,139.93023,157.91234333333333
den,2014,2015-01-11,125.11955,156.3869
nwe,2014,2015-01-18,174.55267,136.2248066666667
sea,2014,2015-01-18,152.67000000000002,156.78938
gnb,2014,2015-01-18,143.25269,166.81029333333336
clt,2014,2015-01-18,98.9114,167.91144333333335
nwe,2014,2015-02-01,165.15464,154.21920666666668
sea,2014,2015-02-01,138.59197,145.03184666666667
pit,2015,2015-09-10,170.11656,145.46334000000002
nwe,2015,2015-09-10,142.69011,164.97193333333334
den,2015,2015-09-13,147.66476,147.90691
dal,2015,2015-09-13,183.7128,149.35297
cin,2015,2015-09-13,160.21877,140.14126666666667
was,2015,2015-09-13,165.49455,147.1379266666667
nyg,2015,2015-09-13,113.41108,167.20855666666668
ram,2015,2015-09-13,143.47849,128.82166000000004
gnb,2015,2015-09-13,133.24881000000002,152.80528
htx,2015,2015-09-13,139.14727,155.0061933333333
sea,2015,2015-09-13,167.29644,141.53874333333334
rav,2015,2015-09-13,95.6855,148.16203333333334
rai,2015,2015-09-13,123.24887000000001,134.07022
sdg,2015,2015-09-13,194.40983,152.22354333333337
nyj,2015,2015-09-13,135.41027,150.98575000000002
car,2015,2015-09-13,144.10451,154.73154000000002
crd,2015,2015-09-13,148.13658,119.18240666666668
mia,2015,2015-09-13,108.77197,164.09405333333333
tam,2015,2015-09-13,127.88751,111.14057666666668
oti,2015,2015-09-13,142.26345,137.99100333333334
cle,2015,2015-09-13,143.96934,104.08016000000002
chi,2015,2015-09-13,156.25589,126.32668999999999
kan,2015,2015-09-13,159.35593,141.76799333333335
buf,2015,2015-09-13,143.04699000000002,133.32821333333334
det,2015,2015-09-13,114.82631,144.06328000000002
clt,2015,2015-09-13,137.20349,146.42075666666668
jax,2015,2015-09-13,119.6785,116.40474666666667
nor,2015,2015-09-13,167.91431,150.64162666666667
sfo,2015,2015-09-14,155.76746,141.83185
phi,2015,2015-09-14,139.25344,139.82407333333333
atl,2015,2015-09-14,169.57876000000002,150.28263
min,2015,2015-09-14,122.50477000000001,145.11196333333336
kan,2015,2015-09-17,133.5648,155.83834266666668
den,2015,2015-09-17,142.20546000000002,147.71319
nyg,2015,2015-09-20,148.15077,124.17057533333333
phi,2015,2015-09-20,97.21582,139.36756666666668
nwe,2015,2015-09-20,174.23708,147.14647466666668
min,2015,2015-09-20,142.92946,127.02620866666669
htx,2015,2015-09-20,131.97314,142.31905466666666
cle,2015,2015-09-20,116.31187,135.991504
sdg,2015,2015-09-20,144.97402,185.97257266666668
jax,2015,2015-09-20,151.91243,119.02374933333333
cin,2015,2015-09-20,147.25905,156.20326933333334
atl,2015,2015-09-20,162.62152,165.719534
car,2015,2015-09-20,149.36134,146.229916
nor,2015,2015-09-20,145.01924,164.45977333333335
pit,2015,2015-09-20,143.10345999999998,165.185916
dal,2015,2015-09-20,176.67477,176.840834
oti,2015,2015-09-20,164.16728,141.40896066666667
buf,2015,2015-09-20,142.22101,141.10323466666668
rav,2015,2015-09-20,170.34933,106.18080666666668
ram,2015,2015-09-20,99.62384999999999,140.547124
chi,2015,2015-09-20,140.02984,150.27005
was,2015,2015-09-20,169.13964,161.82322533333334
mia,2015,2015-09-20,153.67106,119.83638666666667
det,2015,2015-09-20,141.61576,120.67370400000001
tam,2015,2015-09-20,135.39097,124.53812333333335
crd,2015,2015-09-20,136.2968,142.34574533333335
rai,2015,2015-09-20,160.61636000000001,125.41314000000001
gnb,2015,2015-09-20,156.92262,137.16010400000002
sea,2015,2015-09-20,129.22763,162.14490066666664
sfo,2015,2015-09-20,178.24467,152.980338
clt,2015,2015-09-21,138.10192,139.04694333333333
nyj,2015,2015-09-21,149.15361000000001,138.525366
was,2015,2015-09-24,149.55385,165.29917816666668
nyg,2015,2015-09-24,153.01364999999998,134.42368816666666
rai,2015,2015-09-27,169.82091,141.1463755
oti,2015,2015-09-27,176.5003,151.69292883333335
det,2015,2015-09-27,142.61655000000002,129.8052595
den,2015,2015-09-27,145.53498000000002,145.23229000000003
mia,2015,2015-09-27,147.50699,134.50876883333333
clt,2015,2015-09-27,133.53155999999998,138.52951016666665
dal,2015,2015-09-27,131.7809,177.1097035
crd,2015,2015-09-27,180.78223,139.91326166666667
pit,2015,2015-09-27,139.66331,155.495343
nyj,2015,2015-09-27,149.64869000000002,143.15232100000003
phi,2015,2015-09-27,119.50144000000002,120.39357433333333
nor,2015,2015-09-27,160.83544,155.88426016666668
nwe,2015,2015-09-27,181.29646,159.11442883333333
car,2015,2015-09-27,149.85335,147.53278650000001
tam,2015,2015-09-27,122.25136,129.58937366666666
atl,2015,2015-09-27,170.89741,164.518389
sfo,2015,2015-09-27,92.1665,164.48864350000002
cle,2015,2015-09-27,143.15997000000002,127.5345605
jax,2015,2015-09-27,122.64104999999999,133.8563931666667
cin,2015,2015-09-27,165.29507,152.3791456666667
htx,2015,2015-09-27,171.52081,137.5048038333333
chi,2015,2015-09-27,102.90627,145.96124749999998
min,2015,2015-09-27,120.70626000000001,133.95659983333334
buf,2015,2015-09-27,162.59720000000002,141.70342133333335
ram,2015,2015-09-27,123.18385,122.27821899999999
sdg,2015,2015-09-27,160.55434,167.94508683333333
rav,2015,2015-09-27,155.74324000000001,134.53187683333334
sea,2015,2015-09-27,154.98917,147.58970583333334
gnb,2015,2015-09-28,171.63757999999999,145.8576715
kan,2015,2015-09-28,133.84,145.9911278333333
rav,2015,2015-10-01,166.39488,140.59269
pit,2015,2015-10-01,135.23733000000001,150.96111
clt,2015,2015-10-04,157.21834,136.27899
was,2015,2015-10-04,188.59334,161.39601333333334
chi,2015,2015-10-04,160.05909,133.064
nor,2015,2015-10-04,164.45983,157.92299666666668
cle,2015,2015-10-04,172.61692,134.48039333333335
kan,2015,2015-10-04,186.26075,142.25357666666665
jax,2015,2015-10-04,175.71476,131.41065999999998
mia,2015,2015-10-04,104.38524000000001,136.65000666666666
tam,2015,2015-10-04,161.36235,128.50994666666668
den,2015,2015-10-04,130.82798000000003,145.1350666666667
gnb,2015,2015-10-04,164.93148,153.93633666666668
htx,2015,2015-10-04,144.54931,147.54707333333332
phi,2015,2015-10-04,107.79084,118.65690000000001
sdg,2015,2015-10-04,149.08827000000002,166.64606333333333
rai,2015,2015-10-04,119.39590000000001,151.22871333333333
buf,2015,2015-10-04,138.4492,149.28840000000002
cin,2015,2015-10-04,139.10856,157.59096333333335
atl,2015,2015-10-04,166.45676,167.69923000000003
car,2015,2015-10-04,119.41592,147.77306666666667
sfo,2015,2015-10-04,101.56372,142.05954333333332
min,2015,2015-10-04,154.12613000000002,128.71349666666666
nyj,2015,2015-10-04,172.99364,144.73752333333334
crd,2015,2015-10-04,172.45138,155.07187
ram,2015,2015-10-04,128.59209,122.09539666666666
nyg,2015,2015-10-04,138.90297,138.19183333333334
dal,2015,2015-10-04,141.48805,164.05615666666665
sea,2015,2015-10-05,152.02731,150.50441333333333
det,2015,2015-10-05,125.68726000000001,133.01954
htx,2015,2015-10-08,168.85292,149.34775333333334
clt,2015,2015-10-08,133.02939,142.95060666666666
dal,2015,2015-10-11,141.36313,149.98123999999999
crd,2015,2015-10-11,120.27169,163.17680333333334
nyg,2015,2015-10-11,183.15385,146.68912999999998
was,2015,2015-10-11,127.71424,169.09561
tam,2015,2015-10-11,158.88108000000003,139.66822666666667
ram,2015,2015-10-11,149.65821,117.13326333333335
cle,2015,2015-10-11,202.4597,144.02958666666666
rai,2015,2015-10-11,150.28421,149.94439
buf,2015,2015-10-11,103.67609,147.75580333333332
phi,2015,2015-10-11,183.52933000000002,108.16936666666668
chi,2015,2015-10-11,154.10762,134.33173333333335
oti,2015,2015-10-11,149.31132000000002,160.97701
sfo,2015,2015-10-11,144.62883000000002,123.99162999999999
cin,2015,2015-10-11,190.61874,150.55422666666666
sea,2015,2015-10-11,149.10104,145.41470333333334
rav,2015,2015-10-11,142.93229,164.16248333333334
det,2015,2015-10-11,181.93986,136.63985666666667
nor,2015,2015-10-11,140.94235,156.77150333333336
jax,2015,2015-10-11,131.25379,150.08941333333334
den,2015,2015-10-11,125.85019000000001,139.5228066666667
kan,2015,2015-10-11,123.36659,151.22185
gnb,2015,2015-10-11,129.65163,164.49722666666665
nwe,2015,2015-10-11,136.97887,166.07455000000002
atl,2015,2015-10-11,168.73597,166.65856333333335
pit,2015,2015-10-12,130.53928000000002,139.3347
sdg,2015,2015-10-12,169.45747,151.53887666666665
atl,2015,2015-10-15,147.66024,168.69671333333335
nor,2015,2015-10-15,161.97383,155.41254
sea,2015,2015-10-18,135.99344,152.03917333333334
gnb,2015,2015-10-18,123.58196,155.40689666666665
det,2015,2015-10-18,203.06117,150.08122333333336
chi,2015,2015-10-18,172.67654000000002,139.02432666666667
crd,2015,2015-10-18,170.57676,157.8351
den,2015,2015-10-18,178.49182,134.07105
sdg,2015,2015-10-18,206.75633,159.70002666666667
car,2015,2015-10-18,157.46348,139.54353666666668
nyj,2015,2015-10-18,169.62617,157.26531333333335
oti,2015,2015-10-18,134.30238,163.32630000000003
cle,2015,2015-10-18,147.42191,172.74553
clt,2015,2015-10-18,162.73451,141.25976333333332
pit,2015,2015-10-18,132.9985,135.14664000000002
jax,2015,2015-10-18,154.78794,143.2032
kan,2015,2015-10-18,133.84665,147.82244666666668
buf,2015,2015-10-18,147.85209,134.90749666666667
htx,2015,2015-10-18,151.76169000000002,161.64101333333335
mia,2015,2015-10-18,161.14037,135.18776333333335
nwe,2015,2015-10-18,148.81522,164.17080333333334
min,2015,2015-10-18,151.02248,139.25395
cin,2015,2015-10-18,146.91001,165.00745666666668
sfo,2015,2015-10-18,145.64691000000002,112.78635000000001
was,2015,2015-10-18,120.55808000000002,155.28714333333335
rav,2015,2015-10-18,169.50093,155.02347
nyg,2015,2015-10-19,127.05656,158.35682333333332
phi,2015,2015-10-19,157.39424,136.94053666666667
sea,2015,2015-10-22,173.1279,145.70726333333334
sfo,2015,2015-10-22,88.63158,130.61315333333334
clt,2015,2015-10-25,126.89085000000001,150.99408000000003
nwe,2015,2015-10-25,142.8141,155.69685
ram,2015,2015-10-25,118.16008000000001,133.81138333333334
min,2015,2015-10-25,177.51038,141.95162333333334
buf,2015,2015-10-25,153.56997,129.99246000000002
kan,2015,2015-10-25,155.9034,147.82466333333332
htx,2015,2015-10-25,137.76883,155.05464000000003
nyg,2015,2015-10-25,110.06385999999999,149.70446
pit,2015,2015-10-25,135.03664,132.92503666666667
phi,2015,2015-10-25,146.41511,149.57147
jax,2015,2015-10-25,130.71564,153.91882999999999
dal,2015,2015-10-25,181.8259,138.21069333333332
car,2015,2015-10-25,144.49969000000002,142.24425
nor,2015,2015-10-25,183.58908,155.79200333333335
nyj,2015,2015-10-25,160.32732000000001,164.08950000000002
oti,2015,2015-10-25,116.39847,153.37133333333335
cle,2015,2015-10-25,164.57177000000001,174.16617666666664
sdg,2015,2015-10-25,155.69085,175.10069
rai,2015,2015-10-25,155.71586,146.50034000000002
atl,2015,2015-10-25,163.30981,160.95099
mia,2015,2015-10-25,171.59094,137.67753333333334
tam,2015,2015-10-25,165.244,147.49826333333337
det,2015,2015-10-25,116.26744000000001,170.22943
was,2015,2015-10-25,146.80095,145.62188666666668
crd,2015,2015-10-26,153.46998000000002,154.43327666666667
rav,2015,2015-10-26,137.1609,159.60936666666666
mia,2015,2015-10-29,129.89180000000002,145.70551666666668
nwe,2015,2015-10-29,169.10788,142.86939666666666
oti,2015,2015-11-01,126.85302,133.33739
htx,2015,2015-11-01,130.73167,152.79448000000002
dal,2015,2015-11-01,123.15644,154.89236000000002
atl,2015,2015-11-01,196.72254999999998,159.90200666666667
nyg,2015,2015-11-01,143.80124,140.09142333333332
cle,2015,2015-11-01,119.70923,171.48446
sdg,2015,2015-11-01,151.04451,177.30155000000002
gnb,2015,2015-11-01,100.95952000000001,139.38835666666668
cin,2015,2015-11-01,136.25303,158.87910333333335
sea,2015,2015-11-01,139.43099,152.74079333333336
rai,2015,2015-11-01,163.91073,141.7986566666667
pit,2015,2015-11-01,146.07446,132.85814000000002
det,2015,2015-11-01,121.22903000000001,167.08948999999998
nyj,2015,2015-11-01,149.18871000000001,167.64904333333334
den,2015,2015-11-01,177.79068,145.05666333333335
sfo,2015,2015-11-01,114.4962,126.30244000000003
nor,2015,2015-11-01,204.83004,162.16842
ram,2015,2015-11-01,151.76595,132.13679333333334
kan,2015,2015-11-01,152.92958,137.70554666666666
min,2015,2015-11-01,131.52137000000002,160.88633000000002
tam,2015,2015-11-01,135.39712,161.82914333333335
chi,2015,2015-11-01,146.60669000000001,162.28108333333333
rav,2015,2015-11-01,150.609,149.86470666666665
crd,2015,2015-11-01,182.77983,148.10614333333334
clt,2015,2015-11-02,164.32755,140.88491666666667
car,2015,2015-11-02,159.49699,140.45969666666667
cin,2015,2015-11-05,166.4373,157.92726000000002
cle,2015,2015-11-05,106.58417000000001,143.90097
nyj,2015,2015-11-08,141.78658000000001,159.71406666666667
sfo,2015,2015-11-08,132.44139,116.25823000000001
buf,2015,2015-11-08,152.50879,135.0327166666667
pit,2015,2015-11-08,190.43332,138.03653333333332
nwe,2015,2015-11-08,183.39417,153.57906666666668
den,2015,2015-11-08,115.76080999999999,160.71089666666668
nyg,2015,2015-11-08,156.31798,126.97388666666666
car,2015,2015-11-08,163.98332000000002,153.82005333333333
jax,2015,2015-11-08,159.66952,138.91912333333332
clt,2015,2015-11-08,174.69981,151.3176366666667
oti,2015,2015-11-08,174.88066,125.85129
dal,2015,2015-11-08,180.30606,148.78182333333334
tam,2015,2015-11-08,133.68044,153.17406666666668
ram,2015,2015-11-08,144.27815,139.86141333333333
gnb,2015,2015-11-08,150.00004,118.06437000000001
mia,2015,2015-11-08,150.54026000000002,154.20770333333334
was,2015,2015-11-08,110.9335,131.69109
phi,2015,2015-11-08,148.05782000000002,162.44622666666666
nor,2015,2015-11-08,168.33206,183.46431666666663
min,2015,2015-11-08,143.13816,153.35141000000002
rai,2015,2015-11-08,153.56031000000002,156.63693333333333
atl,2015,2015-11-08,148.60001,169.23086666666666
chi,2015,2015-11-09,172.96625,157.79695
sdg,2015,2015-11-09,134.80485000000002,171.16389666666666
nyj,2015,2015-11-12,129.0451,150.43420333333333
buf,2015,2015-11-12,141.78158000000002,151.31028333333336
dal,2015,2015-11-15,125.34817,161.7628
pit,2015,2015-11-15,158.10932,157.18147333333332
jax,2015,2015-11-15,133.38923,148.39103333333333
was,2015,2015-11-15,179.4828,126.09751
kan,2015,2015-11-15,146.60836,147.55987666666667
nor,2015,2015-11-15,132.14209000000002,185.58372666666665
den,2015,2015-11-15,115.17881,157.34777
mia,2015,2015-11-15,132.04913,150.67433333333335
tam,2015,2015-11-15,143.14404000000002,144.77385333333334
sea,2015,2015-11-15,115.20566000000001,149.51744333333332
cle,2015,2015-11-15,155.29170000000002,130.28839000000002
gnb,2015,2015-11-15,151.17914,124.84717333333333
phi,2015,2015-11-15,166.61372,150.62239
rai,2015,2015-11-15,140.99218,157.72896666666668
car,2015,2015-11-15,155.89532,155.99333333333334
nwe,2015,2015-11-15,160.64333000000002,165.10538333333332
min,2015,2015-11-15,153.55408,150.72330333333332
nyg,2015,2015-11-15,154.89183,136.72769333333335
chi,2015,2015-11-15,164.44544000000002,164.08316000000002
det,2015,2015-11-15,140.15672,146.85254666666668
rav,2015,2015-11-15,151.71076,152.42361000000002
oti,2015,2015-11-15,111.13837,139.37738333333334
crd,2015,2015-11-15,189.90703,168.94219
ram,2015,2015-11-15,121.35357,138.06806000000003
cin,2015,2015-11-16,134.83197,149.86677999999998
htx,2015,2015-11-16,126.47937,140.08739666666668
jax,2015,2015-11-19,133.83471,141.25812999999997
oti,2015,2015-11-19,144.82443,137.62401666666668
min,2015,2015-11-22,143.67146,142.73787000000002
dal,2015,2015-11-22,174.57501,142.93688999999998
den,2015,2015-11-22,158.14403000000001,136.24343333333334
mia,2015,2015-11-22,96.88194,137.49373
sea,2015,2015-11-22,188.6508,142.58818333333335
phi,2015,2015-11-22,132.71806,153.69555000000003
sdg,2015,2015-11-22,112.90163000000001,147.18007000000003
kan,2015,2015-11-22,160.49268,151.81378
det,2015,2015-11-22,168.13619,125.88439666666666
nyj,2015,2015-11-22,122.96265,140.00679666666667
sfo,2015,2015-11-22,117.61757,111.85638999999999
clt,2015,2015-11-22,142.58033,155.30607
rai,2015,2015-11-22,107.01096000000001,152.82107333333332
htx,2015,2015-11-22,157.52458000000001,131.65995666666666
gnb,2015,2015-11-22,141.72297,134.04623333333333
ram,2015,2015-11-22,114.04158000000001,139.1325566666667
tam,2015,2015-11-22,183.39085,137.40720000000002
cin,2015,2015-11-22,154.29988,145.84076666666667
crd,2015,2015-11-22,148.99335,175.38561333333334
atl,2015,2015-11-22,141.87801000000002,169.54412333333332
was,2015,2015-11-22,97.13019,145.73908333333333
rav,2015,2015-11-22,159.31298,146.49355333333332
chi,2015,2015-11-22,137.04266,161.33946
car,2015,2015-11-22,171.96326000000002,159.79187666666667
buf,2015,2015-11-23,149.56192,149.28678000000002
nwe,2015,2015-11-23,138.56235,171.04846
phi,2015,2015-11-26,106.13144,149.1298666666667
chi,2015,2015-11-26,138.27719000000002,158.15145000000004
gnb,2015,2015-11-26,141.48176,147.63405
car,2015,2015-11-26,150.87651,163.9473
det,2015,2015-11-26,182.16977,143.17398
dal,2015,2015-11-26,110.10047999999999,160.07641333333333
den,2015,2015-11-29,176.32836,129.69455000000002
buf,2015,2015-11-29,156.24039000000002,147.95076333333336
oti,2015,2015-11-29,117.19213,143.61448666666666
sea,2015,2015-11-29,154.29552,147.76248333333334
crd,2015,2015-11-29,168.062,173.89340333333334
kan,2015,2015-11-29,151.79279,153.34354
nyg,2015,2015-11-29,128.8537,151.67035
clt,2015,2015-11-29,154.93585,160.53589666666667
pit,2015,2015-11-29,186.26209,164.87236666666666
htx,2015,2015-11-29,164.19794000000002,138.2452066666667
sdg,2015,2015-11-29,154.80434,132.91699666666668
min,2015,2015-11-29,154.1833,146.7879
jax,2015,2015-11-29,154.39617,142.29781999999997
sfo,2015,2015-11-29,127.39358,121.51838666666667
rai,2015,2015-11-29,170.40056,133.85448333333335
ram,2015,2015-11-29,145.49352000000002,126.55776666666668
cin,2015,2015-11-29,148.7045,151.85638333333335
nwe,2015,2015-11-29,128.72452,160.86661666666666
tam,2015,2015-11-29,135.7474,153.40511
mia,2015,2015-11-29,144.83051,126.49044333333332
atl,2015,2015-11-29,130.1879,162.40018999999998
nyj,2015,2015-11-29,159.00517000000002,131.26477666666668
was,2015,2015-11-29,172.57898,129.1821633333333
nor,2015,2015-11-29,114.34476000000001,168.43473000000003
cle,2015,2015-11-30,148.72648999999998,127.19503333333334
rav,2015,2015-11-30,141.26844,153.87758
det,2015,2015-12-03,146.60599,163.48756
gnb,2015,2015-12-03,132.55669,144.79462333333333
mia,2015,2015-12-06,96.5705,124.58719333333333
rav,2015,2015-12-06,176.21800000000002,150.76406
rai,2015,2015-12-06,162.69738,139.46790000000001
nwe,2015,2015-12-06,173.5183,142.6434
chi,2015,2015-12-06,166.66451,146.58843000000002
nyj,2015,2015-12-06,192.1164,137.00430666666668
htx,2015,2015-12-06,158.85103,149.40063
tam,2015,2015-12-06,152.66849,154.09409666666667
clt,2015,2015-12-06,121.49971,157.40533000000002
pit,2015,2015-12-06,180.95265,178.26824333333334
cle,2015,2015-12-06,131.20954,136.86745333333334
ram,2015,2015-12-06,92.63335000000001,126.96289000000002
oti,2015,2015-12-06,171.5979,124.38497666666666
min,2015,2015-12-06,94.20049,150.46961333333334
car,2015,2015-12-06,186.85781,159.57836333333333
jax,2015,2015-12-06,143.17025,140.54003666666665
cin,2015,2015-12-06,151.12758,145.94545
phi,2015,2015-12-06,112.69797,135.15440666666666
den,2015,2015-12-06,143.90153,149.88373333333334
nyg,2015,2015-12-06,147.53271,146.6878366666667
crd,2015,2015-12-06,202.71365,168.98746
sdg,2015,2015-12-06,123.43526,134.17027333333334
nor,2015,2015-12-06,124.23697,138.27297000000002
buf,2015,2015-12-06,142.72168000000002,149.19463000000002
sfo,2015,2015-12-06,119.52186,125.81751333333334
sea,2015,2015-12-06,172.20517999999998,152.71732666666665
kan,2015,2015-12-06,111.70589000000001,152.96461
atl,2015,2015-12-06,139.06669,140.22197333333335
was,2015,2015-12-07,141.15970000000002,149.73065666666665
dal,2015,2015-12-07,130.73308,136.67455333333334
crd,2015,2015-12-10,160.38846,173.25633333333334
min,2015,2015-12-10,148.78538,130.68508333333332
dal,2015,2015-12-13,105.14500000000001,138.46952333333334
nwe,2015,2015-12-13,155.34883,146.9350566666667
buf,2015,2015-12-13,167.63196,149.50799666666668
pit,2015,2015-12-13,164.74167,175.10802
phi,2015,2015-12-13,130.22235,117.18248999999999
den,2015,2015-12-13,161.83689,159.45797333333334
clt,2015,2015-12-13,143.66755,139.67196333333334
nyj,2015,2015-12-13,175.89949000000001,158.02807333333334
was,2015,2015-12-13,163.69750000000002,136.95629
chi,2015,2015-12-13,137.86111,147.32812
cin,2015,2015-12-13,136.90232,151.37731999999997
tam,2015,2015-12-13,112.6139,157.26891333333333
htx,2015,2015-12-13,104.28855999999999,160.19118333333336
ram,2015,2015-12-13,123.07908,117.38948333333333
nor,2015,2015-12-13,174.87616,123.57460666666668
rav,2015,2015-12-13,122.58117000000001,158.93314
rai,2015,2015-12-13,93.24198000000001,146.70296666666667
kan,2015,2015-12-13,135.88244,141.33045333333334
cle,2015,2015-12-13,184.79739,145.07591
sea,2015,2015-12-13,175.10757,171.71716666666666
sdg,2015,2015-12-13,140.81738,130.38040999999998
oti,2015,2015-12-13,123.67705000000001,144.53815333333333
sfo,2015,2015-12-13,103.23616,121.51100333333333
det,2015,2015-12-13,154.65604,165.6373166666667
gnb,2015,2015-12-13,177.78903,138.58714
car,2015,2015-12-13,160.80428,169.89919333333333
jax,2015,2015-12-13,146.48619000000002,143.80037666666666
atl,2015,2015-12-13,123.87164000000001,137.04420000000002
nyg,2015,2015-12-14,162.04917,143.75941333333333
mia,2015,2015-12-14,143.52522,112.76098333333333
ram,2015,2015-12-17,136.80568,120.40198333333335
tam,2015,2015-12-17,174.8026,133.67659666666665
dal,2015,2015-12-19,129.98043,115.32618666666667
nyj,2015,2015-12-19,157.51597,175.67368666666667
rav,2015,2015-12-20,141.71777,146.68920333333332
sfo,2015,2015-12-20,139.36772000000002,116.7172
phi,2015,2015-12-20,137.60281,116.35058666666667
sdg,2015,2015-12-20,186.88126,139.68566
rai,2015,2015-12-20,149.95349000000002,142.11330666666666
nwe,2015,2015-12-20,144.98351,152.53055
jax,2015,2015-12-20,136.10235,148.01753666666667
atl,2015,2015-12-20,156.86403,131.04207666666667
clt,2015,2015-12-20,108.25666,140.03437
mia,2015,2015-12-20,101.63188,128.30874333333333
chi,2015,2015-12-20,131.02089,147.60093666666668
oti,2015,2015-12-20,138.89732,137.48902666666666
min,2015,2015-12-20,151.32118,132.38972333333334
kan,2015,2015-12-20,139.4142,133.12704
car,2015,2015-12-20,167.90008,166.17953333333332
cle,2015,2015-12-20,112.51658,154.91114
sea,2015,2015-12-20,168.894,167.20275666666666
htx,2015,2015-12-20,147.64081000000002,142.44584333333333
gnb,2015,2015-12-20,134.0918,150.60916
crd,2015,2015-12-20,187.74526,177.05470333333335
den,2015,2015-12-20,146.64955,160.68892666666667
nyg,2015,2015-12-20,150.1551,146.1451933333333
pit,2015,2015-12-20,159.46457,177.31880333333334
buf,2015,2015-12-20,159.3219,155.53134333333335
cin,2015,2015-12-20,132.00642,145.57813333333334
was,2015,2015-12-20,156.99546,159.14539333333335
nor,2015,2015-12-21,158.56006,137.81929666666667
det,2015,2015-12-21,149.0816,161.1439333333333
sdg,2015,2015-12-24,161.15679,150.37796666666668
rai,2015,2015-12-24,142.85303000000002,135.2976166666667
phi,2015,2015-12-26,145.88600000000002,126.84104333333335
was,2015,2015-12-26,171.88146,153.9508866666667
nwe,2015,2015-12-27,132.9287,157.95021333333332
nor,2015,2015-12-27,200.86318,152.55773
min,2015,2015-12-27,159.092,131.43568333333334
kan,2015,2015-12-27,125.02106,129.00084333333334
tam,2015,2015-12-27,130.65119,146.6949966666667
det,2015,2015-12-27,170.1532,150.11454333333333
clt,2015,2015-12-27,123.25602,124.47464000000001
buf,2015,2015-12-27,152.6977,156.55851333333334
sfo,2015,2015-12-27,120.52113,120.70858000000003
oti,2015,2015-12-27,114.73203000000001,144.72408999999996
pit,2015,2015-12-27,125.90942,168.38629666666668
car,2015,2015-12-27,112.86069,171.85405666666668
nyj,2015,2015-12-27,169.92478,175.17728666666667
atl,2015,2015-12-27,168.75269,139.93412
mia,2015,2015-12-27,158.62388,113.90919999999998
rav,2015,2015-12-27,163.18780999999998,146.83898
chi,2015,2015-12-27,160.06287,145.18217
sea,2015,2015-12-27,147.88154,172.06891666666664
crd,2015,2015-12-27,149.17753000000002,183.61578999999998
nyg,2015,2015-12-27,133.7198,153.24566000000002
cle,2015,2015-12-27,144.66692,142.84117
gnb,2015,2015-12-27,117.05041,148.14584000000002
dal,2015,2015-12-27,131.86433,121.95283666666667
jax,2015,2015-12-27,134.86065000000002,141.91959666666665
ram,2015,2015-12-27,113.99431,117.50603666666666
htx,2015,2015-12-27,160.15557,136.9268
den,2015,2015-12-28,146.388,150.79599
cin,2015,2015-12-28,159.03755,140.01210666666665
chi,2015,2016-01-03,136.80505,142.98162333333335
gnb,2015,2016-01-03,164.45984,142.97708
det,2015,2016-01-03,156.09126,157.9636133333333
min,2015,2016-01-03,107.11410000000001,153.06618666666668
oti,2015,2016-01-03,114.49036000000001,125.76879999999998
htx,2015,2016-01-03,168.93154,137.36164666666667
cle,2015,2016-01-03,145.24904,147.32696333333334
rav,2015,2016-01-03,145.33152,142.49558333333334
sfo,2015,2016-01-03,173.16728,121.04167000000001
ram,2015,2016-01-03,170.88477,124.62635666666665
nor,2015,2016-01-03,153.49608,178.0998
pit,2015,2016-01-03,141.88169,150.03855333333334
nyj,2015,2016-01-03,108.03616,167.78008
mia,2015,2016-01-03,163.8799,134.59366
car,2015,2016-01-03,154.92455999999999,147.18835
nwe,2015,2016-01-03,117.73784,144.42034666666666
was,2015,2016-01-03,171.30617,164.19147333333333
dal,2015,2016-01-03,162.46116,122.32992000000002
rai,2015,2016-01-03,109.32808,128.68283333333335
cin,2015,2016-01-03,135.2641,142.64876333333333
den,2015,2016-01-03,152.61111,151.62481333333335
buf,2015,2016-01-03,163.55801,159.88385333333332
nyg,2015,2016-01-03,173.70274,148.64135666666667
tam,2015,2016-01-03,147.93819,139.35589666666667
crd,2015,2016-01-03,109.34423000000001,165.77041666666665
phi,2015,2016-01-03,154.94099,137.90372000000002
atl,2015,2016-01-03,159.34837000000002,149.82945333333336
kan,2015,2016-01-03,154.29548,133.43923333333333
clt,2015,2016-01-03,150.29519000000002,125.06007666666666
jax,2015,2016-01-03,109.69549,139.14973
sdg,2015,2016-01-03,153.76532,162.95181000000002
sea,2015,2016-01-03,164.64948,163.96103666666667
cin,2015,2016-01-09,132.03259,142.10269000000002
pit,2015,2016-01-09,146.49508,142.41855999999999
kan,2015,2016-01-09,150.94867,139.57691333333332
htx,2015,2016-01-09,110.92802999999999,158.90930666666668
sea,2015,2016-01-10,116.92428,160.47500666666667
gnb,2015,2016-01-10,142.61673,138.53401666666667
min,2015,2016-01-10,126.9338,139.17576
was,2015,2016-01-10,150.52992,166.72769666666667
gnb,2015,2016-01-16,151.19183,141.37566
nwe,2015,2016-01-16,124.46169,131.88334999999998
crd,2015,2016-01-16,155.5731,148.75567333333333
